ts,in_queue (size), in_queue (number)
1530634683.934645642,9084,6
1530634683.947529272,7570,5
1530634683.960461496,9084,6
1530634683.973238109,9084,6
1530634683.986139044,9084,6
1530634683.998953041,9084,6
1530634684.011674854,9084,6
1530634684.024447387,7570,5
1530634684.037130236,7570,5
1530634684.049859488,7570,5
1530634684.062548472,6056,4
1530634684.075314279,6056,4
1530634684.088054750,6056,4
1530634684.100905682,7570,5
1530634684.113646545,7570,5
1530634684.126436995,6056,4
1530634684.139247192,7570,4
1530634684.151954267,9084,4
1530634684.164631614,7570,3
1530634684.177297485,6056,2
1530634684.189955038,6056,2
1530634684.202762630,4542,2
1530634684.215628480,6122,4
1530634684.228413940,3094,3
1530634684.241315488,3094,3
1530634684.254166109,3028,2
1530634684.267063720,3028,2
1530634684.279919438,3028,2
1530634684.292616979,4542,3
1530634684.305196165,4542,3
1530634684.317931459,4542,3
1530634684.330726731,4542,3
1530634684.343631027,4542,3
1530634684.356427563,4542,3
1530634684.369227072,3028,2
1530634684.382127282,3028,2
1530634684.395044805,4542,3
1530634684.407779289,4542,3
1530634684.420647280,4542,3
1530634684.433538680,4542,3
1530634684.446465858,4542,3
1530634684.459372363,4542,3
1530634684.472105683,6056,3
1530634684.485056141,6056,3
1530634684.497711170,7570,4
1530634684.510562125,6056,4
1530634684.523533747,6056,4
1530634684.536265472,7570,4
1530634684.549112618,9084,4
1530634684.562061340,10598,4
1530634684.574808441,9084,3
1530634684.587518864,9084,3
1530634684.600379913,12112,4
1530634684.613157931,12112,4
1530634684.625961561,15140,5
1530634684.638867403,12112,4
1530634684.651729936,12112,4
1530634684.664588875,12112,4
1530634684.677376916,15140,5
1530634684.690237487,15140,5
1530634684.703096797,15140,5
1530634684.715972957,15206,6
1530634684.728845784,18234,7
1530634684.741609800,15206,6
1530634684.754273132,15206,6
1530634684.767098998,15206,6
1530634684.779859195,15206,6
1530634684.792507782,12112,4
1530634684.805257298,15140,5
1530634684.818144864,12112,4
1530634684.831019827,12112,4
1530634684.843782090,12112,4
1530634684.856648830,12112,4
1530634684.869431729,15140,5
1530634684.882210267,15140,5
1530634684.895004613,18168,6
1530634684.907953496,18168,6
1530634684.920604219,18168,6
1530634684.933419385,15140,5
1530634684.946145391,15140,5
1530634684.958856901,15140,5
1530634684.971592284,15140,5
1530634684.984355024,12112,4
1530634684.997046536,15140,5
1530634685.009695140,13626,5
1530634685.022416532,15140,6
1530634685.035256465,12112,5
1530634685.047880990,9084,4
1530634685.060753235,12112,5
1530634685.073466760,12112,5
1530634685.086424811,15140,6
1530634685.099301558,12112,5
1530634685.111961175,13626,5
1530634685.124955707,15140,5
1530634685.137638207,18168,6
1530634685.150519452,18168,6
1530634685.163445894,18168,6
1530634685.176172077,18168,6
1530634685.188833415,18168,6
1530634685.201546146,15140,5
1530634685.214375417,15140,5
1530634685.227261790,15140,5
1530634685.239985076,15140,5
1530634685.252965379,15140,5
1530634685.265693149,15140,5
1530634685.278474931,15140,5
1530634685.291267760,12112,4
1530634685.303977701,12112,4
1530634685.316744477,12112,4
1530634685.329429982,12112,4
1530634685.342473162,12112,4
1530634685.355263002,15140,5
1530634685.367933867,12112,4
1530634685.380688906,15140,5
1530634685.393363866,15140,5
1530634685.406309145,18168,6
1530634685.419149318,15140,5
1530634685.431884879,15140,5
1530634685.444711660,12112,4
1530634685.457607490,15140,5
1530634685.470281018,12112,4
1530634685.483151789,12112,4
1530634685.495825365,12112,4
1530634685.508456579,12112,4
1530634685.521106010,15140,5
1530634685.533981904,12112,4
1530634685.546799612,15140,5
1530634685.559477614,15140,5
1530634685.572107880,18168,6
1530634685.584972511,15140,5
1530634685.597714174,15140,5
1530634685.610558042,15140,5
1530634685.623397901,16654,6
1530634685.636111253,13626,5
1530634685.648956764,15140,6
1530634685.661619052,15140,6
1530634685.674378378,15140,6
1530634685.687171332,15140,6
1530634685.699885433,15140,6
1530634685.712543814,13626,6
1530634685.725242055,16654,7
1530634685.738017202,12112,5
1530634685.750852462,13692,6
1530634685.763573946,16720,7
1530634685.776405168,16720,7
