ts,in_queue(size), in_queue(number)
1530224904.327032324,1122,17
1530224904.339752766,1056,16
1530224904.352493109,1122,17
1530224904.365088780,1122,17
1530224904.377583375,1188,18
1530224904.390218096,1122,17
1530224904.402906130,924,14
1530224904.415498351,1188,18
1530224904.427957376,1188,18
1530224904.440525107,1254,19
1530224904.453139325,1122,17
1530224904.465695665,1056,16
1530224904.478290289,1122,17
1530224904.490893619,1122,17
1530224904.503705745,1056,16
1530224904.516365328,1056,16
1530224904.528989572,1056,16
1530224904.541682444,990,15
1530224904.554533395,990,15
1530224904.567054636,1320,20
1530224904.579754355,1122,17
1530224904.592275974,1320,20
1530224904.604839333,1188,18
1530224904.617366713,1188,18
1530224904.630178936,1188,18
1530224904.642880568,1122,17
1530224904.655628033,1188,18
1530224904.668092498,1188,18
1530224904.680584085,1254,19
1530224904.693072260,990,15
1530224904.705729123,1122,17
1530224904.718468708,1254,19
1530224904.731218879,1188,18
1530224904.743921620,1056,16
1530224904.756525591,1122,17
1530224904.769049149,1056,16
1530224904.781606274,1056,16
1530224904.794241502,1122,17
1530224904.806990198,1122,17
1530224904.819707119,1122,17
1530224904.832163413,1122,17
1530224904.844638775,924,14
1530224904.857124750,1122,17
1530224904.869773156,1188,18
1530224904.882588254,1122,17
1530224904.895414205,1122,17
1530224904.907863546,1122,17
1530224904.920589209,1056,16
1530224904.933047891,1122,17
1530224904.945637182,1122,17
1530224904.958275720,1056,16
1530224904.970901847,1056,16
1530224904.983728130,1122,17
1530224904.996413242,858,13
1530224905.009068625,1254,19
1530224905.021683730,1188,18
1530224905.034272549,1122,17
1530224905.047017810,1056,16
1530224905.059759782,1122,17
1530224905.072203813,1122,18
1530224905.084870761,1122,17
1530224905.097542120,1056,16
1530224905.110266491,1122,17
1530224905.123129524,1122,17
1530224905.135887714,990,15
1530224905.148400118,990,15
1530224905.160902530,1254,19
1530224905.173453050,1188,18
1530224905.186125603,1056,16
1530224905.198852560,1056,16
1530224905.211374281,1188,18
1530224905.223854060,1122,17
1530224905.236621310,1122,17
1530224905.249116518,1188,18
1530224905.261670247,1122,17
1530224905.274429915,1188,18
1530224905.286954005,990,15
1530224905.299711046,990,15
1530224905.312442070,1320,20
1530224905.325196234,1188,18
1530224905.337848227,1056,16
1530224905.351580468,66,1
1530224905.364422547,0,0
1530224905.377160862,0,0
1530224905.389562334,0,0
1530224905.402106890,0,0
1530224905.414797947,0,0
1530224905.427408025,0,0
1530224905.439924521,78,1
1530224905.452346285,0,0
1530224905.464705763,78,1
1530224905.477173577,0,0
1530224905.489581360,0,0
1530224905.502075982,156,2
1530224905.514555088,0,0
1530224905.527061107,156,2
1530224905.539745654,78,1
1530224905.552151179,78,1
1530224905.564584934,78,1
1530224905.576926103,78,1
1530224905.589445532,78,1
1530224905.601856711,156,2
1530224905.614414020,0,0
1530224905.626877888,156,2
1530224905.639385096,0,0
1530224905.651846233,0,0
1530224905.664229892,234,3
1530224905.676648522,726,11
1530224905.689117314,726,11
1530224905.701763302,594,9
1530224905.714369959,594,9
1530224905.726972710,594,9
1530224905.739736851,594,9
1530224905.752533423,594,9
1530224905.765217394,660,10
1530224905.777789464,594,9
1530224905.790568196,660,10
1530224905.803204114,594,9
1530224905.815815208,594,9
1530224905.828481190,594,9
1530224905.841078081,594,9
1530224905.853831175,660,10
1530224905.866376777,594,9
1530224905.878901651,594,9
1530224905.891540867,594,9
1530224905.904030454,660,10
1530224905.916796182,660,10
1530224905.929266322,594,9
1530224905.942037345,660,10
1530224905.954737160,660,10
1530224905.967471207,594,9
1530224905.979942915,594,9
1530224905.992555070,594,9
1530224906.005096413,660,10
1530224906.017695065,594,9
1530224906.030235444,528,8
1530224906.042761828,594,9
1530224906.055319270,660,10
1530224906.068066514,594,9
1530224906.080740126,594,9
1530224906.093446382,660,10
1530224906.106261588,594,9
1530224906.119057200,594,9
1530224906.131792109,660,10
1530224906.144471014,594,9
1530224906.157203575,660,10
1530224906.169802077,660,10
1530224906.182392042,594,9
1530224906.195198989,594,9
1530224906.207758392,594,9
1530224906.220450320,594,9
1530224906.233109363,660,10
1530224906.245664257,594,9
1530224906.258290183,660,10
1530224906.271078276,594,9
1530224906.283881101,660,10
1530224906.296509392,660,10
1530224906.309049589,726,11
1530224906.321636302,594,9
1530224906.334500659,660,10
1530224906.347163201,660,10
1530224906.359980984,594,9
1530224906.372542593,660,10
1530224906.385061392,594,9
1530224906.397584249,660,10
1530224906.410170615,594,9
1530224906.422793209,594,9
1530224906.435368311,594,9
1530224906.447901553,660,10
1530224906.460486327,594,9
1530224906.473042331,594,9
1530224906.485676846,660,10
1530224906.498325603,660,10
1530224906.511043070,594,9
1530224906.523788682,594,9
1530224906.536517517,660,10
1530224906.549395881,594,9
1530224906.562063391,660,10
1530224906.574703199,594,9
1530224906.587505234,594,9
1530224906.600065794,660,10
1530224906.612776356,594,9
1530224906.625327056,660,10
1530224906.638031304,594,9
1530224906.650702692,660,10
1530224906.663380211,660,10
1530224906.675888975,594,9
1530224906.688593483,594,9
1530224906.701172850,594,9
1530224906.713989183,594,9
1530224906.726827412,660,10
1530224906.739512243,726,11
1530224906.752350607,594,9
1530224906.764905607,594,9
1530224906.777622855,594,9
1530224906.790249676,660,10
1530224906.803034669,594,9
1530224906.815625008,594,9
1530224906.828184791,660,10
1530224906.840852471,594,9
1530224906.853404968,594,9
1530224906.866159148,726,11
1530224906.878904859,594,9
1530224906.891426638,528,8
1530224906.903934513,594,9
1530224906.916499978,660,10
1530224906.929026985,594,9
1530224906.941606389,594,9
1530224906.954157911,594,9
1530224906.966720557,660,10
1530224906.979272814,594,9
1530224906.991951254,660,10
1530224907.004501929,660,10
1530224907.017118651,594,9
1530224907.029701528,660,10
1530224907.042349092,594,9
1530224907.054894362,528,8
1530224907.067618092,594,9
1530224907.080326494,594,9
1530224907.093096813,594,9
1530224907.105741608,594,9
1530224907.118508562,660,10
1530224907.131269030,660,10
1530224907.143908902,594,9
1530224907.156583020,660,10
1530224907.169215318,594,9
1530224907.181708822,594,9
1530224907.194420471,660,10
1530224907.207070233,594,9
1530224907.219606231,594,9
1530224907.232326230,594,9
1530224907.245076413,660,10
1530224907.257775568,594,9
1530224907.270385513,594,9
1530224907.282967996,726,11
1530224907.295705569,726,11
1530224907.308259787,594,9
1530224907.320986484,660,10
1530224907.333480138,594,9
1530224907.346303071,594,9
1530224907.359143958,660,10
1530224907.371815991,660,10
1530224907.384316139,594,9
1530224907.405352900,594,9
1530224907.418090918,594,9
1530224907.430720543,594,9
1530224907.443434206,594,9
1530224907.456051655,726,11
1530224907.468571196,594,9
1530224907.481181472,594,9
1530224907.493765574,660,10
1530224907.506630002,594,9
1530224907.519295838,594,9
1530224907.532005419,594,9
1530224907.544544159,660,10
1530224907.557228448,660,10
1530224907.569977054,594,9
1530224907.582674286,660,10
1530224907.595238989,594,9
1530224907.607746625,594,9
1530224907.620352208,594,9
1530224907.633041189,594,9
1530224907.645784129,660,10
1530224907.658324709,594,9
1530224907.671190785,660,10
1530224907.683752320,660,10
1530224907.696447310,594,9
1530224907.709187274,594,9
1530224907.721948969,726,11
1530224907.734654245,660,10
1530224907.747285937,594,9
1530224907.759864146,660,10
1530224907.772445885,660,10
1530224907.785010418,594,9
1530224907.797574251,660,10
1530224907.810449359,660,10
1530224907.823229920,594,9
1530224907.835784305,594,9
1530224907.848548203,660,10
1530224907.861169007,594,9
1530224907.873705092,594,9
1530224907.886349760,594,9
1530224907.899168771,594,9
1530224907.911850705,660,10
1530224907.924426764,594,9
1530224907.937168458,594,9
1530224907.949717250,660,10
1530224907.962415358,594,9
1530224907.975292121,594,9
1530224907.987889398,726,11
1530224908.000574491,594,9
1530224908.013263966,660,10
1530224908.025816422,594,9
1530224908.038646545,594,9
1530224908.051258545,660,10
1530224908.064026977,726,11
1530224908.076571286,594,9
1530224908.089202170,594,9
1530224908.101733346,594,9
1530224908.114321395,660,10
1530224908.127049981,594,9
1530224908.139643476,528,8
1530224908.152388778,660,10
1530224908.164889763,594,9
1530224908.177582692,528,8
1530224908.190312077,594,9
1530224908.202918581,660,10
1530224908.215611869,660,10
1530224908.228083004,594,9
1530224908.240723687,594,9
1530224908.253203388,660,10
1530224908.265772728,660,10
1530224908.278383981,660,10
1530224908.291119912,660,10
1530224908.303837095,660,10
1530224908.316359240,594,9
1530224908.329043574,594,9
1530224908.341683334,594,9
1530224908.354368437,594,9
1530224908.367233665,594,9
1530224908.379873970,594,9
1530224908.392447051,660,10
1530224908.405096974,660,10
1530224908.417635447,594,9
1530224908.430431537,660,10
1530224908.443240185,594,9
1530224908.455897889,594,9
1530224908.468483286,726,11
1530224908.481000561,594,9
1530224908.493583363,594,9
1530224908.506208434,594,9
1530224908.518812920,726,11
1530224908.531485778,594,9
1530224908.543939846,594,9
1530224908.556477058,594,9
1530224908.569262721,660,10
1530224908.581880658,660,10
1530224908.594564262,594,9
1530224908.607304420,660,10
1530224908.619953448,660,10
1530224908.632615944,594,9
1530224908.645110982,594,9
1530224908.657784315,660,10
1530224908.670406795,660,10
1530224908.683043337,594,9
1530224908.695600727,594,9
1530224908.708190473,594,9
1530224908.720836749,660,10
1530224908.733584715,528,8
1530224908.746216414,594,9
1530224908.759138060,594,9
1530224908.771723500,528,8
1530224908.784366980,594,9
1530224908.797043359,660,10
1530224908.809753232,594,9
1530224908.822592251,594,9
1530224908.835173467,660,10
1530224908.847724083,594,9
1530224908.860300712,594,9
1530224908.873032663,594,9
1530224908.885595430,594,9
1530224908.898262939,660,10
1530224908.911113677,594,9
1530224908.923851149,594,9
1530224908.936546123,594,9
1530224908.949379836,660,10
1530224908.962215339,660,10
1530224908.974795107,594,9
1530224908.987485389,594,9
1530224909.000076591,594,9
1530224909.012680965,660,10
1530224909.025449853,594,9
1530224909.038306974,594,9
1530224909.051064061,594,9
1530224909.063704657,594,9
1530224909.076296641,660,10
1530224909.088795300,660,10
1530224909.101304838,594,9
1530224909.114056358,660,10
1530224909.126662025,594,9
1530224909.139537117,594,9
1530224909.152198532,594,9
1530224909.164677490,594,9
1530224909.177430015,594,9
1530224909.190010692,660,10
1530224909.202619122,594,9
1530224909.215431930,660,10
1530224909.228059520,594,9
1530224909.240827165,594,9
1530224909.253560003,660,10
1530224909.266251782,594,9
1530224909.278968107,594,9
1530224909.291582193,660,10
1530224909.304096085,594,9
1530224909.316635445,594,9
1530224909.329163490,594,9
1530224909.341738163,594,9
1530224909.354521579,594,9
1530224909.367145782,594,9
1530224909.379837890,594,9
1530224909.392317187,660,10
1530224909.404977975,726,11
1530224909.417694275,594,9
1530224909.430456530,594,9
1530224909.443219650,660,10
1530224909.455882855,660,10
1530224909.468644896,660,10
1530224909.481364383,726,11
1530224909.493919519,594,9
1530224909.506612743,660,10
1530224909.519276549,660,10
1530224909.531878661,594,9
1530224909.544394386,594,9
1530224909.556962189,594,9
1530224909.569632100,660,10
1530224909.582390470,594,9
1530224909.595176308,594,9
1530224909.607852113,660,10
1530224909.620446223,594,9
1530224909.633173647,594,9
1530224909.645759624,660,10
1530224909.658389043,594,9
1530224909.671131644,528,8
1530224909.683762452,594,9
1530224909.696309153,660,10
1530224909.708870862,594,9
1530224909.721364687,594,9
1530224909.734174000,594,9
1530224909.746941417,594,9
1530224909.759742648,594,9
1530224909.772382433,660,10
1530224909.785122347,594,9
1530224909.797818508,594,9
1530224909.810398651,594,9
1530224909.823243652,594,9
1530224909.835959095,594,9
1530224909.848457445,594,9
1530224909.861140723,594,9
1530224909.873642571,660,10
1530224909.886528099,660,10
1530224909.899309910,660,10
1530224909.911859575,726,11
1530224909.924510630,594,9
1530224909.937109527,660,10
1530224909.949704991,594,9
1530224909.962281084,594,9
1530224909.975052048,594,9
1530224909.987865282,594,9
1530224910.000653335,594,9
1530224910.013282501,594,9
1530224910.025977430,660,10
1530224910.038693564,594,9
1530224910.051569608,594,9
1530224910.064058819,660,10
1530224910.076581382,660,10
1530224910.089148269,594,9
1530224910.101769429,594,9
1530224910.114399124,594,9
1530224910.126983728,594,9
1530224910.139779612,528,8
1530224910.152543009,660,10
1530224910.165263712,594,9
1530224910.177813603,594,9
1530224910.190686507,594,9
1530224910.203321947,726,11
1530224910.215853107,594,9
1530224910.228423704,594,9
1530224910.241055299,594,9
1530224910.253666750,594,9
1530224910.266371523,594,9
1530224910.279004056,594,9
1530224910.291735217,594,9
1530224910.304336393,660,10
1530224910.317031226,594,9
1530224910.329640997,726,11
1530224910.342220258,660,10
1530224910.354835510,660,10
1530224910.367603916,594,9
1530224910.380174291,594,9
1530224910.392775818,594,10
1530224910.405382759,660,10
1530224910.418056427,594,9
1530224910.430651678,660,10
1530224910.443435423,660,10
1530224910.455982455,528,8
1530224910.468551915,594,9
1530224910.481094061,660,10
1530224910.493622002,594,9
1530224910.506350311,594,9
1530224910.519135816,726,11
1530224910.531800469,594,9
1530224910.544548985,594,9
1530224910.557179343,594,9
1530224910.569945568,660,10
1530224910.582510211,594,9
1530224910.595229934,594,9
1530224910.607843513,594,9
1530224910.620602157,594,9
1530224910.633409597,594,9
1530224910.646064850,594,9
1530224910.658697638,594,9
1530224910.671395581,594,9
1530224910.684087019,594,9
1530224910.696621409,726,11
1530224910.709455362,594,9
1530224910.722178717,726,11
1530224910.734760440,660,10
1530224910.747404137,594,9
1530224910.759911774,594,9
1530224910.772649742,594,9
1530224910.785227384,660,10
1530224910.797836722,594,9
1530224910.810393186,594,9
1530224910.823177323,726,11
1530224910.835747431,594,9
1530224910.848265744,528,8
1530224910.860937965,594,9
1530224910.873486929,726,11
1530224910.886100371,594,9
1530224910.898859963,594,9
1530224910.911533527,594,9
1530224910.924044391,660,10
1530224910.936614507,594,9
1530224910.949163345,594,9
1530224910.961767164,726,11
1530224910.974372949,660,10
1530224910.987011988,594,9
1530224910.999848936,594,9
1530224911.012569765,594,9
1530224911.025151820,594,9
1530224911.037710821,660,10
1530224911.050382595,594,9
1530224911.063064583,660,10
1530224911.075750370,660,10
1530224911.088461566,594,9
1530224911.101033193,594,9
1530224911.113574535,594,9
1530224911.126245657,528,8
1530224911.139110702,594,9
1530224911.151767970,594,9
1530224911.164298721,594,9
1530224911.177053581,594,9
1530224911.189611664,660,10
1530224911.202248133,594,9
1530224911.214798614,594,9
1530224911.227531821,594,9
1530224911.240056396,594,9
1530224911.252620133,660,10
1530224911.265159608,594,9
1530224911.277970337,660,10
1530224911.290747171,660,10
1530224911.303356012,594,9
1530224911.315944382,594,9
1530224911.328479138,660,10
1530224911.341071480,660,10
1530224911.353690792,594,9
1530224911.366302998,594,9
1530224911.379052029,660,10
1530224911.391695404,594,9
1530224911.404365913,528,8
1530224911.417002778,594,9
1530224911.429576704,660,10
1530224911.442212942,660,10
1530224911.454801613,594,9
1530224911.467421206,660,10
1530224911.479902317,594,9
1530224911.492468247,660,10
1530224911.505067306,594,9
1530224911.517615747,660,10
1530224911.530271774,594,9
1530224911.542888835,594,9
1530224911.555589971,660,10
1530224911.568331154,594,9
1530224911.581151240,594,9
1530224911.593698405,594,9
1530224911.606563376,594,9
1530224911.619215398,594,9
1530224911.631753554,594,9
1530224911.644274092,594,9
1530224911.657077990,660,10
1530224911.669603681,594,9
1530224911.682502580,594,9
1530224911.695284285,726,11
1530224911.707967760,594,9
1530224911.720526637,528,8
1530224911.733095610,594,9
1530224911.745660511,660,10
1530224911.758313494,660,10
1530224911.770882373,660,10
1530224911.783518623,594,9
1530224911.796030225,660,10
1530224911.808656829,660,10
1530224911.821223091,594,9
1530224911.833778594,660,10
1530224911.846497335,594,9
1530224911.859195445,594,9
1530224911.871893871,594,9
1530224911.884446023,594,9
1530224911.897046942,660,10
1530224911.909542430,594,9
1530224911.922220802,594,9
1530224911.934921265,660,10
1530224911.947656127,594,9
1530224911.960158311,528,8
1530224911.972739692,594,9
1530224911.985595346,594,9
1530224911.998191968,594,9
1530224912.010846047,594,9
1530224912.023485321,660,10
1530224912.035949606,594,9
1530224912.048556489,660,10
1530224912.061191918,594,9
1530224912.073971139,594,9
1530224912.086806116,594,9
1530224912.099329550,660,10
1530224912.111940566,660,10
1530224912.124428603,660,10
1530224912.136928742,660,10
1530224912.149424971,594,9
1530224912.162150405,594,9
1530224912.174724910,594,9
1530224912.187471933,594,9
1530224912.200105612,528,8
1530224912.212683911,594,9
1530224912.225253909,660,10
1530224912.237982997,594,9
1530224912.250805030,594,9
1530224912.263558097,660,10
1530224912.276106648,594,9
1530224912.288654283,594,9
1530224912.301258749,594,9
1530224912.313948271,660,10
1530224912.326779212,660,10
1530224912.339544821,660,10
1530224912.352132416,594,9
1530224912.364827874,594,9
1530224912.377599705,594,9
1530224912.390342961,594,9
1530224912.416924276,594,9
1530224912.429477434,594,9
1530224912.442181136,594,9
1530224912.454766709,594,9
1530224912.467647611,594,9
1530224912.480267413,726,11
1530224912.492903778,594,9
1530224912.505394951,594,9
1530224912.518108089,660,10
1530224912.530891487,594,9
1530224912.543557272,528,8
1530224912.556042781,594,9
1530224912.568837575,594,9
1530224912.581348595,594,9
1530224912.594002403,594,9
1530224912.606816245,660,10
1530224912.619454489,594,9
1530224912.632004155,594,9
1530224912.644617621,594,9
1530224912.657149692,594,9
1530224912.669705804,660,10
1530224912.682344023,594,9
1530224912.695106851,660,10
1530224912.707823013,660,10
1530224912.720386957,594,9
1530224912.733057754,594,9
1530224912.745668872,594,9
1530224912.758462530,594,9
1530224912.771191073,660,10
1530224912.783879420,594,9
1530224912.796600116,594,9
1530224912.809181377,594,9
1530224912.821761545,594,9
1530224912.834347506,726,11
1530224912.847142111,594,9
1530224912.859731772,528,8
1530224912.872388521,594,9
1530224912.885023522,660,10
1530224912.897506937,594,9
1530224912.910092756,594,9
1530224912.922866311,726,11
1530224912.935528006,660,10
1530224912.947993784,594,9
1530224912.960691835,594,9
1530224912.973265833,594,9
1530224912.985823857,660,10
1530224912.998640907,594,9
1530224913.011429820,594,9
1530224913.023940894,660,10
1530224913.036477254,594,9
1530224913.049203389,594,9
1530224913.061784045,594,9
1530224913.074584557,594,9
1530224913.087188020,594,9
1530224913.099788287,594,9
1530224913.112310790,660,10
1530224913.125062919,594,9
1530224913.137571798,528,8
1530224913.150139629,594,9
1530224913.162746362,660,10
1530224913.175490696,594,9
1530224913.188109639,594,9
1530224913.200659589,660,10
1530224913.213199232,594,9
1530224913.225739883,660,10
1530224913.238501000,660,10
1530224913.251116433,726,11
1530224913.263905639,726,11
1530224913.276452858,594,9
1530224913.289000750,594,9
1530224913.301655286,660,10
1530224913.314398296,594,9
1530224913.327033169,594,9
1530224913.339730917,594,9
1530224913.352439243,594,9
1530224913.365166398,660,10
1530224913.377948011,660,10
1530224913.390739915,660,10
1530224913.403604868,660,10
1530224913.416096714,594,9
1530224913.428787271,594,9
1530224913.441363432,594,9
1530224913.453895138,594,9
1530224913.466526617,726,11
1530224913.479212108,594,9
1530224913.491838311,528,8
1530224913.504535326,594,9
1530224913.517029402,660,10
1530224913.529683793,594,9
1530224913.542506823,594,9
1530224913.555415238,594,9
1530224913.567908669,660,10
1530224913.580476565,594,9
1530224913.593075334,594,9
1530224913.605558359,594,9
1530224913.618381611,594,9
1530224913.631133133,594,9
1530224913.643721454,594,9
1530224913.656364026,660,10
1530224913.669068336,594,9
1530224913.681663882,726,11
1530224913.694239996,660,10
1530224913.706853745,594,9
1530224913.719493179,594,9
1530224913.731998798,594,9
1530224913.744668488,660,10
1530224913.757183170,594,9
1530224913.769893197,594,9
1530224913.782785094,660,10
1530224913.795488941,594,9
1530224913.808056226,594,9
1530224913.820633009,594,9
1530224913.833346006,660,10
1530224913.846130984,594,9
1530224913.858813804,660,10
1530224913.871416866,660,10
1530224913.883984115,594,9
1530224913.896526384,594,9
1530224913.909199813,594,9
1530224913.921830665,660,10
1530224913.934533481,660,10
1530224913.947218725,594,9
1530224913.959904321,660,10
1530224913.972457154,660,10
1530224913.985173554,594,9
1530224913.997672322,660,10
1530224914.010369662,726,11
1530224914.023215851,660,10
1530224914.035807035,594,9
1530224914.048289658,660,10
1530224914.060998767,660,10
1530224914.073493990,660,10
1530224914.086204013,594,9
1530224914.098778403,660,10
1530224914.111578959,594,9
1530224914.124259069,660,10
1530224914.136971939,660,10
1530224914.149575865,594,9
1530224914.162119721,528,8
1530224914.174931180,660,10
1530224914.187533040,660,10
1530224914.200155322,594,9
1530224914.212722231,594,9
1530224914.225254254,594,9
1530224914.238003184,594,9
1530224914.250596890,594,9
1530224914.263170639,594,9
1530224914.275790999,660,10
1530224914.288253394,594,9
1530224914.300762739,660,10
1530224914.313496112,594,9
1530224914.326223062,594,9
1530224914.338747874,660,10
1530224914.351323114,594,9
1530224914.363930537,594,9
1530224914.376631505,594,9
1530224914.389392468,660,10
1530224914.402168530,594,9
1530224914.414932284,726,11
1530224914.427644703,594,9
1530224914.440159082,528,8
1530224914.452688854,594,9
1530224914.465257759,660,10
1530224914.477840504,594,9
1530224914.490521849,594,9
1530224914.503197925,594,9
1530224914.515753816,594,9
1530224914.528484396,594,9
1530224914.541164679,726,11
1530224914.553964614,594,9
1530224914.566755211,594,9
1530224914.579465442,594,9
1530224914.591961508,660,10
1530224914.604631087,660,10
1530224914.617124820,660,10
1530224914.629687057,594,9
1530224914.642282381,594,9
1530224914.655141486,594,9
1530224914.667950389,660,10
1530224914.680648489,594,9
1530224914.693237604,660,10
1530224914.705791356,594,9
1530224914.718408796,594,9
1530224914.731197055,660,10
1530224914.743765986,594,9
1530224914.756295731,528,8
1530224914.769033632,594,9
1530224914.781712483,594,9
1530224914.794541706,594,9
1530224914.807332330,726,11
1530224914.819903066,594,9
1530224914.832526944,528,8
1530224914.845018753,660,10
1530224914.857548814,594,9
1530224914.870377187,594,9
1530224914.882964086,594,9
1530224914.895734662,660,10
1530224914.908408414,594,9
1530224914.921066808,594,9
1530224914.933573555,594,9
1530224914.946418768,594,9
1530224914.959117238,594,9
1530224914.971914344,594,9
1530224914.984529425,594,9
1530224914.997214318,594,9
1530224915.009778244,594,9
1530224915.022443718,660,10
1530224915.035238305,726,11
1530224915.047773734,594,9
1530224915.060280087,594,9
1530224915.072994816,660,10
1530224915.085544090,726,11
1530224915.098180033,594,9
1530224915.110796014,594,9
1530224915.123567595,660,10
1530224915.136359654,594,9
1530224915.149057017,594,9
1530224915.161642395,726,11
1530224915.174312437,594,9
1530224915.186952506,594,9
1530224915.199578713,594,9
1530224915.212123560,660,10
1530224915.224881877,660,10
1530224915.237620925,594,9
1530224915.250303733,660,10
1530224915.263059053,528,8
1530224915.275742109,594,9
1530224915.288426850,660,10
1530224915.301046597,594,9
1530224915.313526260,594,9
1530224915.326200276,594,9
1530224915.338765456,594,9
1530224915.351343997,660,10
1530224915.363965578,594,9
1530224915.376665397,528,8
1530224915.389843015,624,8
1530224915.402810569,0,0
1530224915.415594743,396,6
1530224915.428083417,396,6
1530224915.440639588,330,5
1530224915.453127681,396,6
1530224915.465759706,330,5
1530224915.478500019,330,5
1530224915.491068111,396,6
1530224915.503725081,396,6
1530224915.516213747,396,6
1530224915.528724208,330,5
1530224915.541132463,396,6
1530224915.553542355,396,6
1530224915.566258879,330,5
1530224915.578794816,462,7
1530224915.591310138,330,5
1530224915.603858858,330,5
1530224915.616458027,462,7
1530224915.629176824,330,5
1530224915.641624869,462,7
1530224915.654296916,396,6
1530224915.666819571,330,5
1530224915.679623751,396,6
1530224915.692069525,396,6
1530224915.704774180,330,5
1530224915.717408695,330,5
1530224915.730110022,396,6
1530224915.742801527,330,5
1530224915.755455862,462,7
1530224915.767951471,396,6
1530224915.780637101,396,6
1530224915.793201321,396,6
1530224915.805755176,264,4
1530224915.818539127,396,6
1530224915.831157551,330,5
1530224915.843733614,330,5
1530224915.856204670,462,7
1530224915.868967417,264,4
1530224915.881459006,462,7
1530224915.894172823,396,6
1530224915.906761422,330,5
1530224915.919381867,396,6
1530224915.931977569,396,6
1530224915.944521085,330,5
1530224915.957197467,330,5
1530224915.969766297,396,6
1530224915.982375606,330,5
1530224915.995206482,528,8
1530224916.007760036,396,6
1530224916.020319900,330,5
1530224916.033047059,462,7
1530224916.045567148,330,5
1530224916.058152160,330,5
1530224916.070845705,330,5
1530224916.083573924,330,5
1530224916.096281637,396,6
1530224916.108978439,198,3
1530224916.121553590,396,6
1530224916.134122052,396,6
1530224916.146880472,330,5
1530224916.159589908,396,6
1530224916.172165374,396,6
1530224916.184781536,330,5
1530224916.197568707,462,7
1530224916.210339707,396,6
1530224916.223235678,330,5
1530224916.235803314,462,7
1530224916.248605067,396,6
1530224916.261218063,330,5
1530224916.273985445,396,6
1530224916.286786563,330,5
1530224916.299516361,462,7
1530224916.311977565,330,5
1530224916.324459650,330,5
1530224916.337197091,330,5
1530224916.349731506,330,5
1530224916.362418724,330,5
1530224916.375041818,462,7
1530224916.387794740,330,5
1530224916.400398680,396,6
1530224916.413188434,462,7
1530224916.425668456,462,7
1530224916.438400787,396,6
1530224916.451164611,396,6
1530224916.463762178,396,6
1530224916.476315838,462,7
1530224916.488993926,330,5
1530224916.501578683,396,6
1530224916.514196550,396,6
1530224916.527031653,264,4
1530224916.539641129,330,5
1530224916.552122777,528,8
1530224916.564906245,396,6
1530224916.577461307,396,6
1530224916.590210134,396,6
1530224916.602808026,330,5
1530224916.615425830,330,5
1530224916.627984253,330,5
1530224916.640654578,330,5
1530224916.653365839,396,6
1530224916.665889487,330,5
1530224916.678551152,396,6
1530224916.691290671,396,6
1530224916.703895088,462,7
1530224916.716550532,396,6
1530224916.729252358,528,8
1530224916.741735775,396,6
1530224916.754553113,396,6
1530224916.767125141,396,6
1530224916.779929865,396,6
1530224916.792504159,330,5
1530224916.805248216,330,5
1530224916.817942916,396,6
1530224916.830667696,396,6
1530224916.843331498,330,5
1530224916.855819011,330,5
1530224916.868540203,330,5
1530224916.881076887,396,6
1530224916.893675956,198,3
1530224916.906452485,396,6
1530224916.919332199,396,6
1530224916.931875289,396,6
1530224916.944458600,396,6
1530224916.956956287,330,5
1530224916.969677110,396,6
1530224916.982334730,330,5
1530224916.994989584,330,5
1530224917.007577578,462,7
1530224917.020405186,528,8
1530224917.033021330,396,6
1530224917.045547779,396,6
1530224917.058175187,396,6
1530224917.070757264,264,4
1530224917.083528871,594,9
1530224917.096150734,396,6
1530224917.108828613,330,5
1530224917.121350159,330,5
1530224917.133997006,198,3
1530224917.146734272,396,6
1530224917.159380840,396,6
1530224917.171884635,330,5
1530224917.184643045,396,6
1530224917.197259874,396,6
1530224917.210108815,198,3
1530224917.222906897,462,7
1530224917.235689974,396,6
1530224917.248432955,330,5
1530224917.261213347,330,5
1530224917.273873394,264,4
1530224917.286573859,330,5
1530224917.299168525,330,5
1530224917.311909294,396,6
1530224917.324526668,330,5
1530224917.337185593,396,6
1530224917.349722018,330,5
1530224917.362357175,396,6
1530224917.374932115,462,7
1530224917.387658518,396,6
1530224917.400364675,462,7
1530224917.434121918,396,6
1530224917.446730434,396,6
1530224917.459479453,528,8
1530224917.472054899,330,5
1530224917.484670365,330,5
1530224917.497166266,396,6
1530224917.509753557,396,6
1530224917.522470990,396,6
1530224917.535162921,396,6
1530224917.547791126,396,6
1530224917.560565865,396,6
1530224917.573079870,330,5
1530224917.585619475,462,7
1530224917.598389217,396,6
1530224917.611057517,330,5
1530224917.623869933,396,6
1530224917.636444486,264,4
1530224917.649144545,396,6
1530224917.661634780,396,6
1530224917.674290905,396,6
1530224917.687115366,396,6
1530224917.699806970,396,6
1530224917.712305248,396,6
1530224917.725000753,396,6
1530224917.737542432,330,5
1530224917.750236152,396,6
1530224917.762965819,396,6
1530224917.775610592,330,5
1530224917.788225516,396,6
1530224917.800851524,330,5
1530224917.813356322,396,6
1530224917.825906879,462,7
1530224917.838484222,396,6
1530224917.851056382,396,6
1530224917.863778549,330,5
1530224917.876441760,330,5
1530224917.889240332,330,5
