ts,in_queue (size), in_queue (number)
1530618453.364824123,12112,8
1530618453.377414270,12112,8
1530618453.390167139,12112,8
1530618453.402988681,12112,8
1530618453.415713768,15140,9
1530618453.428472026,13626,8
1530618453.441251397,15140,8
1530618453.453988618,16654,8
1530618453.466797006,15140,7
1530618453.479619551,13626,6
1530618453.492355790,12112,5
1530618453.505170331,12112,5
1530618453.518048395,13626,6
1530618453.530990949,12112,6
1530618453.543777729,13626,7
1530618453.556468107,12112,7
1530618453.569240600,13626,8
1530618453.581965475,12112,8
1530618453.594740156,12112,8
1530618453.607466632,13626,9
1530618453.620134273,13626,9
1530618453.632826116,13626,9
1530618453.645722187,13626,9
1530618453.658562246,13626,9
1530618453.671325542,13626,9
1530618453.683995773,13626,9
1530618453.696741050,13626,9
1530618453.709518780,12112,8
1530618453.722349341,12112,8
1530618453.735300175,12112,8
1530618453.747934758,12112,8
1530618453.760746098,12112,8
1530618453.773425510,12112,8
1530618453.786132994,12112,8
1530618453.799035155,15140,9
1530618453.811901986,13626,8
1530618453.824566719,15140,8
1530618453.837344140,16654,8
1530618453.850044514,15140,7
1530618453.862669852,13626,6
1530618453.875420821,13626,6
1530618453.888044308,13626,6
1530618453.900717337,13626,6
1530618453.913535321,15140,7
1530618453.926273095,12112,6
1530618453.939006136,12112,6
1530618453.951753540,9084,5
1530618453.964522543,6056,4
1530618453.977209383,4542,3
1530618453.989865874,4542,3
1530618454.002566153,4542,3
1530618454.015367010,4542,3
1530618454.028160702,4542,3
1530618454.040890577,4542,3
1530618454.053561962,4542,3
1530618454.066151811,4542,3
1530618454.078828535,4542,3
1530618454.091578619,4542,3
1530618454.104307560,4542,3
1530618454.117022190,4542,3
1530618454.129794412,4542,3
1530618454.142614668,4542,3
1530618454.155315024,4542,3
1530618454.167894898,4542,3
1530618454.180643517,4542,3
1530618454.193426450,4542,3
1530618454.206080118,4542,3
1530618454.218854007,4542,3
1530618454.231676794,4542,3
1530618454.244490987,4542,3
1530618454.257311902,4542,3
1530618454.270114077,4542,3
1530618454.282891797,4542,3
1530618454.295679037,4542,3
1530618454.308249539,4542,3
1530618454.321125193,4542,3
1530618454.333940289,4542,3
1530618454.346896613,4542,3
1530618454.359659584,4542,3
1530618454.372396426,4542,3
1530618454.385150857,4542,3
1530618454.397917380,6056,3
1530618454.410697222,7570,3
1530618454.423605725,9084,3
1530618454.436239922,6056,2
1530618454.449036583,9084,3
1530618454.461939089,9084,3
1530618454.474711234,9084,3
1530618454.487541096,9084,3
1530618454.500122977,12112,4
1530618454.512874291,9084,3
1530618454.525444575,12112,4
1530618454.538290858,12112,4
1530618454.550970294,12112,4
1530618454.563707354,12112,4
1530618454.576357969,13626,5
1530618454.588956928,10598,4
1530618454.601514708,12112,5
1530618454.614177247,10598,5
1530618454.626842308,12112,6
1530618454.639629838,10598,6
1530618454.652205391,12112,7
1530618454.664996551,10598,7
1530618454.677560444,10598,7
1530618454.690476758,10598,7
1530618454.703495883,10598,7
1530618454.716340233,10598,7
1530618454.728947707,10598,7
1530618454.741730999,10598,7
1530618454.754448546,10598,7
1530618454.767199225,10598,7
1530618454.779897594,10598,7
1530618454.792510898,10598,7
1530618454.805202830,10598,7
1530618454.818073565,10598,7
1530618454.830686890,10598,7
1530618454.843379002,10598,7
1530618454.856034509,10598,7
1530618454.868845480,10598,7
1530618454.881505329,12112,8
1530618454.894380242,12112,8
1530618454.907197612,13626,8
1530618454.919880091,12112,7
1530618454.932614297,13626,7
1530618454.945256660,13626,6
1530618454.958029889,12112,5
1530618454.970787069,12112,5
1530618454.983601667,12112,5
1530618454.996412073,13626,6
1530618455.009150430,10598,5
1530618455.021949512,13626,7
1530618455.034792399,12112,7
1530618455.047534306,13626,8
1530618455.060327355,12112,8
1530618455.072929434,12112,8
1530618455.085539505,12112,8
1530618455.098163904,12112,8
1530618455.111070950,12112,8
1530618455.123767566,12112,8
1530618455.136602630,12112,8
1530618455.149152441,12112,8
1530618455.161786439,12112,8
1530618455.174514853,12112,8
1530618455.187215679,10598,7
1530618455.199905917,10598,7
1530618455.212855783,10598,7
1530618455.225429108,12112,8
1530618455.238297676,12112,8
1530618455.251095154,12112,8
1530618455.263781476,12112,8
1530618455.276488891,12112,8
1530618455.289065896,12112,8
1530618455.301830520,13626,8
1530618455.314535929,12112,7
1530618455.327284333,13626,7
1530618455.340214922,15140,7
1530618455.352925700,13626,6
1530618455.365606135,13626,6
1530618455.378279902,13626,6
1530618455.390971240,13626,6
1530618455.403777772,13626,6
1530618455.416590110,12112,6
1530618455.429196871,12112,7
1530618455.441831432,13626,8
1530618455.454644434,12112,8
1530618455.467516607,12112,8
1530618455.480048471,12112,8
1530618455.492898748,12112,8
1530618455.505633116,12112,8
1530618455.518322638,12112,8
1530618455.531059378,12112,8
1530618455.543818282,12112,8
1530618455.556578035,12112,8
1530618455.569376895,12112,8
1530618455.582072293,12112,8
1530618455.594799123,12112,8
1530618455.607535343,12112,8
1530618455.620294981,12112,8
1530618455.633012632,13626,9
1530618455.645679105,13626,9
1530618455.658384180,13626,9
1530618455.671280333,13626,9
1530618455.683917516,12112,8
1530618455.696650715,12112,8
1530618455.709480893,13626,8
1530618455.722118421,12112,7
1530618455.734611452,13626,7
1530618455.747280960,15140,7
1530618455.759844075,13626,6
1530618455.772485161,13626,6
1530618455.785075936,13626,6
1530618455.797785859,12112,5
1530618455.810615686,13626,6
1530618455.823377782,12112,6
1530618455.836203789,13626,7
1530618455.848757667,13626,8
1530618455.861331151,15140,9
1530618455.874236212,13626,9
1530618455.887107381,13626,9
1530618455.899814486,13626,9
1530618455.912613270,13626,9
1530618455.925204553,13626,9
1530618455.937972057,12112,8
1530618455.950679746,12112,8
1530618455.963561124,12112,8
1530618455.976361121,12112,8
1530618455.989045498,12112,8
1530618456.001725775,12112,8
1530618456.014382301,12112,8
1530618456.027184822,12112,8
1530618456.039948496,13626,9
1530618456.052719802,13626,9
1530618456.065544917,13626,9
1530618456.078279737,13626,9
1530618456.090889051,15140,9
1530618456.103729015,13626,8
1530618456.116449110,15140,8
1530618456.129185410,16654,8
1530618456.142033431,15140,7
1530618456.154880272,13626,6
1530618456.167640315,13626,6
1530618456.180208750,12112,5
1530618456.192960751,13626,6
1530618456.205606014,12112,6
1530618456.218233841,13626,7
1530618456.230882898,12112,7
1530618456.243712053,13626,8
1530618456.256525893,12112,8
1530618456.269173332,12112,8
1530618456.281831110,12112,8
1530618456.294584026,12112,8
1530618456.307382313,12112,8
1530618456.320284075,13626,9
1530618456.333026386,13626,9
1530618456.345680483,13626,9
1530618456.358429880,13626,9
1530618456.371271807,13626,9
1530618456.383932571,13626,9
1530618456.396633586,13626,9
1530618456.409357842,13626,9
1530618456.422077156,13626,9
1530618456.434788064,12112,8
1530618456.447448782,12112,8
1530618456.460410326,12112,8
1530618456.473070629,12112,8
1530618456.485698046,13626,8
1530618456.498399424,15140,8
1530618456.511329644,13626,7
1530618456.523937267,15140,7
1530618456.536678797,13626,6
1530618456.549310974,13626,6
1530618456.562092145,13626,6
1530618456.575039466,12112,5
1530618456.587900638,15140,7
1530618456.600694570,13626,7
1530618456.613452088,15140,8
1530618456.626310695,13626,8
1530618456.639210658,15140,9
1530618456.651872560,13626,9
1530618456.664634745,12112,8
1530618456.677432721,12112,8
1530618456.690266995,12112,8
1530618456.703007440,12112,8
1530618456.715769652,12112,8
1530618456.728402005,12112,8
1530618456.741011046,12112,8
1530618456.753738451,12112,8
1530618456.766400695,12112,8
1530618456.779374855,13626,9
1530618456.792026707,13626,9
1530618456.804720721,13626,9
1530618456.817427142,13626,9
1530618456.830237460,13626,9
1530618456.842945793,13626,9
1530618456.855749327,13626,9
1530618456.868396990,15140,9
1530618456.881109253,13626,8
1530618456.893791958,15140,8
1530618456.906474225,16654,8
1530618456.919193805,13626,6
1530618456.931884176,13626,6
1530618456.944485642,12112,5
1530618456.957164612,12112,5
1530618456.969969308,13626,6
1530618456.982653535,12112,6
1530618456.995396175,13626,7
1530618457.007993978,12112,7
1530618457.020832197,13626,8
1530618457.033504868,12112,8
1530618457.046198375,12112,8
1530618457.059147841,13626,9
1530618457.071816837,13626,9
1530618457.084676769,13626,9
1530618457.097416940,13626,9
1530618457.110246643,13626,9
1530618457.122879314,13626,9
1530618457.135565246,13626,9
1530618457.148192076,13626,9
1530618457.160963580,13626,9
1530618457.173600945,12112,8
1530618457.186256113,12112,8
1530618457.199145760,12112,8
1530618457.211812736,12112,8
1530618457.224625570,12112,8
1530618457.237300367,12112,8
1530618457.249990527,12112,8
1530618457.262607751,13626,8
1530618457.275328304,15140,8
1530618457.287979885,13626,7
1530618457.300778779,15140,7
1530618457.313387455,13626,6
1530618457.326084330,13626,6
1530618457.338951597,13626,6
1530618457.351795041,13626,6
1530618457.364436799,15140,7
1530618457.377224719,13626,7
1530618457.389879378,15140,8
1530618457.402624614,13626,8
1530618457.415288625,15140,9
1530618457.427984034,12112,8
1530618457.440718153,12112,8
1530618457.453522337,12112,8
1530618457.466468140,12112,8
1530618457.479339281,12112,8
1530618457.492046299,12112,8
1530618457.504756572,12112,8
1530618457.517431496,12112,8
1530618457.530106786,12112,8
1530618457.543025470,13626,9
1530618457.555939848,13626,9
1530618457.568758506,13626,9
1530618457.581579145,13626,9
1530618457.594181678,13626,9
1530618457.606904978,13626,9
1530618457.619564945,13626,9
1530618457.632157494,13626,9
1530618457.644873988,15140,9
1530618457.657442017,16654,9
1530618457.670315533,13626,7
1530618457.683040450,15140,7
1530618457.695798683,13626,6
1530618457.708395668,13626,6
1530618457.721022859,12112,5
1530618457.733662417,12112,5
1530618457.746336127,13626,6
1530618457.759137968,12112,6
1530618457.771892224,13626,7
1530618457.784532667,12112,7
1530618457.797117992,13626,8
1530618457.809789956,12112,8
1530618457.822664135,13626,9
1530618457.835541164,13626,9
1530618457.848190760,13626,9
1530618457.860969884,13626,9
1530618457.873682502,13626,9
1530618457.886483303,13626,9
1530618457.899166938,13626,9
1530618457.911950396,13626,9
1530618457.924508382,12112,8
1530618457.937270726,12112,8
1530618457.949980639,12112,8
1530618457.962915971,12112,8
1530618457.975610458,12112,8
1530618457.988330579,12112,8
1530618458.000947164,12112,8
1530618458.013588200,12112,8
1530618458.026288385,15140,9
1530618458.039146739,13626,8
1530618458.051781377,15140,8
1530618458.064466040,16654,8
1530618458.077126194,15140,7
1530618458.089760501,13626,6
1530618458.102409765,13626,6
1530618458.115269692,13626,6
1530618458.127949720,13626,6
1530618458.140785074,15140,7
1530618458.153512051,13626,7
1530618458.166320956,15140,8
1530618458.179107905,13626,8
1530618458.191864511,12112,8
1530618458.204640868,12112,8
1530618458.217263598,12112,8
1530618458.230106042,12112,8
1530618458.242722626,12112,8
1530618458.255572534,12112,8
1530618458.268175030,12112,8
1530618458.280969470,12112,8
1530618458.293639664,12154,9
1530618458.306255312,13668,10
1530618458.318939798,13668,10
1530618458.331729263,13668,10
1530618458.344298516,13668,10
1530618458.356916179,13668,10
1530618458.369763116,13668,10
1530618458.382412942,13668,10
1530618458.395201306,13626,9
1530618458.407944653,13626,9
1530618458.420719965,15140,9
1530618458.433511006,15140,8
1530618458.446177758,13626,7
1530618458.459109597,13626,7
1530618458.471967730,13626,7
1530618458.484709676,13626,7
1530618458.497281060,12112,6
1530618458.510121634,12112,6
1530618458.522760997,13626,7
1530618458.535615126,12112,7
1530618458.548276724,13626,8
1530618458.560971036,12112,8
1530618458.573633035,12112,8
1530618458.586551781,13626,9
1530618458.599442143,13626,9
1530618458.612226775,13626,9
1530618458.624790865,13626,9
1530618458.637478345,13626,9
1530618458.650340798,13626,9
1530618458.663051516,13626,9
1530618458.675838544,12112,8
1530618458.688538015,12112,8
1530618458.701283036,12112,8
1530618458.714091946,12112,8
1530618458.726754030,12112,8
1530618458.739681278,12112,8
1530618458.752390431,12112,8
1530618458.765052164,12112,8
1530618458.777909220,13626,9
1530618458.790631251,13626,9
1530618458.803483486,15140,9
1530618458.816102213,13626,8
1530618458.828681363,15140,8
1530618458.841482552,16654,8
1530618458.854137142,15140,7
1530618458.866934164,13626,6
1530618458.879765789,13626,6
1530618458.892569601,13626,6
1530618458.905273711,13626,6
1530618458.918168821,12112,6
1530618458.930858313,13626,7
1530618458.943570428,12112,7
1530618458.956229271,13626,8
1530618458.969004165,12112,8
1530618458.981901939,12112,8
1530618458.994556371,12112,8
1530618459.007413627,12112,8
1530618459.020095300,12112,8
1530618459.032969201,12112,8
1530618459.045520819,13626,9
1530618459.058314199,13626,9
1530618459.070919382,13626,9
1530618459.083697841,13626,9
1530618459.096478200,13626,9
1530618459.109117818,13626,9
1530618459.121828999,13626,9
1530618459.134524916,13626,9
1530618459.147432239,13626,9
1530618459.160364785,12112,8
1530618459.172978004,12112,8
1530618459.185700982,12112,8
1530618459.198500107,13626,8
1530618459.211425220,15140,8
1530618459.224023152,13626,7
1530618459.236952237,15140,7
1530618459.249522749,13626,6
1530618459.262317463,13626,6
1530618459.275044643,13626,6
1530618459.287869276,12112,5
1530618459.300493648,13626,6
1530618459.313165901,13626,7
1530618459.325904855,15140,8
1530618459.338652824,13626,8
1530618459.351327005,15140,9
1530618459.363926663,13626,9
1530618459.376603367,13626,9
1530618459.389246742,13626,9
1530618459.401969209,13626,9
1530618459.414689105,12112,8
1530618459.427394535,12112,8
1530618459.439999468,12112,8
1530618459.452592954,12112,8
1530618459.465432629,12112,8
1530618459.478133455,12112,8
1530618459.491129934,12112,8
1530618459.503746173,12112,8
1530618459.516515046,13626,9
1530618459.529130979,13626,9
1530618459.541685612,13626,9
1530618459.554361056,13626,9
1530618459.567204696,13626,9
1530618459.579977729,15140,9
1530618459.592780815,13626,8
1530618459.605494153,15140,8
1530618459.618170767,16654,8
1530618459.630967127,15140,7
1530618459.643694284,13626,6
1530618459.656424602,13626,6
1530618459.669258770,12112,5
1530618459.681819803,13626,6
1530618459.694572496,12112,6
1530618459.707339596,13626,7
1530618459.720277378,12112,7
1530618459.732946688,13626,8
1530618459.745773643,12112,8
1530618459.758456335,12112,8
1530618459.771243839,12112,8
1530618459.783846914,12112,8
1530618459.796466043,13626,9
1530618459.809263471,13626,9
1530618459.822000540,13626,9
1530618459.834876139,13626,9
1530618459.847463773,13626,9
1530618459.860251790,13626,9
1530618459.872911234,13626,9
1530618459.885659814,13626,9
1530618459.898336687,13626,9
1530618459.911182728,12112,8
1530618459.923832361,12112,8
1530618459.936585593,12112,8
1530618459.949209137,12112,8
1530618459.962094969,12112,8
1530618459.974800799,13626,8
1530618459.987556714,15140,8
1530618460.000271930,13626,7
1530618460.012819423,15140,7
1530618460.025402669,13626,6
1530618460.038238499,13626,6
1530618460.051276214,13626,6
1530618460.063982102,12112,5
1530618460.076863557,15140,7
1530618460.089417935,13626,7
1530618460.102128980,15140,8
1530618460.114751284,13626,8
1530618460.127424130,15140,9
1530618460.140062355,13626,9
1530618460.152699694,13626,9
1530618460.165303565,13626,9
1530618460.178183755,12112,8
1530618460.190879185,12112,8
1530618460.203633480,12112,8
1530618460.216351397,12112,8
1530618460.229038842,12112,8
1530618460.241609347,12112,8
1530618460.254247875,12112,8
1530618460.266971954,12112,8
1530618460.279891393,13626,9
1530618460.292586211,13626,9
1530618460.305297027,13626,9
1530618460.318060771,13626,9
1530618460.330935100,13626,9
1530618460.343632612,13626,9
1530618460.356379395,15140,9
1530618460.369069049,13626,8
1530618460.381741459,15140,8
1530618460.394527554,16654,8
1530618460.407306313,15140,7
1530618460.420013448,13626,6
1530618460.432645865,12112,5
1530618460.445460972,12112,5
1530618460.458177482,13626,6
1530618460.470856721,12112,6
1530618460.483651307,13626,7
1530618460.496343494,12112,7
1530618460.509124848,13626,8
1530618460.521693348,12112,8
1530618460.534318814,12112,8
1530618460.547206410,12112,8
1530618460.559860558,13626,9
1530618460.572598586,13626,9
1530618460.585246796,13626,9
1530618460.598037267,13626,9
1530618460.610730609,13626,9
1530618460.623656252,13626,9
1530618460.636288416,13626,9
1530618460.648932050,13626,9
1530618460.661604000,13626,9
1530618460.674197142,12112,8
1530618460.686961896,12112,8
1530618460.699718633,12112,8
1530618460.712466925,12112,8
1530618460.725111956,12112,8
1530618460.737675983,12112,8
1530618460.750361953,13626,8
1530618460.763115468,15140,8
1530618460.775800170,13626,7
1530618460.788482858,15140,7
1530618460.801146897,13626,6
1530618460.813922784,13626,6
1530618460.826741722,13626,6
1530618460.839669424,13626,6
1530618460.852459835,15140,7
1530618460.865330923,13626,7
1530618460.878133033,15140,8
1530618460.890762821,13626,8
1530618460.903488973,15140,9
1530618460.916151208,13626,9
1530618460.928758735,12112,8
1530618460.941334763,12112,8
1530618460.953936968,12112,8
1530618460.966634317,12112,8
1530618460.979515285,12112,8
1530618460.992122402,12112,8
1530618461.004861908,12112,8
1530618461.017430991,12112,8
1530618461.030222676,12112,8
1530618461.042940052,13626,9
1530618461.055762833,13626,9
1530618461.068475542,13626,9
1530618461.081204936,13626,9
1530618461.094035449,13626,9
1530618461.106844464,13626,9
1530618461.119584229,13626,9
1530618461.132385521,15140,9
1530618461.145194636,13626,8
1530618461.157979454,15140,8
1530618461.170743174,15140,7
1530618461.183558440,13626,6
1530618461.196433222,13626,6
1530618461.209038952,12112,5
1530618461.221698438,12112,5
1530618461.234318329,13626,6
1530618461.246933241,12112,6
1530618461.259843297,13626,7
1530618461.272503623,12112,7
1530618461.285059306,13626,8
1530618461.297651650,12112,8
1530618461.310243894,12112,8
1530618461.322915362,13626,9
1530618461.335590557,13626,9
1530618461.348151360,13626,9
1530618461.360930845,13626,9
1530618461.373565512,13626,9
1530618461.386193680,13626,9
1530618461.398811685,13626,9
1530618461.411455340,13626,9
1530618461.424000323,13626,9
1530618461.436642209,13626,9
1530618461.449463000,12112,8
1530618461.462420842,12112,8
1530618461.475384054,12112,8
1530618461.488125124,12112,8
1530618461.501012270,12112,8
1530618461.513603323,12112,8
1530618461.526331615,13626,8
1530618461.539400029,15140,8
1530618461.552080304,16654,8
1530618461.564925146,15140,7
1530618461.577698126,13626,6
1530618461.590541272,13626,6
1530618461.603472244,13626,6
1530618461.616171025,13626,6
1530618461.628757396,15140,7
1530618461.641521757,13626,7
1530618461.654261657,15140,8
1530618461.667040349,13626,8
1530618461.679885169,12112,8
1530618461.692456729,12112,8
1530618461.705046829,12112,8
1530618461.717689935,12112,8
1530618461.730373638,12112,8
1530618461.743243406,12112,8
1530618461.756049157,12112,8
1530618461.768889677,12112,8
1530618461.781654382,12112,8
1530618461.794408005,13626,9
1530618461.807138220,13626,9
1530618461.819828558,13626,9
1530618461.832487906,13626,9
1530618461.845234827,13626,9
1530618461.858001517,13626,9
1530618461.870923929,13626,9
1530618461.883762084,13626,9
1530618461.896540144,13626,9
1530618461.909204205,15140,9
1530618461.922078571,15140,8
1530618461.934844093,13626,7
1530618461.947550110,15140,7
1530618461.960234349,13626,6
1530618461.972969571,13626,6
1530618461.985647148,12112,5
1530618461.998466241,12112,5
1530618462.011292128,13626,6
1530618462.024044045,12112,6
1530618462.036700385,13626,7
1530618462.049327271,12112,7
1530618462.062093485,15140,9
1530618462.074778888,13626,9
1530618462.087524257,13626,9
1530618462.100229251,13626,9
1530618462.112839912,13626,9
1530618462.125455111,13626,9
1530618462.138121706,13626,9
1530618462.150970790,13626,9
1530618462.163857856,13626,9
1530618462.176492787,12112,8
1530618462.189129683,12112,8
1530618462.201929723,12112,8
1530618462.214752771,12112,8
1530618462.227707681,12112,8
1530618462.240543271,12112,8
1530618462.253393480,12112,8
1530618462.265995470,13626,9
1530618462.278706963,13626,9
1530618462.291434711,15140,9
1530618462.304280005,13626,8
1530618462.317073840,15140,8
1530618462.329749858,16654,8
1530618462.342549603,15140,7
1530618462.355228448,13626,6
1530618462.367778660,13626,6
1530618462.380453203,13626,6
1530618462.393051097,13626,6
1530618462.405704409,15140,7
1530618462.418511414,13626,7
1530618462.431223922,12112,7
1530618462.443978225,13626,8
1530618462.456810941,12112,8
1530618462.469595553,12112,8
1530618462.482183045,12112,8
1530618462.494821697,12112,8
1530618462.507615440,12112,8
1530618462.520378218,12112,8
1530618462.533161211,12112,8
1530618462.546001439,13626,9
1530618462.558860498,13626,9
1530618462.571456845,13626,9
1530618462.584135941,13626,9
1530618462.596747819,13626,9
1530618462.609341087,13626,9
1530618462.622209044,13626,9
1530618462.634852458,13626,9
1530618462.647705879,13626,9
1530618462.660452033,12112,8
1530618462.673011929,12112,8
1530618462.685644034,13626,8
1530618462.698463096,15140,8
1530618462.711134033,13626,7
1530618462.723953863,15140,7
1530618462.736659535,13626,6
1530618462.749439223,13626,6
1530618462.762190097,13626,6
1530618462.774935810,12112,5
1530618462.787732370,13626,6
1530618462.800420163,12112,6
1530618462.813241894,13626,7
1530618462.826067384,13626,8
1530618462.838858611,15140,9
1530618462.851651020,13626,9
1530618462.864354058,13626,9
1530618462.876909367,13626,9
1530618462.889661975,13626,9
1530618462.902280700,13626,9
1530618462.914925717,12112,8
1530618462.927763845,12112,8
1530618462.940442349,12112,8
1530618462.953060735,12112,8
1530618462.965703321,12112,8
1530618462.978417297,12112,8
1530618462.991202166,12112,8
1530618463.004055040,12112,8
1530618463.016813353,12112,8
1530618463.029427819,13626,9
1530618463.042066709,13626,9
1530618463.054769716,13626,9
1530618463.067617761,15140,9
1530618463.080400346,13626,8
1530618463.092967690,15140,8
1530618463.105712056,16654,8
1530618463.118399636,15140,7
1530618463.131098431,13626,6
1530618463.143983025,13626,6
1530618463.156640629,13626,6
1530618463.169269147,13626,6
1530618463.182103552,12112,6
1530618463.194778193,13626,7
1530618463.207403617,12112,7
1530618463.220024330,13626,8
1530618463.232810145,12112,8
1530618463.245476710,12112,8
1530618463.258316553,12112,8
1530618463.271186306,12112,8
1530618463.283862828,12112,8
1530618463.296576989,12112,8
1530618463.309413404,13626,9
1530618463.322191823,13626,9
1530618463.335014874,13626,9
1530618463.347794994,13626,9
1530618463.360505324,13626,9
1530618463.373127763,13626,9
1530618463.385853051,13626,9
1530618463.398744039,13626,9
1530618463.411394468,12112,8
1530618463.424042463,12112,8
1530618463.436718160,12112,8
1530618463.449268984,12112,8
1530618463.461903233,13626,8
1530618463.474537309,15140,8
1530618463.487184920,13626,7
1530618463.499856123,15140,7
1530618463.512786941,13626,6
1530618463.525497918,13626,6
1530618463.538157628,13626,6
1530618463.551161437,12112,5
1530618463.563800710,13626,6
1530618463.576535688,13626,7
1530618463.589139863,15140,8
1530618463.601699811,13626,8
1530618463.614493393,15140,9
1530618463.627331117,13626,9
1530618463.639887559,13626,9
1530618463.652579326,13626,9
1530618463.665413196,13626,9
1530618463.678109897,12112,8
1530618463.690738154,12112,8
1530618463.703601542,12112,8
1530618463.716201276,12112,8
1530618463.728988456,12112,8
1530618463.741724490,12112,8
1530618463.754571154,12112,8
1530618463.767443896,12112,8
1530618463.780144983,12112,8
1530618463.792932482,13626,9
1530618463.805548671,13626,9
1530618463.818525724,13626,9
1530618463.831239724,13626,9
1530618463.843907986,15140,9
1530618463.856587456,13626,8
1530618463.869182508,15140,8
1530618463.881962993,16654,8
1530618463.894715969,15140,7
1530618463.907595421,13626,6
1530618463.920410428,12112,5
1530618463.933203435,12112,5
1530618463.945932235,13626,6
1530618463.958598236,12112,6
1530618463.971215625,13626,7
1530618463.984020911,12112,7
1530618463.996635241,13626,8
1530618464.009254682,12112,8
1530618464.021993611,12112,8
1530618464.034596879,12112,8
1530618464.047454320,12112,8
1530618464.060028229,13626,9
1530618464.072743371,13626,9
1530618464.085311276,13626,9
1530618464.098086997,13626,9
1530618464.110814385,13626,9
1530618464.123565207,13626,9
1530618464.136241837,13626,9
1530618464.148894346,13626,9
1530618464.161594858,13626,9
1530618464.174329039,13626,9
1530618464.186988441,12112,8
1530618464.199563754,12112,8
1530618464.212123833,12112,8
1530618464.224927027,12112,8
1530618464.237559199,10598,7
1530618464.250339123,9084,6
1530618464.263110520,7570,5
1530618464.275752187,6056,4
1530618464.288585122,4542,3
1530618464.301234752,4542,3
1530618464.314015259,4542,3
1530618464.326706425,4542,3
1530618464.339416535,4542,3
1530618464.352017557,4542,3
1530618464.364606050,4542,3
1530618464.377426142,4542,3
1530618464.390295689,4542,3
1530618464.403142519,4542,3
1530618464.415843157,4542,3
1530618464.428623579,4542,3
1530618464.441228459,4542,3
1530618464.454093106,4542,3
1530618464.466814037,4542,3
1530618464.479493196,4542,3
1530618464.492185900,4542,3
1530618464.504952201,4542,3
1530618464.517827562,4542,3
1530618464.530524246,4542,3
1530618464.543240408,4542,3
1530618464.555983102,4542,3
1530618464.568621439,4542,3
1530618464.581428524,4542,3
1530618464.594222835,4542,3
1530618464.606896828,4542,3
1530618464.619675979,4542,3
1530618464.632490493,4542,3
1530618464.645062147,4542,3
1530618464.657742251,6056,4
1530618464.670430547,6056,4
1530618464.683005937,6056,4
1530618464.695711139,4542,3
1530618464.708469380,4542,3
1530618464.721090317,4542,3
1530618464.733947190,4542,3
1530618464.746592743,4542,3
1530618464.759494156,4542,3
1530618464.772260085,4542,3
1530618464.784838886,4542,3
1530618464.797627994,6056,3
1530618464.810539399,7570,3
1530618464.823553992,6056,2
1530618464.836133129,9084,3
1530618464.848789229,9084,3
1530618464.861365091,9084,3
1530618464.874136992,9084,3
1530618464.887006046,12112,4
1530618464.899847699,9084,3
1530618464.912441122,12112,4
1530618464.925030686,12112,4
1530618464.937650808,9084,3
1530618464.950291280,12112,4
1530618464.962991330,12112,4
1530618464.975754408,12112,4
1530618464.988632560,10598,4
1530618465.001432695,12112,5
1530618465.014078205,10598,5
1530618465.026707015,12112,6
1530618465.039579861,10598,6
1530618465.052276987,12112,7
1530618465.065021737,10598,7
1530618465.077884849,10598,7
1530618465.090724400,10598,7
1530618465.103505264,10598,7
1530618465.116309311,10598,7
1530618465.128969965,10598,7
1530618465.141704983,10598,7
1530618465.154485211,10598,7
1530618465.167468480,10598,7
1530618465.180041136,9084,6
1530618465.192718397,9084,6
1530618465.205529627,10598,7
1530618465.218276984,10598,7
1530618465.230985280,10598,7
1530618465.243862032,10598,7
1530618465.256571415,10598,7
1530618465.269289267,10598,7
1530618465.281915661,10598,7
1530618465.294562599,10598,7
1530618465.307375807,12112,7
1530618465.320043688,10598,6
1530618465.332769577,12112,6
1530618465.345510969,13626,6
1530618465.358215867,13626,6
1530618465.371036629,12112,5
1530618465.383805938,12112,5
1530618465.396383719,13626,6
1530618465.409141663,12112,6
1530618465.421693000,13626,7
1530618465.434318970,12112,7
1530618465.447056327,10598,7
1530618465.459768303,10598,7
1530618465.472633766,10598,7
1530618465.485271414,10598,7
1530618465.498106358,10598,7
1530618465.510828686,10598,7
1530618465.523536540,10598,7
1530618465.536196958,10598,7
1530618465.548934051,10598,7
1530618465.561625875,12112,8
1530618465.574328722,12112,8
1530618465.586920844,12112,8
1530618465.599705089,12112,8
1530618465.612508650,12112,8
1530618465.625085310,12112,8
1530618465.637776369,12112,8
1530618465.650451212,12112,8
1530618465.663254538,12112,8
1530618465.675976472,12112,8
1530618465.688531130,10598,7
1530618465.701212739,12112,7
1530618465.713872658,13626,7
1530618465.726499627,12112,6
1530618465.738975725,13626,6
1530618465.751699732,13626,6
1530618465.764361382,12112,5
1530618465.777092470,12112,5
1530618465.789690694,13626,6
1530618465.802511435,12112,6
1530618465.815276313,13626,7
1530618465.828010289,12112,7
1530618465.840897251,13626,8
1530618465.853497390,12112,8
1530618465.866270144,12112,8
1530618465.879053810,12112,8
1530618465.891796627,12112,8
1530618465.904564465,12112,8
1530618465.917155310,12112,8
1530618465.929761505,13626,9
1530618465.942617410,13626,9
1530618465.955343155,12112,8
1530618465.967920563,12112,8
1530618465.980521662,12112,8
1530618465.993111493,12112,8
1530618466.005905478,12112,8
1530618466.018558159,12112,8
1530618466.031427644,12112,8
1530618466.044241759,12112,8
1530618466.056961074,12112,8
