ts,in_queue.size, in_queue.number
1530568248.912037394,9084,4
1530568248.924657675,9084,4
1530568248.937228140,10598,5
1530568248.950048037,9084,5
1530568248.962733708,9084,5
1530568248.975384875,9084,5
1530568248.987926813,10598,6
1530568249.000672151,10598,7
1530568249.013573829,9084,6
1530568249.026266993,9084,6
1530568249.038957721,9084,6
1530568249.051601333,9084,6
1530568249.064379481,9084,6
1530568249.076979614,10598,6
1530568249.089556180,12112,6
1530568249.102175322,10598,5
1530568249.114874061,9084,4
1530568249.127646630,9084,4
1530568249.140213349,7570,3
1530568249.152795170,9084,4
1530568249.165568376,7570,4
1530568249.178371679,9084,5
1530568249.190964348,7570,5
1530568249.203760287,7570,5
1530568249.216439499,9084,6
1530568249.229220219,10598,6
1530568249.241986760,9084,5
1530568249.254735815,10598,5
1530568249.267531809,7570,3
1530568249.280188672,6056,2
1530568249.292987352,7570,3
1530568249.305606756,4542,2
1530568249.318314855,6056,3
1530568249.331241314,4542,3
1530568249.343918173,4542,3
1530568249.356580647,4542,3
1530568249.369168776,4542,3
1530568249.381731598,7636,5
1530568249.394623901,6122,4
1530568249.407199916,7636,5
1530568249.419929615,9084,4
1530568249.432692488,12112,5
1530568249.445433820,12112,5
1530568249.458115102,12112,5
1530568249.470763854,12112,6
1530568249.483426101,10598,5
1530568249.496002783,13626,6
1530568249.508869872,13626,6
1530568249.521691979,15140,6
1530568249.534479433,16654,7
1530568249.547194125,15140,6
1530568249.559752589,15140,6
1530568249.572348265,15140,6
1530568249.584876635,15140,6
1530568249.597485166,15140,6
1530568249.610017752,15140,6
1530568249.622840419,18168,7
1530568249.635576572,15140,6
1530568249.648240805,13626,5
1530568249.660875817,13626,5
1530568249.673598973,10598,4
1530568249.686242484,10598,4
1530568249.698981253,10598,4
1530568249.711748647,12112,4
1530568249.724581707,12112,4
1530568249.737308244,12112,4
1530568249.750008156,12112,4
1530568249.762652909,12112,4
1530568249.775315094,15140,5
1530568249.788043433,15140,5
1530568249.800863614,15140,5
1530568249.813441244,15140,5
1530568249.826324775,12112,4
1530568249.839102420,15140,5
1530568249.851894943,15140,5
1530568249.864500943,15140,5
1530568249.877104007,12112,4
1530568249.889720862,13626,5
1530568249.902514545,12112,5
1530568249.915208754,12112,5
1530568249.927935919,12112,5
1530568249.940487710,15140,6
1530568249.953238083,15140,6
1530568249.966075456,15140,6
1530568249.978840914,15140,6
1530568249.991734128,16654,6
1530568250.004415810,19682,7
1530568250.017037353,16654,6
1530568250.029682413,18168,6
1530568250.042329854,18168,6
1530568250.055020140,15140,5
1530568250.067788796,15140,5
1530568250.080407815,18168,6
1530568250.093179322,15140,5
1530568250.105847563,18168,6
1530568250.118614378,15140,5
1530568250.131382087,15140,5
1530568250.144235184,12112,4
1530568250.156801793,12112,4
1530568250.169555918,12112,4
1530568250.182282924,12112,4
1530568250.194956766,12112,4
1530568250.207730011,15140,5
1530568250.220278891,12112,4
1530568250.232965325,15140,5
1530568250.245655955,15140,5
1530568250.258412250,18168,6
1530568250.271048930,15140,5
1530568250.283862537,18168,6
1530568250.296592992,18168,6
1530568250.309238410,18168,6
1530568250.322100235,15140,5
1530568250.334809041,12112,4
1530568250.347740139,12112,4
1530568250.360529449,10598,4
1530568250.373105984,12112,5
1530568250.385978323,12112,5
1530568250.398656527,12112,5
1530568250.411623342,9084,4
1530568250.424351577,9084,4
1530568250.437041988,9084,4
1530568250.449769083,7570,3
1530568250.462425077,9084,3
1530568250.475057899,12112,4
1530568250.487748988,9084,3
1530568250.500307993,12112,4
1530568250.513014079,9084,3
1530568250.525581093,12112,4
1530568250.538368531,12112,4
1530568250.551178303,12112,4
1530568250.563769385,9084,3
1530568250.576660384,6056,2
1530568250.589247757,9084,3
1530568250.602123808,9084,3
1530568250.614802845,9084,3
1530568250.627474775,9084,3
1530568250.640178437,10598,4
1530568250.652721675,7570,3
1530568250.665419871,10598,4
1530568250.678163780,10598,4
1530568250.691052844,9084,3
1530568250.703719789,10598,4
1530568250.716425180,7570,3
1530568250.729072622,10598,4
1530568250.741742782,7570,3
1530568250.754405557,10598,4
1530568250.767192928,7570,3
1530568250.779907200,6056,2
1530568250.792613514,6056,2
1530568250.805193609,6122,3
1530568250.818051877,6122,3
1530568250.830688368,6056,2
1530568250.843573699,3028,1
1530568250.856124802,3028,1
1530568250.869017203,3028,1
1530568250.881614436,3028,1
1530568250.894364645,3028,1
1530568250.906996066,3028,1
1530568250.919636921,3028,1
1530568250.932183119,6056,2
1530568250.944852807,3028,1
1530568250.957544528,6056,2
1530568250.970236573,3028,1
1530568250.982924557,6056,2
1530568250.995548152,3028,1
1530568251.008138289,6056,2
1530568251.020951827,3028,1
1530568251.033526369,6056,2
1530568251.046257884,6056,2
1530568251.058998441,6056,2
1530568251.071744121,6056,2
1530568251.084551893,9084,3
1530568251.097393770,9084,3
1530568251.110119372,9084,3
1530568251.122841842,9084,3
1530568251.135653391,7570,3
1530568251.148206694,9084,4
1530568251.160952310,7570,4
1530568251.173552745,10598,6
1530568251.186243577,9084,6
1530568251.198866186,9084,6
1530568251.211539336,9084,6
1530568251.224202215,9084,6
1530568251.236805500,9084,6
1530568251.249505235,9084,6
1530568251.262283623,9084,6
1530568251.275155653,9084,6
1530568251.287827482,9084,6
1530568251.300542061,9084,6
1530568251.313169023,9084,6
1530568251.326040839,9084,6
1530568251.338735564,10598,6
1530568251.351578032,12112,6
1530568251.364370655,9084,4
1530568251.377092155,10598,4
1530568251.389765321,12112,4
1530568251.402379783,15140,5
1530568251.415153262,12112,4
1530568251.427835547,13626,5
1530568251.440676967,12112,5
1530568251.453250675,13626,6
1530568251.465908898,12112,6
1530568251.478712017,13626,7
1530568251.491519205,12112,7
1530568251.504105467,13626,8
1530568251.516789789,12112,8
1530568251.529572085,12112,8
1530568251.542280208,12112,8
1530568251.555124953,13626,9
1530568251.567767367,12112,8
1530568251.580570674,12112,8
1530568251.593226912,13626,9
1530568251.606043106,12112,8
1530568251.618765683,10598,7
1530568251.631390869,12112,8
1530568251.644054113,13626,8
1530568251.656833524,12112,7
1530568251.669582854,13626,7
1530568251.682285613,15140,7
1530568251.695217768,13692,7
1530568251.707924725,13692,7
1530568251.720772272,10664,6
1530568251.733534206,12178,7
1530568251.746236288,12178,7
1530568251.758921757,13692,8
1530568251.771592065,12178,8
1530568251.784301412,12178,8
1530568251.796941643,13692,9
1530568251.809574453,12112,8
1530568251.822268810,10598,7
1530568251.834926729,12112,8
1530568251.847583885,12112,8
1530568251.860231855,12112,8
1530568251.872934271,13626,9
1530568251.885654405,12112,8
1530568251.898391510,12112,8
1530568251.911175689,12112,8
1530568251.923754403,13626,9
1530568251.936337865,15140,9
1530568251.948943733,13626,8
1530568251.961679139,13626,8
1530568251.974532146,13626,8
1530568251.987435691,13626,8
1530568252.000093041,12112,7
1530568252.012646800,12112,7
1530568252.025257723,12112,7
1530568252.038087881,13626,8
1530568252.050767939,13626,8
1530568252.063475023,15140,9
1530568252.076024896,13626,9
1530568252.088910853,15140,10
1530568252.101626809,15140,10
1530568252.114328060,15140,10
1530568252.127080143,15140,10
1530568252.139785392,12112,8
1530568252.152400586,13626,8
1530568252.165062803,12112,7
1530568252.177724004,13626,8
1530568252.190321993,13626,8
1530568252.203014487,13692,9
1530568252.215749288,13692,9
1530568252.228446927,13692,9
1530568252.241162284,13692,9
