ts,in_queue(size), in_queue(number)
1530220412.662515964,396,6
1530220412.675173455,396,6
1530220412.687696944,396,6
1530220412.700127561,330,5
1530220412.712889124,330,5
1530220412.725547404,396,6
1530220412.738398273,396,6
1530220412.751038493,396,6
1530220412.763680715,396,6
1530220412.776129015,330,5
1530220412.788656710,330,5
1530220412.801270662,396,6
1530220412.813830801,396,6
1530220412.826545100,330,5
1530220412.839369711,396,6
1530220412.852069579,330,5
1530220412.864771664,396,6
1530220412.877299516,396,6
1530220412.889794482,330,5
1530220412.902496077,396,6
1530220412.915156730,330,5
1530220412.927992147,396,6
1530220412.940624699,396,6
1530220412.953305749,396,6
1530220412.965903199,396,6
1530220412.978452558,330,5
1530220412.990980989,396,6
1530220413.003590336,396,6
1530220413.016087018,330,5
1530220413.028646914,330,5
1530220413.041269321,330,5
1530220413.053939619,330,5
1530220413.066550238,330,5
1530220413.079187293,396,6
1530220413.091721123,330,5
1530220413.104431394,330,5
1530220413.117040718,330,5
1530220413.129640538,396,6
1530220413.142228143,396,6
1530220413.154906597,396,6
1530220413.167507265,396,6
1530220413.180200059,264,4
1530220413.192617194,396,6
1530220413.205268237,264,4
1530220413.217814427,264,4
1530220413.230656838,396,6
1530220413.243316536,264,4
1530220413.255951817,396,6
1530220413.268478470,396,6
1530220413.281082892,396,6
1530220413.293650102,396,6
1530220413.306422574,330,5
1530220413.319047571,396,6
1530220413.331632255,396,6
1530220413.344047077,396,6
1530220413.356550412,396,6
1530220413.369015478,396,6
1530220413.381541438,330,5
1530220413.394131442,396,6
1530220413.406692793,396,6
1530220413.419365060,330,5
1530220413.432050184,396,6
1530220413.444779025,264,4
1530220413.457374027,330,5
1530220413.470008470,330,5
1530220413.482802113,330,5
1530220413.495538827,396,6
1530220413.508004809,264,4
1530220413.520680173,396,6
1530220413.533186176,396,6
1530220413.545824786,396,6
1530220413.558643054,396,6
1530220413.571583289,330,5
1530220413.584168613,396,6
1530220413.596742887,330,5
1530220413.609348013,330,5
1530220413.621911645,330,5
1530220413.634650635,330,5
1530220413.647320839,396,6
1530220413.659841027,330,5
1530220413.672498120,330,5
1530220413.685147479,330,5
1530220413.697770835,264,4
1530220413.710495198,330,5
1530220413.723201442,330,5
1530220413.735746184,396,6
1530220413.748371120,396,6
1530220413.760818382,330,5
1530220413.773282145,330,5
1530220413.785864643,396,6
1530220413.798494100,396,6
1530220413.811354656,330,5
1530220413.824006029,330,5
1530220413.836522209,396,6
1530220413.849119501,396,6
1530220413.861800913,264,4
1530220413.874397978,330,5
1530220413.887113318,330,5
1530220413.899748383,330,5
1530220413.912211376,396,6
1530220413.924708063,396,6
1530220413.937209272,264,4
1530220413.949821368,396,6
1530220413.962356529,264,4
1530220413.974899051,396,6
1530220413.987669285,330,5
1530220414.000063916,396,6
1530220414.012658945,330,5
1530220414.025109353,330,5
1530220414.037803000,396,6
1530220414.050456801,396,6
1530220414.063281783,330,5
1530220414.075928570,330,5
1530220414.088457042,264,4
1530220414.101151893,330,5
1530220414.113651241,264,4
1530220414.126310639,396,6
1530220414.138902232,330,5
1530220414.151607409,330,5
1530220414.164241145,396,6
1530220414.176711044,396,6
1530220414.189237863,396,6
1530220414.201779531,396,6
1530220414.214353806,330,5
1530220414.227137375,330,5
1530220414.239605449,462,7
1530220414.252128185,396,6
1530220414.264600914,396,6
1530220414.277001211,396,6
1530220414.289632344,264,4
1530220414.302260092,396,6
1530220414.314831506,330,5
1530220414.327267738,396,6
1530220414.339738041,396,6
1530220414.352163146,330,5
1530220414.364593091,396,6
1530220414.377157490,330,5
1530220414.389642656,396,6
1530220414.402218336,330,5
1530220414.414858829,330,5
1530220414.427634688,396,6
1530220414.440223390,396,6
1530220414.452712372,396,6
1530220414.465283212,396,6
1530220414.477884412,396,6
1530220414.490628099,396,6
1530220414.503494826,396,6
1530220414.516112334,396,6
1530220414.528618622,330,5
1530220414.541222913,396,6
1530220414.553941567,264,4
1530220414.566711088,330,5
1530220414.579581191,396,6
1530220414.592069070,330,5
1530220414.604572803,396,6
1530220414.617216036,330,5
1530220414.629795822,396,6
1530220414.642320196,396,6
1530220414.654899474,396,6
1530220414.667574141,330,5
1530220414.680100034,330,5
1530220414.692715485,330,5
1530220414.705432596,330,5
1530220414.717981004,396,6
1530220414.730552053,330,5
1530220414.743285365,264,4
1530220414.755795692,396,6
1530220414.768268238,330,5
1530220414.780820338,396,6
1530220414.793476869,330,5
1530220414.806032122,330,5
1530220414.818720341,396,6
1530220414.831514500,396,6
1530220414.843960274,330,5
1530220414.856505564,330,5
1530220414.869192729,264,4
1530220414.881759223,330,5
1530220414.894309585,396,6
1530220414.906964804,396,6
1530220414.919550210,396,6
1530220414.932114120,330,5
1530220414.944560001,396,6
1530220414.957042891,396,6
1530220414.969595228,462,7
1530220414.982193503,396,6
1530220414.994913935,462,7
1530220415.007730738,330,5
1530220415.020336594,396,6
1530220415.032832646,396,6
1530220415.045322286,330,5
1530220415.058010494,396,6
1530220415.070588364,264,4
1530220415.083264561,396,6
1530220415.095792931,396,6
1530220415.108390656,330,5
1530220415.120955305,396,6
1530220415.133553646,264,4
1530220415.146237062,396,6
1530220415.158800341,396,6
1530220415.171492049,330,5
1530220415.184327562,330,5
1530220415.196829970,396,6
1530220415.209563411,330,5
1530220415.222143499,396,6
1530220415.234996487,396,6
1530220415.247668290,330,5
1530220415.260244998,396,6
1530220415.272828057,264,4
1530220415.285465295,330,5
1530220415.298271441,396,6
1530220415.310921039,330,5
1530220415.323657604,396,6
1530220415.336240707,330,5
1530220415.348914770,396,6
1530220415.361445882,330,5
1530220415.374134695,396,6
1530220415.386707285,264,4
1530220415.399397705,330,5
1530220415.411825626,396,6
1530220415.424337729,396,6
1530220415.436782660,396,6
1530220415.449334839,330,5
1530220415.461836353,396,6
1530220415.474729973,396,6
1530220415.487404753,330,5
1530220415.499938423,330,5
1530220415.512690978,330,5
1530220415.525348551,330,5
1530220415.537971392,330,5
1530220415.550550720,396,6
1530220415.563318894,330,5
1530220415.575823429,396,6
1530220415.588313502,264,4
1530220415.600837222,330,5
1530220415.613509064,396,6
1530220415.626183546,396,6
1530220415.638848712,396,6
1530220415.651700301,396,6
1530220415.664157956,330,5
1530220415.676656717,396,6
1530220415.689206639,330,5
1530220415.722402683,330,5
1530220415.735214022,330,5
1530220415.747945116,396,6
1530220415.760472641,396,6
1530220415.773232499,396,6
1530220415.785766639,396,6
1530220415.798387190,330,5
1530220415.810989627,396,6
1530220415.823834104,396,6
1530220415.836518056,330,5
1530220415.849236835,396,6
1530220415.861802153,264,4
1530220415.874537538,396,6
1530220415.887123150,330,5
1530220415.899732096,330,5
1530220415.912279177,330,5
1530220415.924996314,264,4
1530220415.937505080,396,6
1530220415.950094182,396,6
1530220415.962699773,330,5
1530220415.975255236,396,6
1530220415.987768379,396,6
1530220416.000273713,330,5
1530220416.012909004,396,6
1530220416.025693571,330,5
1530220416.038314394,330,5
1530220416.050919647,330,5
1530220416.063747322,396,6
1530220416.076410327,396,6
1530220416.088878531,396,6
1530220416.101460945,396,6
1530220416.114272480,330,5
1530220416.127055397,330,5
1530220416.139717729,330,5
1530220416.152428252,396,6
1530220416.164868529,330,5
1530220416.177311639,396,6
1530220416.189788013,330,5
1530220416.202429625,396,6
1530220416.215027975,396,6
1530220416.227537272,396,6
1530220416.240161372,330,5
1530220416.252696486,330,5
1530220416.265464602,330,5
1530220416.278266597,396,6
1530220416.291020932,396,6
1530220416.303795186,330,5
1530220416.316531537,330,5
1530220416.329205480,396,6
1530220416.341765227,396,6
1530220416.354369252,330,5
1530220416.367215959,396,6
1530220416.379857453,330,5
1530220416.392360103,396,6
1530220416.404818635,396,6
1530220416.417431058,396,6
1530220416.429970540,330,5
1530220416.442685434,330,5
1530220416.455302344,462,7
1530220416.467803562,396,6
1530220416.480267870,396,6
1530220416.492759231,330,5
1530220416.505490057,330,5
1530220416.517982105,396,6
1530220416.530761637,396,6
1530220416.543417158,396,6
1530220416.555923074,330,5
1530220416.568572767,396,6
1530220416.581091501,330,5
1530220416.593597687,264,4
1530220416.606384699,396,6
1530220416.619006851,330,5
1530220416.631808477,264,4
1530220416.644376997,462,7
1530220416.656924214,330,5
1530220416.669499325,330,5
1530220416.682193980,396,6
1530220416.694818867,264,4
1530220416.707540861,396,6
1530220416.719950788,330,5
1530220416.732459789,330,5
1530220416.744969621,396,6
1530220416.757596605,330,5
1530220416.770414544,330,5
1530220416.783133056,396,6
1530220416.795752130,396,6
1530220416.808232029,396,6
1530220416.820690215,396,6
1530220416.833347128,264,4
1530220416.845998845,396,6
1530220416.858575611,330,5
1530220416.871240267,264,4
1530220416.883861613,462,7
1530220416.896638511,198,3
1530220416.909084301,396,6
1530220416.921633377,396,6
1530220416.934409046,396,6
1530220416.947158928,396,6
1530220416.959743494,330,5
1530220416.972361277,396,6
1530220416.985021906,330,5
1530220416.997531395,396,6
1530220417.010116569,396,6
1530220417.022840539,330,5
1530220417.035444534,396,6
1530220417.047858151,330,5
1530220417.060434561,396,6
1530220417.073071756,396,6
1530220417.085635052,330,5
1530220417.098311146,396,6
1530220417.111261159,396,6
1530220417.123845928,396,6
1530220417.136518748,396,6
1530220417.149033140,330,5
1530220417.161707292,396,6
1530220417.174346226,330,5
1530220417.187131965,330,5
1530220417.199672230,330,5
1530220417.212403596,396,6
1530220417.224979163,330,5
1530220417.237588167,396,6
1530220417.250183578,396,6
1530220417.262821109,396,6
1530220417.275426460,330,5
1530220417.287951020,330,5
1530220417.300459463,330,5
1530220417.313143849,330,5
1530220417.325710979,330,5
1530220417.338390751,396,6
1530220417.350989245,264,4
1530220417.363661539,396,6
1530220417.376181938,396,6
1530220417.388585599,330,5
1530220417.401251023,396,6
1530220417.413943517,264,4
1530220417.426592089,396,6
1530220417.439229627,396,6
1530220417.451790610,396,6
1530220417.464390160,396,6
1530220417.476897077,330,5
1530220417.489436912,330,5
1530220417.502122434,330,5
1530220417.514703766,330,5
1530220417.527432431,396,6
1530220417.540056124,330,5
1530220417.552607195,396,6
1530220417.565146324,396,6
1530220417.577809139,396,6
1530220417.590536222,264,4
1530220417.603306132,462,7
1530220417.615829144,330,5
1530220417.628402555,330,5
1530220417.640934804,396,6
1530220417.653611684,330,5
1530220417.666316711,462,7
1530220417.679161571,330,5
1530220417.691780871,396,6
1530220417.704531165,330,5
1530220417.717183401,396,6
1530220417.729798817,396,6
1530220417.742631428,330,5
1530220417.755325454,396,6
1530220417.767939075,330,5
1530220417.780585970,396,6
1530220417.793249573,330,5
1530220417.805940377,330,5
1530220417.818541475,396,6
1530220417.831119505,396,6
1530220417.843683556,396,6
1530220417.856252632,396,6
1530220417.868815258,264,4
1530220417.881350293,396,6
1530220417.893954086,396,6
1530220417.906583711,396,6
1530220417.919131782,396,6
1530220417.931801460,330,5
1530220417.944496410,330,5
1530220417.957007232,396,6
1530220417.969523056,396,6
1530220417.982227697,330,5
1530220417.994732876,462,7
1530220418.007265161,264,4
1530220418.019745986,396,6
1530220418.032432712,330,5
1530220418.044897958,330,5
1530220418.057495093,330,5
1530220418.070196598,330,5
1530220418.082874625,396,6
1530220418.095649531,396,6
1530220418.108315745,330,5
1530220418.121046736,396,6
1530220418.133693890,330,5
1530220418.146327201,396,6
1530220418.159001620,396,6
1530220418.171743910,330,5
1530220418.184317825,0,0
1530220418.197937120,0,0
1530220418.210920715,0,0
1530220418.223627275,66,1
1530220418.235969519,0,0
1530220418.248210367,0,0
1530220418.260538811,78,1
1530220418.272967228,0,0
1530220418.285296554,78,1
1530220418.297737213,0,0
1530220418.310121566,0,0
1530220418.322479432,132,2
1530220418.335103255,0,0
1530220418.347704208,132,2
1530220418.360079369,0,0
1530220418.372440704,132,2
1530220418.384980175,132,2
1530220418.397544241,0,0
1530220418.410099336,396,6
1530220418.422638977,594,9
1530220418.435418838,594,9
1530220418.447919894,726,11
1530220418.460545415,660,10
1530220418.473049776,462,7
1530220418.485608557,594,9
1530220418.498084880,660,10
1530220418.510742755,660,10
1530220418.523469884,660,10
1530220418.535988458,660,10
1530220418.548738617,660,10
1530220418.561285662,660,10
1530220418.573851927,660,10
1530220418.586666919,726,11
1530220418.599569168,660,10
1530220418.612029892,792,12
1530220418.624585075,792,12
1530220418.637109169,528,8
1530220418.649776099,726,11
1530220418.662471130,792,12
1530220418.675147596,858,13
1530220418.687913668,792,12
1530220418.700467973,858,13
1530220418.713252461,792,12
1530220418.726012919,858,13
1530220418.738708623,792,12
1530220418.751443518,792,12
1530220418.764268852,858,13
1530220418.776800028,990,15
1530220418.789325796,924,14
1530220418.801864799,594,9
1530220418.814726068,792,12
1530220418.827417946,990,15
1530220418.839961473,990,15
1530220418.852520116,924,14
1530220418.865316536,990,15
1530220418.877872216,990,15
1530220418.890507503,990,15
1530220418.903174444,1056,16
1530220418.915924654,990,15
1530220418.928490116,990,15
1530220418.941019843,1188,18
1530220418.953596947,1188,18
1530220418.966268582,792,12
1530220418.978886822,924,14
1530220418.991550906,1188,18
1530220419.004334842,1188,18
1530220419.016908861,1188,18
1530220419.029430862,1188,18
1530220419.042000155,1188,18
1530220419.054826674,1188,18
1530220419.067548740,1188,18
1530220419.080145521,1188,18
1530220419.092821135,1188,18
1530220419.105510545,1122,17
1530220419.118178712,1056,16
1530220419.131006323,990,15
1530220419.143818145,990,15
1530220419.156601930,1386,21
1530220419.169270470,1386,21
1530220419.181867902,1452,22
1530220419.194469542,1452,22
1530220419.207294012,1452,22
1530220419.219801184,1452,22
1530220419.232366180,1056,16
1530220419.244946317,990,15
1530220419.257455971,1056,16
1530220419.270026090,1122,17
1530220419.282873331,1254,19
1530220419.295585647,1188,18
1530220419.308287845,1122,17
1530220419.320962501,1188,18
1530220419.333508242,1188,18
1530220419.346209854,1188,18
1530220419.358813610,1188,18
1530220419.371520336,1188,18
1530220419.384193403,1188,18
1530220419.396814048,1254,19
1530220419.409418167,1188,18
1530220419.422226800,1188,18
1530220419.435016534,1188,18
1530220419.447582202,1188,18
1530220419.460134847,1254,19
1530220419.472751482,1254,19
1530220419.485418340,1056,16
1530220419.498216529,1056,16
1530220419.510978101,1056,16
1530220419.523771155,1056,16
1530220419.536251931,1056,16
1530220419.548815267,1056,16
1530220419.561347285,1056,16
1530220419.573946440,1056,16
1530220419.586624166,1122,17
1530220419.599261770,1122,17
1530220419.611993081,1122,17
1530220419.624746811,1188,18
1530220419.637402312,1122,17
1530220419.650172417,1056,16
1530220419.662836110,1056,16
1530220419.675671457,1056,16
1530220419.688151712,1056,16
1530220419.700742483,1056,16
1530220419.713447005,1056,16
1530220419.726140075,1056,16
1530220419.738698304,1056,16
1530220419.751305819,1056,16
1530220419.763818431,1122,17
1530220419.776406130,1188,18
1530220419.788899571,1122,17
1530220419.801609897,1056,16
1530220419.814121498,1122,17
1530220419.826726540,1122,17
1530220419.839389387,1188,18
1530220419.851855265,1122,17
1530220419.864398470,1122,17
1530220419.876858469,1188,18
1530220419.889362710,1188,18
1530220419.901946915,1188,18
1530220419.914625485,1188,18
1530220419.927277806,1188,18
1530220419.939789875,1056,16
1530220419.952205929,1122,17
1530220419.964808531,1056,16
1530220419.977372841,1122,17
1530220419.989788263,1320,20
1530220420.002510967,1254,19
1530220420.015016180,1254,19
1530220420.027497503,1188,18
1530220420.039973293,1056,16
1530220420.052686088,1122,17
1530220420.065090840,1122,17
1530220420.077532901,1122,17
1530220420.089950267,1122,17
1530220420.102611128,924,14
1530220420.115213180,1056,16
