ts, Backlog in Bytes, Backlog in packets
1530893217.261259539,164,2
1530893217.274085168,86,1
1530893217.286922562,0,0
1530893217.299844610,164,2
1530893217.312717212,156,2
1530893217.325481146,86,1
1530893217.338352478,78,1
1530893217.351365546,0,0
1530893217.364198357,78,1
1530893217.377020743,234,3
1530893217.389973571,0,0
1530893217.402701923,78,1
1530893217.415470329,66,1
1530893217.428474012,66,1
1530893217.441218349,66,1
1530893217.454265168,66,1
1530893217.466976594,0,0
1530893217.479693078,0,0
1530893217.492710051,0,0
1530893217.505415933,78,1
1530893217.518174979,66,1
1530893217.531082986,222,3
1530893217.543881046,320,4
1530893217.556893938,144,2
1530893217.569825398,78,1
1530893217.582806028,156,2
1530893217.595792702,156,2
1530893217.608806390,78,1
1530893217.621572376,308,4
1530893217.634466794,940,10
1530893217.647266037,1120,12
1530893217.660071826,1746,19
1530893217.672901915,916,10
1530893217.685698705,916,10
1530893217.698443883,618,7
1530893217.711497194,234,3
1530893217.724313691,164,2
1530893217.737074212,210,3
1530893217.749851029,144,2
1530893217.762816384,222,3
1530893217.775753939,230,3
1530893217.788816871,402,5
1530893217.801753525,250,3
1530893217.814647271,144,2
1530893217.827456902,144,2
1530893217.840480662,144,2
1530893217.853205754,78,1
1530893217.865905581,144,2
1530893217.878687096,78,1
1530893217.891739130,164,2
1530893217.904561020,152,2
1530893217.917347157,276,4
1530893217.930333359,144,2
1530893217.943388338,78,1
1530893217.956400977,0,0
1530893217.969266802,164,2
1530893217.982073524,328,4
1530893217.994800709,258,3
1530893218.007909704,144,2
1530893218.020889155,78,1
1530893218.033846965,152,2
1530893218.046549634,0,0
1530893218.059544275,144,2
1530893218.072317968,222,3
1530893218.085261674,66,1
1530893218.098191831,222,3
1530893218.111234976,144,2
1530893218.124045693,78,1
1530893218.137048174,78,1
1530893218.149932939,222,3
1530893218.162929604,144,2
1530893218.175900504,0,0
1530893218.188773961,78,1
1530893218.201599309,172,2
1530893218.214336357,156,2
1530893218.227153870,78,1
1530893218.240125057,78,1
1530893218.253028222,156,2
1530893218.265880815,66,1
1530893218.278676517,86,1
1530893218.291656000,144,2
1530893218.304584298,164,2
1530893218.317393201,66,1
1530893218.330363297,164,2
1530893218.343096516,386,5
1530893218.355962666,86,1
1530893218.368785833,250,3
1530893218.381691687,156,2
1530893218.394597382,180,2
1530893218.407636765,324,4
1530893218.420462008,144,2
1530893218.433178539,736,8
1530893218.446058944,1316,14
1530893218.459024541,1480,16
1530893218.471964649,814,9
1530893218.484979088,548,6
1530893218.497805055,258,3
1530893218.510636988,172,2
1530893218.523492712,86,1
1530893218.536654209,172,2
1530893218.549454070,328,4
1530893218.562456075,250,3
1530893218.575470992,328,4
1530893218.588540746,156,2
1530893218.601385609,164,2
1530893218.614352315,0,0
1530893218.627271863,94,1
1530893218.640314198,86,1
1530893218.653103922,156,2
1530893218.665817358,0,0
1530893218.678550758,250,3
1530893218.691501802,242,3
1530893218.704327425,344,4
1530893218.717099303,814,9
1530893218.730170582,470,5
1530893218.742966013,352,4
1530893218.755955031,230,3
1530893218.768805715,78,1
1530893218.781543527,132,2
1530893218.794273248,132,2
1530893218.807329102,0,0
1530893218.820161026,0,0
1530893218.832959681,132,2
1530893218.846040781,78,1
1530893218.858826187,198,3
1530893218.871884023,66,1
1530893218.884840577,86,1
1530893218.897606504,230,3
1530893218.910329810,144,2
1530893218.923329911,66,1
1530893218.936186879,0,0
1530893218.949102028,86,1
1530893218.962046558,234,3
1530893218.974755791,164,2
1530893218.987575625,524,6
1530893219.000587188,978,11
1530893219.013260589,838,9
1530893219.026219592,720,8
1530893219.039056533,360,4
1530893219.051939604,328,4
1530893219.064789249,222,3
1530893219.077663230,66,1
1530893219.090493285,132,2
1530893219.103487699,156,2
1530893219.116360506,234,3
1530893219.129157237,86,1
1530893219.142207740,164,2
1530893219.154937555,66,1
1530893219.167801645,66,1
1530893219.180608878,210,3
1530893219.193346948,156,2
1530893219.206045634,156,2
1530893219.218976831,156,2
1530893219.231902429,144,2
1530893219.244810158,172,2
1530893219.257773796,152,2
1530893219.270845407,234,3
1530893219.283632671,144,2
1530893219.296587771,352,4
1530893219.309584055,164,2
1530893219.322317885,144,2
1530893219.335244419,222,3
1530893219.348158919,230,3
1530893219.360946193,78,1
1530893219.373802869,1308,14
1530893219.386778153,2068,22
