ts,in_queue (size), in_queue (number)
1530632211.145049039,12112,4
1530632211.157726029,12112,4
1530632211.170528805,10598,4
1530632211.183383547,12112,5
1530632211.196359898,10598,5
1530632211.209167084,9084,5
1530632211.222133671,10598,6
1530632211.235035075,9084,6
1530632211.248015598,9084,6
1530632211.260703212,10598,7
1530632211.273532476,10598,7
1530632211.286347442,10598,7
1530632211.299169688,10598,7
1530632211.311913280,10598,7
1530632211.324688844,12112,8
1530632211.337450801,12112,8
1530632211.350247269,12112,8
1530632211.363238280,10598,7
1530632211.376125632,12112,7
1530632211.388766367,13626,7
1530632211.401498546,15140,7
1530632211.414355986,13626,6
1530632211.427335357,13626,5
1530632211.440268407,12112,4
1530632211.452959623,12112,4
1530632211.465842974,10598,4
1530632211.478658454,12112,5
1530632211.491620184,10598,5
1530632211.504406479,12112,6
1530632211.517294260,10598,6
1530632211.530179514,12112,7
1530632211.542937251,10598,7
1530632211.555875219,10598,7
1530632211.568840381,12112,8
1530632211.581637940,12112,8
1530632211.594405989,12112,8
1530632211.607359148,12112,8
1530632211.620071642,12112,8
1530632211.632728623,13626,8
1530632211.645496201,13626,7
1530632211.658317076,15140,7
1530632211.671163225,13626,6
1530632211.683974592,15140,6
1530632211.696763579,16654,6
1530632211.709583316,16654,6
1530632211.722394821,13626,5
1530632211.735192591,13626,5
1530632211.748090793,13626,5
1530632211.761031832,10598,4
1530632211.773779506,13626,6
1530632211.786540465,12112,6
1530632211.799492885,13626,7
1530632211.812303939,12112,7
1530632211.825082673,13626,8
1530632211.838004708,12112,8
1530632211.850927185,10598,7
1530632211.863749726,12112,8
1530632211.876558666,10598,7
1530632211.889214030,10598,7
1530632211.902097155,10598,7
1530632211.915022878,10598,7
1530632211.927832572,12112,7
1530632211.940624786,13626,7
1530632211.953376871,15140,7
1530632211.966268701,13626,6
1530632211.979061913,12112,5
1530632211.991844127,12112,5
1530632212.004604173,12112,5
1530632212.017467927,12112,5
1530632212.030317096,10598,5
1530632212.043061484,12112,6
1530632212.055848209,10598,6
1530632212.068778934,12112,7
1530632212.081566151,9084,6
1530632212.094392298,9084,6
1530632212.107162344,9084,6
1530632212.119835800,9084,6
1530632212.132526874,9084,6
1530632212.145205712,9084,6
1530632212.158189468,9084,6
1530632212.170943063,9084,6
1530632212.183744678,10598,7
1530632212.196629385,12112,7
1530632212.209414231,10598,6
1530632212.222214332,12112,6
1530632212.235223083,10598,5
1530632212.248029201,10598,5
1530632212.260905238,10598,5
1530632212.273663586,10598,5
1530632212.286442775,10598,6
1530632212.299460133,10598,6
1530632212.312193604,9084,6
1530632212.325004900,9084,6
1530632212.337873625,9084,6
1530632212.350691551,9084,6
1530632212.363561806,10598,7
1530632212.376222258,10598,7
1530632212.388989804,10598,7
1530632212.401736240,10598,7
1530632212.414629217,10598,7
1530632212.427456275,10598,7
1530632212.440153885,10598,7
1530632212.453001566,12112,7
1530632212.465680060,12112,7
1530632212.478446021,10598,6
1530632212.491268361,10598,6
1530632212.504072718,10598,6
1530632212.516694325,10598,6
1530632212.529522612,10598,6
1530632212.542547403,9084,6
1530632212.555417635,9084,6
1530632212.568185537,9084,6
1530632212.580907121,9084,6
1530632212.593545188,9084,6
1530632212.606292669,9084,6
1530632212.619037950,10598,7
1530632212.631751705,10598,7
1530632212.644476249,9084,6
1530632212.657166708,9084,6
1530632212.670007822,9084,6
1530632212.682878481,10598,7
1530632212.695705687,12112,7
1530632212.708472045,10598,6
1530632212.721185729,13626,7
1530632212.734027383,12112,6
1530632212.746921616,13626,6
1530632212.759731375,12112,5
1530632212.772691506,12112,5
1530632212.785406663,10598,5
1530632212.798203568,12112,6
1530632212.810944364,10598,6
1530632212.823811871,10598,6
1530632212.836659338,12112,7
1530632212.849554623,10598,7
1530632212.862275308,10598,7
1530632212.875136719,10598,7
1530632212.887910379,10598,7
1530632212.900654962,10598,7
1530632212.913490815,12112,8
1530632212.926305217,12112,8
1530632212.939340865,12112,8
1530632212.952107254,12112,8
1530632212.964898471,12112,8
1530632212.977657874,12112,7
1530632212.990610293,12112,7
1530632213.003500473,12112,7
1530632213.016484049,12112,7
1530632213.029310294,10598,6
1530632213.042105480,10598,6
1530632213.054917890,12112,7
1530632213.067799471,10598,7
1530632213.080583220,10598,7
1530632213.093273578,10598,7
1530632213.106046980,10598,7
1530632213.119030695,12112,8
1530632213.132018097,12112,8
1530632213.144903295,12112,8
1530632213.157622042,12112,8
1530632213.170422228,12112,8
1530632213.183269776,10598,7
1530632213.196149698,10598,7
1530632213.208876932,13626,8
1530632213.221698178,12112,7
1530632213.234645363,13626,7
1530632213.247542422,13626,7
1530632213.260380255,12112,6
1530632213.273110686,12112,6
1530632213.285868616,13626,7
1530632213.298650332,13626,7
1530632213.311537732,13626,7
1530632213.324275480,12112,7
1530632213.336960576,13626,8
1530632213.349741365,12112,8
1530632213.362647366,12112,8
1530632213.375594747,12112,8
1530632213.388485895,12112,8
1530632213.401219798,10598,7
1530632213.414077244,12112,8
1530632213.426944697,12112,8
1530632213.439885442,13626,8
1530632213.452774335,12112,7
1530632213.465557093,13626,7
1530632213.478299928,13626,7
1530632213.491294535,12112,6
1530632213.504074915,12112,6
1530632213.516781793,12112,6
1530632213.529678011,12112,6
1530632213.542556079,12112,6
1530632213.555373415,10598,6
1530632213.568129790,12112,7
1530632213.580778833,10598,7
1530632213.593613121,10598,7
1530632213.606440194,10598,7
1530632213.619246408,9084,6
1530632213.631967619,9084,6
1530632213.644705330,10598,7
1530632213.657625792,10598,7
1530632213.670362275,10598,7
1530632213.683349146,12112,7
1530632213.696075165,10598,6
1530632213.709005686,12112,6
1530632213.721805213,13626,6
1530632213.734666553,12112,5
1530632213.747650014,12112,5
1530632213.760502754,10598,4
1530632213.773382382,12112,5
1530632213.786088322,10598,5
1530632213.798950172,12112,6
1530632213.811992379,10598,6
1530632213.824910998,12112,7
1530632213.837636687,10598,7
1530632213.850393303,10598,7
1530632213.863228415,10598,7
1530632213.876019070,10598,7
1530632213.888757264,10598,7
1530632213.901558382,10598,7
1530632213.914380991,10598,7
1530632213.927309982,12112,8
1530632213.940060638,13626,8
1530632213.952889664,12112,7
1530632213.965559458,13626,7
1530632213.978499369,15140,7
1530632213.991302907,13626,6
1530632214.004028711,12112,5
1530632214.016875839,12112,5
1530632214.029648585,12112,5
1530632214.042451915,12112,5
1530632214.055402711,12112,6
1530632214.068299839,10598,6
1530632214.081003455,12112,7
1530632214.093927061,9084,6
1530632214.106721425,10598,7
1530632214.119558766,10598,7
1530632214.132229829,10598,7
1530632214.144996548,10598,7
1530632214.157702413,10598,7
1530632214.170554105,10598,7
1530632214.183375611,10598,7
1530632214.196041754,10598,7
1530632214.208959992,12112,7
1530632214.221898002,10598,6
1530632214.234840581,12112,6
1530632214.247775723,13626,6
1530632214.260543926,13626,6
1530632214.273229565,10598,4
1530632214.286027728,12112,5
1530632214.299098323,10598,5
1530632214.311775222,12112,6
1530632214.324523877,10598,6
1530632214.337129766,12112,7
1530632214.349866235,10598,7
1530632214.362684568,10598,7
1530632214.375529843,10598,7
1530632214.388249667,10598,7
1530632214.401165808,12112,8
1530632214.413993138,10598,7
1530632214.426959539,10598,7
1530632214.439901711,12112,8
1530632214.452834106,12112,8
1530632214.465552592,12112,8
1530632214.478321125,13626,8
1530632214.491248171,10598,6
1530632214.503917049,12112,6
1530632214.516671903,13626,6
1530632214.529425516,12112,5
1530632214.542322968,12112,5
1530632214.555297469,12112,5
1530632214.568037448,13626,6
1530632214.580811761,12112,6
1530632214.593589623,13626,7
1530632214.606452971,12112,7
1530632214.619417288,13626,8
1530632214.632377314,12112,8
1530632214.645304610,12112,8
1530632214.658219289,12112,8
1530632214.671064063,12112,8
1530632214.683846950,12112,8
1530632214.696596859,12112,8
1530632214.709454075,10598,7
1530632214.722384562,10598,7
1530632214.735204364,12112,7
1530632214.748006976,13626,7
1530632214.760716670,12112,6
1530632214.773484219,13626,6
1530632214.786431629,12112,5
1530632214.799432116,12112,5
1530632214.812109684,12112,5
1530632214.824790012,12112,5
1530632214.837461281,10598,5
1530632214.850219348,12112,6
1530632214.863268714,10598,6
1530632214.875898608,12112,7
1530632214.888720814,10598,7
1530632214.901566240,10598,7
1530632214.914318776,10598,7
1530632214.927107325,10598,7
1530632214.939911650,9084,6
1530632214.952783907,10598,7
1530632214.965598106,10598,7
1530632214.978408949,9084,6
1530632214.991268948,10598,7
1530632215.004241402,9084,6
1530632215.017063196,10598,6
1530632215.029899863,12112,6
1530632215.042921012,10598,5
1530632215.055635876,12112,5
1530632215.068305783,10598,4
1530632215.081034181,10598,4
1530632215.093817841,12112,5
1530632215.106751072,10598,5
1530632215.119682098,12112,6
1530632215.132464104,10598,6
1530632215.145175756,12112,7
1530632215.158184100,10598,7
1530632215.171107726,10598,7
1530632215.183882245,10598,7
1530632215.196642179,9084,6
1530632215.209388841,9084,6
1530632215.222282635,9084,6
1530632215.235277162,9084,6
1530632215.248315516,9084,6
1530632215.261067535,10598,7
1530632215.273971110,10598,7
1530632215.286831648,10598,7
1530632215.299578687,10598,7
1530632215.312307763,10598,7
1530632215.325141781,10598,7
1530632215.338121733,12112,7
1530632215.351175666,10598,6
1530632215.363919662,12112,6
1530632215.376651560,13626,6
1530632215.389421770,12112,5
1530632215.402488776,12112,5
1530632215.415281757,12112,5
1530632215.428039449,9084,4
1530632215.440957346,9084,4
1530632215.453645084,10598,5
1530632215.466507651,9084,5
1530632215.479408897,12112,7
1530632215.492147626,10598,7
1530632215.504833125,10598,7
1530632215.517705130,10598,7
1530632215.530628361,10598,7
1530632215.543377109,10598,7
1530632215.556175705,12112,8
1530632215.569040573,12112,8
1530632215.581894414,10598,7
1530632215.594743159,10598,7
1530632215.607663763,10598,7
1530632215.620398501,10598,7
1530632215.633262198,10598,7
1530632215.646099803,12112,7
1530632215.658980196,13626,7
1530632215.671859887,12112,6
1530632215.684700304,10598,5
1530632215.697397942,12112,6
1530632215.710226094,12112,6
1530632215.722992100,12112,6
1530632215.735792194,13626,7
1530632215.748534104,12112,7
1530632215.761490869,13626,8
1530632215.774479775,12112,8
1530632215.787489858,10598,7
1530632215.800467869,10598,7
1530632215.813171258,10598,7
1530632215.826075504,10598,7
1530632215.839026503,10598,7
1530632215.851868553,10598,7
1530632215.864684686,10598,7
1530632215.877489910,10598,7
1530632215.890271011,12112,7
1530632215.903187334,13626,7
1530632215.915906617,15140,7
1530632215.928662653,13626,6
1530632215.941411313,12112,5
1530632215.954218708,12112,5
1530632215.967000431,12112,5
1530632215.979738961,13626,6
1530632215.992578490,12112,6
1530632216.005477252,12112,7
1530632216.018261828,13626,8
1530632216.031029828,10598,7
1530632216.043776654,10598,7
1530632216.056674823,12112,8
1530632216.069501819,12112,8
1530632216.082327167,10598,7
1530632216.095219974,10598,7
1530632216.108015173,10598,7
1530632216.120877473,12112,8
1530632216.133632547,12112,8
1530632216.146470077,10598,7
1530632216.159315859,10598,7
1530632216.172026158,12112,7
1530632216.184931353,13626,7
1530632216.197719965,15140,7
1530632216.210636535,13626,6
1530632216.223453559,13626,5
1530632216.236379726,12112,4
1530632216.249203806,12112,4
1530632216.262136066,9084,3
1530632216.274881962,10598,4
1530632216.287734618,9084,4
1530632216.300588953,12112,6
1530632216.313491248,10598,6
1530632216.326221614,12112,7
1530632216.339113752,10598,7
1530632216.351916218,10598,7
1530632216.364752616,10598,7
1530632216.377629775,10598,7
1530632216.390322553,10598,7
1530632216.403153859,12112,8
1530632216.416044195,12112,8
1530632216.428769745,12112,8
1530632216.441526406,10598,7
1530632216.454212950,10598,7
1530632216.467158569,12112,7
1530632216.479982904,13626,7
1530632216.492744477,12112,6
1530632216.505413444,13626,6
1530632216.518259404,12112,5
1530632216.530931081,12112,5
1530632216.543688803,10598,4
1530632216.556336038,10598,4
1530632216.569075732,7570,3
1530632216.581848072,10598,5
1530632216.594830099,9084,5
1530632216.607748892,10598,6
1530632216.620590257,9084,6
1530632216.633584481,9084,6
1530632216.646335660,9084,6
1530632216.659135082,9084,6
1530632216.671995503,9084,6
1530632216.684744011,9084,6
1530632216.697570668,9084,6
1530632216.710380346,9084,6
1530632216.723209380,9084,6
1530632216.735884500,9084,6
1530632216.748859173,9084,6
1530632216.761702665,10598,6
1530632216.774651449,12112,6
1530632216.787409068,10598,5
1530632216.800418270,10598,5
1530632216.813178652,10598,5
1530632216.825953646,10598,5
1530632216.838734226,12112,6
1530632216.851684952,10598,6
1530632216.864473809,12112,7
1530632216.877380318,9084,6
1530632216.890104626,9084,6
1530632216.902893655,9084,6
1530632216.915746966,9084,6
1530632216.928455203,9084,6
1530632216.941203595,9084,6
1530632216.954067313,10598,7
1530632216.966817695,9084,6
1530632216.979705411,10598,7
1530632216.992545479,9084,6
1530632217.005440044,10598,7
1530632217.018336195,10598,7
1530632217.031187714,10598,7
1530632217.043968956,9084,6
1530632217.056724682,10598,6
1530632217.069589417,12112,6
1530632217.082494156,13626,6
1530632217.095477732,10598,4
1530632217.108388917,9084,3
1530632217.121155272,10598,4
1530632217.134051336,9084,4
1530632217.146822211,12112,6
1530632217.159784905,10598,6
1530632217.172506300,12112,7
1530632217.185376393,9084,6
1530632217.198151011,9084,6
1530632217.210987754,9084,6
1530632217.223873721,10598,7
1530632217.236529402,10598,7
1530632217.249351268,10598,7
1530632217.262125033,10598,7
1530632217.274902538,10598,7
1530632217.287772922,10598,7
1530632217.300471080,10598,7
1530632217.313299009,10598,6
1530632217.326193783,12112,6
1530632217.339249649,13626,6
1530632217.352228103,12112,5
1530632217.364997866,10598,4
1530632217.377725960,12112,5
1530632217.390458058,10598,5
1530632217.403406130,10598,5
1530632217.416161741,12112,6
1530632217.428981792,10598,6
1530632217.441642611,12112,7
1530632217.454551231,12112,8
1530632217.467570773,12112,8
1530632217.480307217,12112,8
1530632217.493117610,12112,8
1530632217.506098235,12112,8
1530632217.519007657,12112,8
1530632217.532006386,12112,8
1530632217.544745879,12112,8
1530632217.557518130,13626,8
1530632217.570288578,13626,8
1530632217.582999531,15140,8
1530632217.595744777,13626,7
1530632217.608390329,13626,7
1530632217.621085052,13626,7
1530632217.633800468,13626,7
1530632217.646612105,13626,7
1530632217.659355996,13626,7
1530632217.672170733,12112,7
1530632217.684931509,12112,7
1530632217.697848414,13626,8
1530632217.710643576,12112,8
1530632217.723436801,12112,8
1530632217.736411571,12112,8
1530632217.749241132,12112,8
1530632217.762065249,10598,7
1530632217.774810716,10598,7
1530632217.787544300,10598,7
1530632217.800324463,10598,7
1530632217.813151930,12112,8
1530632217.826149435,13626,8
1530632217.838888686,12112,7
1530632217.851694982,13626,7
1530632217.864654910,15140,7
1530632217.877486896,13626,6
1530632217.890250861,12112,5
1530632217.903119237,12112,5
1530632217.915879008,10598,4
1530632217.928652996,12112,5
1530632217.941527515,10598,5
1530632217.954292252,12112,6
1530632217.967214170,10598,6
1530632217.979909582,10598,7
1530632217.992701572,10598,7
1530632218.005445499,10598,7
1530632218.018307677,10598,7
1530632218.031133590,10598,7
1530632218.043903465,10598,7
1530632218.056819036,10598,7
1530632218.069509825,10598,7
1530632218.082304811,10598,7
1530632218.095283607,10598,7
1530632218.108082778,12112,7
1530632218.120821151,13626,7
1530632218.133579796,12112,6
1530632218.146531491,10598,5
1530632218.159349408,10598,5
1530632218.172120766,10598,5
1530632218.184809646,12112,6
1530632218.197771175,9084,5
1530632218.210584527,10598,6
1530632218.223384376,9084,6
1530632218.236264627,9084,6
1530632218.249000054,9084,6
1530632218.261739696,10598,7
1530632218.274568539,10598,7
1530632218.287551695,10598,7
1530632218.300406569,10598,7
1530632218.313236348,10598,7
1530632218.326052584,10598,7
1530632218.338949311,10598,7
1530632218.351738776,10598,7
1530632218.364578043,10598,7
1530632218.377328742,12112,7
1530632218.390258416,13626,7
1530632218.403310988,12112,6
1530632218.416119872,12112,5
1530632218.428870061,13626,5
1530632218.441624924,12112,4
1530632218.454573892,12112,4
1530632218.467602165,10598,4
1530632218.480348382,12112,5
1530632218.493086481,10598,5
1530632218.505973921,12112,6
1530632218.518737814,10598,6
1530632218.531562979,12112,7
1530632218.544248063,10598,7
1530632218.557087623,10598,7
1530632218.569920881,9084,6
1530632218.582751862,10598,7
1530632218.595561312,10598,7
1530632218.608441140,10598,7
1530632218.621288235,10598,7
1530632218.634116184,9084,6
1530632218.646892412,9084,6
1530632218.659741774,9084,6
1530632218.672522602,9084,6
1530632218.685428827,10598,6
1530632218.698317982,12112,6
1530632218.711050611,13626,6
1530632218.723789106,12112,5
1530632218.736758674,13626,5
1530632218.749582132,12112,4
1530632218.762511405,12112,4
1530632218.775386783,10598,4
1530632218.788211510,12112,5
1530632218.800958419,10598,5
1530632218.813656097,12112,6
1530632218.826406614,10598,6
1530632218.839294985,12112,7
1530632218.852123284,10598,7
1530632218.864830876,10598,7
1530632218.877564661,10598,7
1530632218.890552924,10598,7
1530632218.903538491,10598,7
1530632218.916205856,10598,7
1530632218.929052638,12112,8
1530632218.941737685,12112,8
1530632218.954680627,12112,8
1530632218.967668963,13626,8
1530632218.980571551,15140,8
1530632218.993452135,13626,7
1530632219.006347541,12112,6
1530632219.019222949,12112,6
1530632219.031895576,12112,6
1530632219.044594477,12112,6
1530632219.057329946,12112,6
1530632219.070191832,10598,6
1530632219.083049228,12112,7
1530632219.095734576,10598,7
1530632219.108489611,10598,7
1530632219.121230172,10598,7
1530632219.134056237,10598,7
1530632219.147111613,10598,7
1530632219.159863472,12112,8
1530632219.172810156,12112,8
1530632219.185551938,12112,8
1530632219.198313197,12112,8
1530632219.211340678,13626,8
1530632219.224040050,15140,8
1530632219.236919697,16654,8
1530632219.249623134,15140,7
1530632219.262554566,13626,6
1530632219.275493577,12112,5
1530632219.288353296,12112,5
1530632219.301075687,12112,5
1530632219.313887407,10598,5
1530632219.326660419,12112,6
1530632219.339611708,9084,5
1530632219.352491356,12112,7
1530632219.365357916,10598,7
1530632219.378088184,10598,7
1530632219.390920443,10598,7
1530632219.403802734,10598,7
1530632219.416561479,10598,7
1530632219.429191472,10598,7
1530632219.441827732,10598,7
1530632219.454691043,12112,8
1530632219.467543090,13626,8
1530632219.480432926,12112,7
1530632219.493217592,13626,7
1530632219.506039003,10598,5
1530632219.519021018,10598,5
1530632219.531779248,10598,5
1530632219.544534741,10598,5
1530632219.557301770,10598,5
1530632219.570207138,7570,4
1530632219.583029508,9084,5
1530632219.595742653,9084,6
1530632219.608348110,9084,6
1530632219.621042559,9084,6
1530632219.633879409,9084,6
1530632219.646701545,9084,6
1530632219.659447628,9084,6
1530632219.672252595,9084,6
1530632219.685012836,10598,7
1530632219.697915822,10598,7
1530632219.710787529,10598,7
1530632219.723572944,10598,7
1530632219.736386049,9084,6
1530632219.749126013,9084,6
1530632219.761810723,12112,7
1530632219.774602941,10598,6
1530632219.787422025,12112,6
1530632219.800284449,13626,6
1530632219.813029709,12112,5
1530632219.825625094,13626,5
1530632219.838299672,15140,5
1530632219.851007575,15140,5
1530632219.863746039,12112,4
1530632219.876583033,12112,4
1530632219.889409394,10598,4
1530632219.902106072,12112,5
1530632219.914811496,9084,4
1530632219.927604438,12112,6
1530632219.940421958,10598,6
1530632219.953268592,12112,7
1530632219.965955913,9084,6
1530632219.978643701,9084,6
1530632219.991403082,9084,6
1530632220.004100145,9084,6
1530632220.016997855,9084,6
1530632220.029677370,10598,7
1530632220.042585766,9084,6
1530632220.055416710,7570,5
1530632220.068153869,7570,5
1530632220.080893548,7570,5
1530632220.093515833,6056,4
1530632220.106221211,6056,4
1530632220.119095864,6056,4
1530632220.131847627,6056,4
1530632220.144617418,6056,4
1530632220.157413466,6056,4
1530632220.170210412,6056,4
1530632220.183210056,6056,4
1530632220.196044911,4542,3
1530632220.208797573,4542,3
1530632220.221638868,4542,3
1530632220.234304539,4542,3
1530632220.247068421,4542,3
1530632220.259823709,4542,3
1530632220.272510266,4542,3
1530632220.285133715,4542,3
1530632220.297950868,6056,4
1530632220.310594033,7570,4
1530632220.323362698,6056,3
1530632220.335961394,7570,3
1530632220.348707055,9084,3
1530632220.361450440,12112,4
1530632220.374147151,9084,3
1530632220.386865662,12112,4
1530632220.399540574,12112,4
1530632220.412420642,12112,4
1530632220.425067365,10598,4
1530632220.437753553,12112,5
1530632220.450419767,10598,5
1530632220.463334567,9084,5
1530632220.476008322,10598,6
1530632220.488690836,10598,7
1530632220.501318051,10598,7
1530632220.514173161,10598,7
1530632220.526949546,10598,7
1530632220.539606210,10598,7
1530632220.552474965,10598,7
1530632220.565112489,12112,8
1530632220.577749758,12112,8
1530632220.590433026,12112,8
1530632220.603122852,12112,8
1530632220.615851833,12112,8
1530632220.628766715,12112,8
1530632220.641472066,12112,8
1530632220.654239394,13626,9
1530632220.667175710,13626,9
1530632220.679820932,13626,9
1530632220.692496477,13626,9
1530632220.705197217,12112,8
1530632220.718050808,12112,8
1530632220.730777538,13626,8
1530632220.743618525,15140,8
1530632220.756350140,16654,8
1530632220.769101479,15140,7
1530632220.781870719,15140,7
1530632220.794712059,13626,6
1530632220.807595185,13626,6
1530632220.820388911,15140,7
1530632220.833058417,15140,7
1530632220.845902410,12112,6
1530632220.858750304,15140,8
1530632220.871651444,13626,8
1530632220.884431156,15140,9
1530632220.897125970,13626,9
1530632220.909819038,13626,9
1530632220.922642139,13626,9
1530632220.935456919,12112,8
1530632220.948371220,13626,9
1530632220.961053227,13626,9
1530632220.973791711,13626,9
1530632220.986678860,13626,9
1530632220.999481655,13626,9
1530632221.012372808,13626,9
1530632221.025128749,13626,9
1530632221.037817075,15140,10
1530632221.050548749,16654,10
1530632221.063381638,15140,9
1530632221.076092364,16654,9
1530632221.088737525,15140,8
1530632221.101554177,15140,8
1530632221.114286508,13626,7
1530632221.127157857,13626,7
1530632221.139903533,13626,7
1530632221.152588880,13626,7
1530632221.165290458,13626,7
1530632221.178027662,13626,8
1530632221.191023317,15140,9
1530632221.203884726,13626,9
1530632221.216721304,13626,9
1530632221.229600933,12112,8
1530632221.242296823,12112,8
1530632221.255114578,12112,8
1530632221.267900459,12112,8
1530632221.280613020,12112,8
1530632221.293374252,12112,8
1530632221.306233095,13626,9
1530632221.319046185,13626,9
1530632221.331794158,13626,9
1530632221.344580225,13626,9
1530632221.357368021,13626,9
1530632221.370112525,13626,9
1530632221.383110110,13626,8
1530632221.395738852,15140,8
1530632221.408694505,16654,8
1530632221.421338708,15140,7
1530632221.434143967,13626,6
1530632221.446961021,13626,6
1530632221.459838702,13626,6
1530632221.472509131,13626,6
1530632221.485250328,15140,7
1530632221.497902487,12112,6
1530632221.510631086,13626,7
1530632221.523300600,12112,7
1530632221.535897506,13626,8
1530632221.548531952,12112,8
1530632221.561463629,12112,8
1530632221.574264266,13626,9
1530632221.587065839,13626,9
1530632221.599831270,13626,9
1530632221.612521323,13626,9
1530632221.625191116,12112,8
1530632221.638072576,12112,8
1530632221.650924064,12112,8
1530632221.663599135,13626,9
1530632221.676472221,13626,9
1530632221.689135387,13626,9
1530632221.702025927,13626,9
1530632221.714732987,13626,9
1530632221.727472206,15140,9
1530632221.740149281,16654,9
1530632221.753052616,15140,8
1530632221.765920898,15140,8
1530632221.778594451,15140,8
1530632221.791303307,15140,8
1530632221.803884633,15140,8
1530632221.816873567,15140,8
1530632221.829647923,15140,8
1530632221.842513628,18168,10
1530632221.855397505,16654,10
1530632221.868154208,15140,10
1530632221.880925287,15140,10
1530632221.893890634,15140,10
1530632221.906776348,15140,10
1530632221.919663047,15140,10
1530632221.932310475,15140,10
1530632221.945017385,15140,10
1530632221.957917987,15140,10
1530632221.970595890,13626,9
1530632221.983453937,13626,9
1530632221.996080227,13626,9
1530632222.008848298,16654,10
1530632222.021501907,15140,9
1530632222.034242278,16654,9
1530632222.047159536,15140,8
1530632222.059926088,15140,8
1530632222.072686178,15140,8
1530632222.085408285,13626,7
1530632222.098253954,13626,7
1530632222.111069600,13626,7
1530632222.123786941,10598,6
1530632222.136531111,10598,6
1530632222.149420184,12112,7
1530632222.162046977,10598,7
1530632222.174704995,10598,7
1530632222.187608904,12112,8
1530632222.200230924,12112,8
1530632222.213099979,12112,8
1530632222.225686375,12112,8
1530632222.238550565,12112,8
1530632222.251448055,12154,9
1530632222.264050292,13668,10
1530632222.276817016,13668,10
1530632222.289529226,13668,10
1530632222.302202741,13668,10
1530632222.315136786,13668,10
1530632222.327828052,12154,9
1530632222.340617399,12112,8
1530632222.353247299,13626,9
1530632222.366213163,15140,9
1530632222.378935494,15140,9
1530632222.391749630,15140,9
1530632222.404472950,13626,8
1530632222.417128720,13626,8
1530632222.429960170,13626,8
1530632222.442950681,13626,8
1530632222.455626638,13626,8
1530632222.468237889,13626,8
1530632222.481002187,15140,9
1530632222.493745376,13626,9
1530632222.506626500,13626,9
1530632222.519326156,15140,10
1530632222.532063548,15140,10
1530632222.544912525,15140,10
1530632222.557687016,15140,10
1530632222.570570012,13626,9
1530632222.583557087,13626,9
1530632222.596266563,13626,9
1530632222.608839276,13626,9
1530632222.621706687,13626,9
1530632222.634469181,15140,10
1530632222.647476706,15140,10
1530632222.660147203,16654,10
1530632222.672834390,15140,9
1530632222.685586500,18168,10
1530632222.698252380,16654,9
1530632222.711111062,16654,9
1530632222.723803942,15140,8
1530632222.736718058,15140,8
1530632222.749496321,15140,8
1530632222.762195286,15140,8
1530632222.774900386,15140,8
1530632222.787539571,15140,8
1530632222.800380961,13626,8
1530632222.813134910,13626,8
1530632222.825865243,12112,8
1530632222.838707399,12112,8
1530632222.851606232,12112,8
1530632222.864452836,13626,9
1530632222.877416567,13626,9
1530632222.890179216,13626,9
1530632222.903042959,13626,9
1530632222.915739168,13626,9
1530632222.928589970,13626,9
1530632222.941380370,13626,9
1530632222.954058500,13626,9
1530632222.966802731,13626,9
1530632222.979575260,13626,9
1530632222.992209812,15140,9
1530632223.005007230,16654,9
1530632223.017806585,15140,8
1530632223.030597760,15140,7
1530632223.043563683,13626,6
1530632223.056259024,12112,5
1530632223.068982714,12112,5
1530632223.081636885,12112,5
1530632223.094303587,15140,7
1530632223.106992565,13626,7
1530632223.119719457,15140,8
1530632223.132301949,12112,7
1530632223.145037122,13626,8
1530632223.157886944,13626,9
1530632223.170691904,13626,9
1530632223.183440077,13626,9
1530632223.196114045,13626,9
1530632223.208928691,13626,9
1530632223.221652762,13626,9
1530632223.234473927,13626,9
1530632223.247228470,13626,9
1530632223.259865903,13626,9
1530632223.272582515,13626,9
1530632223.285245484,12112,8
1530632223.297975979,12112,8
1530632223.310869113,12112,8
1530632223.323742897,12112,8
1530632223.336406040,13626,8
1530632223.349036743,15140,8
1530632223.361623776,13626,7
1530632223.374458150,15140,7
1530632223.387277789,13626,6
1530632223.400141653,12112,5
1530632223.412944296,13626,6
1530632223.425634463,13626,6
1530632223.438301103,15140,7
1530632223.451033097,13626,7
1530632223.463837965,15140,8
1530632223.476628417,13626,8
1530632223.489215738,15140,9
1530632223.501799490,13626,9
1530632223.514659894,13626,9
1530632223.527494741,13626,9
1530632223.540184547,13626,9
1530632223.553054443,13626,9
1530632223.565683733,13626,9
1530632223.578372203,13626,9
1530632223.591037937,13626,9
1530632223.603875158,13626,9
1530632223.616601030,13626,9
1530632223.629204720,13626,9
1530632223.641849060,13626,9
1530632223.654616717,13626,9
1530632223.667486279,16654,10
1530632223.680159607,15140,9
1530632223.692744948,16654,9
1530632223.705374010,16654,9
1530632223.718202181,15140,8
1530632223.731019501,15140,8
1530632223.743964032,15140,8
1530632223.756595312,15140,8
1530632223.769307859,15140,8
1530632223.782005115,15140,8
1530632223.794979282,12112,7
1530632223.807667432,13626,8
1530632223.820247433,12112,8
1530632223.832905163,12112,8
1530632223.845652696,13626,9
1530632223.858460194,13626,9
1530632223.871255634,13626,9
1530632223.884030765,13626,9
1530632223.896763804,13626,9
1530632223.909340112,13626,9
