ts,backlog_in_bytes,backlog_in_packets
1529943886.622938730,264,4
1529943886.635602913,264,4
1529943886.648201038,396,6
1529943886.660755368,330,5
1529943886.673144002,330,5
1529943886.685602226,330,5
1529943886.698063163,264,4
1529943886.710903133,330,5
1529943886.723632264,330,5
1529943886.736191042,264,4
1529943886.748772627,264,4
1529943886.761388055,330,5
1529943886.773975390,330,5
1529943886.786502709,264,4
1529943886.799002730,330,5
1529943886.811790951,330,5
1529943886.824166223,330,5
1529943886.836838806,330,5
1529943886.849263374,264,4
1529943886.861870089,330,5
1529943886.874383028,264,4
1529943886.886957017,330,5
1529943886.899600026,264,4
1529943886.912055638,330,5
1529943886.924605708,264,4
1529943886.937131684,330,5
1529943886.949557367,396,6
1529943886.962017030,330,5
1529943886.974646161,264,4
1529943886.987228510,396,6
1529943886.999915986,330,5
1529943887.012552974,330,5
1529943887.025165726,264,4
1529943887.037642506,264,4
1529943887.050146894,330,5
1529943887.062682923,396,6
1529943887.075343580,264,4
1529943887.088125132,264,4
1529943887.100754076,330,5
1529943887.113455926,264,4
1529943887.125912090,330,5
1529943887.138773913,330,5
1529943887.151467538,264,4
1529943887.163998556,330,5
1529943887.176712014,330,5
1529943887.189342172,330,5
1529943887.201964367,396,6
1529943887.214480688,264,4
1529943887.227200323,330,5
1529943887.239913397,330,5
1529943887.252322863,396,6
1529943887.264722759,264,4
1529943887.277323364,330,5
1529943887.289953459,330,5
1529943887.302559020,330,5
1529943887.315324382,396,6
1529943887.327823232,264,4
1529943887.340465780,330,5
1529943887.352923947,330,5
1529943887.365376372,330,5
1529943887.377845707,330,5
1529943887.390580285,396,6
1529943887.403122446,330,5
1529943887.415730276,330,5
1529943887.428279582,330,5
1529943887.440885593,264,4
1529943887.453407813,330,5
1529943887.465958492,330,5
1529943887.478636510,264,4
1529943887.491399938,264,4
1529943887.503984911,330,5
1529943887.516471090,330,5
1529943887.529209795,396,6
1529943887.541841124,330,5
1529943887.554440328,330,5
1529943887.567060598,330,5
1529943887.579605539,264,4
1529943887.592198546,264,4
1529943887.604694225,264,4
1529943887.617423859,330,5
1529943887.629980636,264,4
1529943887.642714768,264,4
1529943887.655250478,396,6
1529943887.667880932,330,5
1529943887.680407539,264,4
1529943887.692847383,264,4
1529943887.705411364,330,5
1529943887.717984254,330,5
1529943887.730737376,330,5
1529943887.743473773,264,4
1529943887.756075691,330,5
1529943887.768518320,330,5
1529943887.781137298,396,6
1529943887.793855718,330,5
1529943887.806384292,330,5
1529943887.819099421,330,5
1529943887.831835977,396,6
1529943887.844591641,264,4
1529943887.857208415,330,5
1529943887.869912937,264,4
1529943887.882789311,330,5
1529943887.895559111,330,5
1529943887.908107909,264,4
1529943887.920665115,330,5
1529943887.933170336,330,5
1529943887.945855068,396,6
1529943887.958494774,330,5
1529943887.971022429,264,4
1529943887.983620639,330,5
1529943887.996088124,330,5
1529943888.008667767,330,5
1529943888.021105723,264,4
1529943888.033835543,330,5
1529943888.046545146,330,5
1529943888.059223714,264,4
1529943888.071752180,330,5
1529943888.084168321,264,4
1529943888.096777042,330,5
1529943888.109308540,330,5
1529943888.122002641,330,5
1529943888.134535235,264,4
1529943888.147069368,330,5
1529943888.159697732,330,5
1529943888.172150388,396,6
1529943888.184740840,264,4
1529943888.197251869,330,5
1529943888.209925068,330,5
1529943888.222638355,264,4
1529943888.235153909,264,4
1529943888.247672699,330,5
1529943888.260310788,330,5
1529943888.272807142,396,6
1529943888.285290996,264,4
1529943888.297867537,264,4
1529943888.310413019,330,5
1529943888.322944326,330,5
1529943888.335709376,330,5
1529943888.348289781,330,5
1529943888.360726151,330,5
1529943888.373367796,330,5
1529943888.385811274,396,6
1529943888.398346131,264,4
1529943888.411041571,264,4
1529943888.423703882,330,5
1529943888.436247269,330,5
1529943888.448747632,264,4
1529943888.461263455,264,4
1529943888.473905513,330,5
1529943888.486564388,330,5
1529943888.499127453,396,6
1529943888.511690505,264,4
1529943888.524288566,330,5
1529943888.536817156,330,5
1529943888.549393450,330,5
1529943888.561904599,330,5
1529943888.574454140,330,5
1529943888.587170631,396,6
1529943888.599666279,330,5
1529943888.612253836,264,4
1529943888.624728729,396,6
1529943888.637228371,264,4
1529943888.649870950,330,5
1529943888.662479537,396,6
1529943888.675107261,264,4
1529943888.687700743,264,4
1529943888.700102028,330,5
1529943888.712783456,330,5
1529943888.725304185,396,6
1529943888.737896159,330,5
1529943888.750342786,264,4
1529943888.763104930,330,5
1529943888.775854188,264,4
1529943888.788204689,396,6
1529943888.800770493,264,4
1529943888.813282640,330,5
1529943888.825840678,330,5
1529943888.838387310,330,5
1529943888.850956547,264,4
1529943888.863499329,264,4
1529943888.876073596,330,5
1529943888.888663275,396,6
1529943888.901146640,330,5
1529943888.913779700,330,5
1529943888.926437457,330,5
1529943888.939052556,264,4
1529943888.951674221,396,6
1529943888.964201555,264,4
1529943888.976676705,330,5
1529943888.989181394,330,5
1529943889.001836404,396,6
1529943889.014330472,264,4
1529943889.026867142,264,4
1529943889.039455447,264,4
1529943889.052054429,330,5
1529943889.064687786,264,4
1529943889.077200888,264,4
1529943889.089748355,330,5
1529943889.102286533,330,5
1529943889.115097458,330,5
1529943889.127804347,330,5
1529943889.140317141,330,5
1529943889.152865304,330,5
1529943889.165454718,396,6
1529943889.177910051,264,4
1529943889.190474570,264,4
1529943889.203051799,330,5
1529943889.215695060,330,5
1529943889.228190287,264,4
1529943889.240713000,264,4
1529943889.253312837,330,5
1529943889.265917974,330,5
1529943889.278387797,396,6
1529943889.290944831,330,5
1529943889.303534723,264,4
1529943889.316041904,330,5
1529943889.328636353,396,6
1529943889.341252660,264,4
1529943889.353969219,264,4
1529943889.366494093,330,5
1529943889.378982448,330,5
1529943889.391662568,264,4
1529943889.404328484,264,4
1529943889.416981124,330,5
1529943889.429649147,264,4
1529943889.442168555,396,6
1529943889.454727430,264,4
1529943889.467254289,330,5
1529943889.479964484,330,5
1529943889.492653496,264,4
1529943889.505248688,330,5
1529943889.517640531,264,4
1529943889.530162461,330,5
1529943889.542847510,264,4
1529943889.555550285,264,4
1529943889.568256176,330,5
1529943889.580834940,396,6
1529943889.593505707,264,4
1529943889.605968846,264,4
1529943889.618713903,330,5
1529943889.631542667,264,4
1529943889.644205895,264,4
1529943889.656822029,330,5
1529943889.669285680,330,5
1529943889.681832531,330,5
1529943889.694423188,264,4
1529943889.707030568,330,5
1529943889.719624837,330,5
1529943889.732241020,330,5
1529943889.744687596,264,4
1529943889.757379405,264,4
1529943889.769933954,330,5
1529943889.782529346,330,5
1529943889.795130778,264,4
1529943889.807715414,264,4
1529943889.820186279,330,5
1529943889.832934180,330,5
1529943889.845393906,330,5
1529943889.857904541,264,4
1529943889.870457783,330,5
1529943889.882985016,264,4
1529943889.895851906,330,5
1529943889.908585601,330,5
1529943889.921157698,330,5
1529943889.933814586,396,6
1529943889.946387078,264,4
1529943889.959034931,264,4
1529943889.971602057,330,5
1529943889.984115104,330,5
1529943889.996714127,264,4
1529943890.009344360,264,4
1529943890.022058158,330,5
1529943890.034639761,264,4
1529943890.047186163,396,6
1529943890.059801503,264,4
1529943890.072363061,396,6
1529943890.084903752,330,5
1529943890.097648888,264,4
1529943890.110209611,330,5
1529943890.122952304,330,5
1529943890.135701966,396,6
1529943890.148150571,264,4
1529943890.160811916,264,4
1529943890.173358369,330,5
1529943890.185911006,330,5
1529943890.198464210,264,4
1529943890.210995124,264,4
1529943890.223759692,330,5
1529943890.236165766,330,5
1529943890.248831372,330,5
1529943890.261226493,264,4
1529943890.273840471,330,5
1529943890.286494981,330,5
1529943890.299138230,330,5
1529943890.311844003,264,4
1529943890.324354176,264,4
1529943890.336809042,330,5
1529943890.349305447,330,5
1529943890.361914704,264,4
1529943890.374431572,264,4
1529943890.387090701,330,5
1529943890.399700883,330,5
1529943890.412259840,330,5
1529943890.424927255,264,4
1529943890.437448052,330,5
1529943890.449948581,396,6
1529943890.462563631,330,5
1529943890.475248897,330,5
1529943890.487782362,264,4
1529943890.500278489,330,5
1529943890.512892261,330,5
1529943890.525310717,264,4
1529943890.537911478,264,4
1529943890.550402856,264,4
1529943890.562897873,330,5
1529943890.575556300,396,6
1529943890.588082537,330,5
1529943890.600546308,264,4
1529943890.613116073,264,4
1529943890.625564145,264,4
1529943890.638003530,396,6
1529943890.650791144,264,4
1529943890.663581811,264,4
1529943890.676071145,330,5
1529943890.688580988,396,6
1529943890.701121485,330,5
1529943890.713742086,330,5
1529943890.726250745,330,5
1529943890.738977049,396,6
1529943890.751634148,264,4
1529943890.764273967,264,4
1529943890.776756374,264,4
1529943890.789140113,396,6
1529943890.801842769,330,5
1529943890.814619086,330,5
1529943890.827187489,330,5
1529943890.839772395,330,5
1529943890.852289949,264,4
1529943890.864818159,330,5
1529943890.877211766,264,4
1529943890.889739875,330,5
1529943890.902339261,396,6
1529943890.915078847,330,5
1529943890.927742584,264,4
1529943890.940147829,264,4
1529943890.952612845,330,5
1529943890.965348735,330,5
1529943890.977822200,330,5
1529943890.990322225,264,4
1529943891.002967783,396,6
1529943891.015551730,330,5
1529943891.028228108,462,7
1529943891.040898000,396,6
1529943891.062825056,330,5
1529943891.075557468,330,5
1529943891.088082885,396,6
1529943891.100709390,264,4
1529943891.113294729,330,5
1529943891.125890170,330,5
1529943891.138540653,330,5
1529943891.151244716,330,5
1529943891.163742387,264,4
1529943891.176120250,330,5
1529943891.188774934,330,5
1529943891.201473243,330,5
1529943891.213965406,264,4
1529943891.226473719,330,5
1529943891.239077270,396,6
1529943891.251801098,330,5
1529943891.264208541,264,4
1529943891.276736451,330,5
1529943891.289160359,264,4
1529943891.301863891,330,5
1529943891.314411548,264,4
1529943891.326909450,330,5
1529943891.339689598,330,5
1529943891.352078079,330,5
1529943891.364704212,264,4
1529943891.377263869,330,5
1529943891.389856058,330,5
1529943891.402443145,330,5
1529943891.415222661,330,5
1529943891.427875373,330,5
1529943891.440390707,330,5
1529943891.452773375,330,5
1529943891.465238902,330,5
1529943891.477725941,330,5
1529943891.490425948,330,5
1529943891.502953115,264,4
1529943891.515626361,330,5
1529943891.528134035,264,4
1529943891.540696833,330,5
1529943891.553112246,264,4
1529943891.565753921,396,6
1529943891.578440689,330,5
1529943891.591085227,264,4
1529943891.603853553,330,5
1529943891.616328120,264,4
1529943891.628711573,330,5
1529943891.641148251,330,5
1529943891.653614095,264,4
1529943891.666092052,330,5
1529943891.678598724,330,5
1529943891.691396043,330,5
1529943891.704080905,330,5
1529943891.716716562,264,4
1529943891.729225913,330,5
1529943891.741737383,330,5
1529943891.754264139,396,6
1529943891.767006919,264,4
1529943891.779701020,264,4
1529943891.792082112,396,6
1529943891.804702460,330,5
1529943891.817212049,330,5
1529943891.829842947,330,5
1529943891.842523145,330,5
1529943891.855454945,330,5
1529943891.868086451,330,5
1529943891.880665096,330,5
1529943891.893140746,330,5
1529943891.905583007,330,5
1529943891.918115988,330,5
1529943891.930858806,396,6
1529943891.943722687,330,5
1529943891.956523316,264,4
1529943891.969120231,330,5
1529943891.981812097,330,5
1529943891.994598161,264,4
1529943892.007226217,330,5
1529943892.020037298,330,5
1529943892.032462681,330,5
1529943892.045006912,330,5
1529943892.057489756,330,5
1529943892.070009524,330,5
1529943892.082754896,264,4
1529943892.095399691,330,5
1529943892.108046310,264,4
1529943892.120442073,330,5
1529943892.132991150,396,6
1529943892.145491670,330,5
1529943892.157925512,264,4
1529943892.170438874,330,5
1529943892.183206799,330,5
1529943892.195752747,330,5
1529943892.208215146,330,5
1529943892.220860785,330,5
1529943892.233307306,264,4
1529943892.245804137,330,5
1529943892.258373278,264,4
1529943892.271119942,264,4
1529943892.283888879,330,5
1529943892.296590459,264,4
1529943892.309019049,330,5
1529943892.321723638,264,4
1529943892.334379523,396,6
1529943892.346920905,330,5
1529943892.359534638,462,7
1529943892.372079084,330,5
1529943892.384536571,264,4
1529943892.396916233,264,4
1529943892.409386510,264,4
1529943892.421953496,264,4
1529943892.434661582,264,4
1529943892.447450892,264,4
1529943892.460050425,330,5
1529943892.472774811,330,5
1529943892.485236469,198,3
1529943892.497707930,264,4
1529943892.510399281,264,4
1529943892.523021320,396,6
1529943892.535630053,396,6
1529943892.548315944,330,5
1529943892.560887501,396,6
1529943892.573431505,396,6
1529943892.585929781,330,5
1529943892.598446981,264,4
1529943892.610926601,396,6
1529943892.623508773,330,5
1529943892.636043167,396,6
1529943892.648485152,330,5
1529943892.661128314,396,6
1529943892.673815540,330,5
1529943892.686469790,330,5
1529943892.699275309,330,5
1529943892.712040426,330,5
1529943892.724596948,330,5
1529943892.737150053,264,4
1529943892.749567724,264,4
1529943892.762190764,396,6
1529943892.774861041,330,5
1529943892.787544992,330,5
1529943892.800301263,330,5
1529943892.812784635,396,6
1529943892.825374408,264,4
1529943892.837833500,330,5
1529943892.850592284,330,5
1529943892.863141614,330,5
1529943892.875821562,330,5
1529943892.888290632,264,4
1529943892.900841123,396,6
1529943892.913636375,330,5
1529943892.926159616,330,5
1529943892.938945737,330,5
1529943892.951561476,264,4
1529943892.964179737,330,5
1529943892.976783160,264,4
1529943892.989340968,330,5
1529943893.001895725,330,5
1529943893.014422019,330,5
1529943893.027452422,396,6
1529943893.040070599,330,5
1529943893.052468122,396,6
1529943893.064948428,330,5
1529943893.077647651,330,5
1529943893.090142953,264,4
1529943893.102870450,330,5
1529943893.115592522,330,5
1529943893.128345759,264,4
1529943893.140950490,330,5
1529943893.153726938,330,5
1529943893.166356672,264,4
1529943893.178903789,330,5
1529943893.191710364,330,5
1529943893.204148595,396,6
1529943893.216671146,264,4
1529943893.229105174,330,5
1529943893.241582859,264,4
1529943893.254286443,330,5
1529943893.266880116,330,5
1529943893.279413857,396,6
1529943893.292049668,330,5
1529943893.304593331,330,5
1529943893.317212927,330,5
1529943893.329624697,330,5
1529943893.342285423,330,5
1529943893.354884682,330,5
1529943893.367622815,330,5
1529943893.380274437,264,4
1529943893.392688427,264,4
1529943893.405283247,330,5
1529943893.417681262,330,5
1529943893.430390644,264,4
1529943893.442867622,264,4
1529943893.455458949,330,5
1529943893.468065576,330,5
1529943893.480666443,330,5
1529943893.493148710,330,5
1529943893.505607803,264,4
1529943893.517985898,330,5
1529943893.530573613,330,5
1529943893.543258490,330,5
1529943893.555992855,264,4
1529943893.568362876,330,5
1529943893.580947592,330,5
1529943893.593339470,330,5
1529943893.605918273,330,5
1529943893.618543742,330,5
1529943893.631186243,330,5
1529943893.643796243,264,4
1529943893.656330314,330,5
1529943893.668765538,396,6
1529943893.681371086,330,5
1529943893.694010485,264,4
1529943893.706662533,330,5
1529943893.719440458,264,4
1529943893.732082033,264,4
1529943893.744739474,396,6
1529943893.757261081,264,4
1529943893.769870156,330,5
1529943893.782481967,264,4
1529943893.795279481,396,6
1529943893.807885973,330,5
1529943893.820529750,264,4
1529943893.832992616,396,6
1529943893.845530440,330,5
1529943893.858425825,264,4
1529943893.871118463,330,5
1529943893.883714858,330,5
1529943893.896346768,330,5
1529943893.908775233,264,4
1529943893.921426004,264,4
1529943893.933888363,330,5
1529943893.946491272,396,6
1529943893.959063073,264,4
1529943893.971583255,330,5
1529943893.984252849,396,6
1529943893.996949027,330,5
1529943894.009558979,330,5
1529943894.022069611,264,4
1529943894.034797247,396,6
1529943894.047485886,330,5
1529943894.060086603,264,4
1529943894.072786474,330,5
1529943894.085358306,330,5
1529943894.098012062,330,5
1529943894.110555100,264,4
1529943894.123116761,264,4
1529943894.135784542,396,6
1529943894.148312625,330,5
1529943894.160803975,264,4
1529943894.173248240,330,5
1529943894.185763348,264,4
1529943894.198364515,330,5
1529943894.210960913,330,5
1529943894.223659654,462,7
1529943894.236276191,264,4
1529943894.248810756,264,4
1529943894.261330674,330,5
1529943894.273912577,264,4
1529943894.286518354,198,3
1529943894.299053939,264,4
1529943894.311734636,330,5
1529943894.324359275,264,4
1529943894.337009687,264,4
1529943894.349461159,330,5
1529943894.361917419,330,5
1529943894.374418082,330,5
1529943894.387035225,264,4
1529943894.399682536,330,5
1529943894.412311599,264,4
1529943894.424887816,330,5
1529943894.437392973,264,4
1529943894.449833586,264,4
1529943894.462445169,330,5
1529943894.474926569,330,5
1529943894.487401224,330,5
1529943894.499844087,396,6
1529943894.512329911,330,5
1529943894.524858057,264,4
1529943894.537379492,264,4
1529943894.550040400,396,6
1529943894.562572824,330,5
1529943894.575223846,396,6
1529943894.587818465,264,4
1529943894.600324535,396,6
1529943894.613002774,264,4
1529943894.625711899,264,4
1529943894.638277196,264,4
1529943894.651017401,264,4
1529943894.663565307,330,5
1529943894.676248999,264,4
1529943894.688872786,330,5
1529943894.701416098,330,5
1529943894.714002032,396,6
1529943894.726550680,264,4
1529943894.739080802,330,5
1529943894.751810640,330,5
1529943894.764278601,330,5
1529943894.776875740,264,4
1529943894.789327861,264,4
1529943894.801790281,330,5
1529943894.814589544,264,4
1529943894.827180363,330,5
1529943894.839861177,264,4
1529943894.852393311,396,6
1529943894.865147204,396,6
1529943894.877743724,330,5
1529943894.890478961,330,5
1529943894.903393863,330,5
1529943894.916110939,264,4
1529943894.928530804,396,6
1529943894.941140199,330,5
1529943894.953795116,330,5
1529943894.966368274,264,4
1529943894.978906386,264,4
1529943894.991572924,330,5
1529943895.004218235,330,5
1529943895.016712796,330,5
1529943895.029423974,330,5
1529943895.041934786,396,6
1529943895.054596960,264,4
1529943895.067368161,264,4
1529943895.080002921,330,5
1529943895.092468430,330,5
1529943895.104952179,330,5
1529943895.117490459,264,4
1529943895.129965407,330,5
1529943895.142533360,264,4
1529943895.155329055,330,5
1529943895.168036389,264,4
1529943895.180709545,264,4
1529943895.193213706,330,5
1529943895.205621893,330,5
1529943895.218237704,396,6
1529943895.231016895,264,4
1529943895.243691972,330,5
1529943895.256182665,264,4
1529943895.268687369,330,5
1529943895.281269463,264,4
1529943895.293883090,330,5
1529943895.306464674,330,5
1529943895.319149492,264,4
1529943895.331980908,330,5
1529943895.344414954,330,5
1529943895.356891641,330,5
1529943895.369357440,330,5
1529943895.381876393,330,5
1529943895.394559541,264,4
1529943895.407061376,330,5
1529943895.419649833,264,4
1529943895.432238634,330,5
1529943895.444804616,330,5
1529943895.457269051,330,5
1529943895.469808230,396,6
1529943895.482327705,330,5
1529943895.494820732,264,4
1529943895.507565005,264,4
1529943895.520299856,330,5
1529943895.532791456,330,5
1529943895.545404812,330,5
1529943895.557886323,264,4
1529943895.570497745,330,5
1529943895.583177300,330,5
1529943895.595752837,396,6
1529943895.608254517,264,4
1529943895.620854861,330,5
1529943895.633322189,330,5
1529943895.645774621,330,5
1529943895.658298417,330,5
1529943895.670831719,330,5
1529943895.683698513,330,5
1529943895.696245678,330,5
1529943895.708785700,330,5
1529943895.721441752,264,4
1529943895.733905976,330,5
1529943895.746525382,330,5
1529943895.759180212,330,5
1529943895.771774641,264,4
1529943895.784185258,330,5
1529943895.796781244,330,5
1529943895.809241871,330,5
1529943895.821815030,264,4
1529943895.834296178,132,2
1529943895.846779015,132,2
1529943895.859503496,0,0
1529943895.872178359,0,0
1529943895.884816679,0,0
1529943895.897301649,132,2
1529943895.909820326,132,2
1529943895.922391120,0,0
1529943895.934976979,0,0
1529943895.947526367,66,1
1529943895.960166974,66,1
1529943895.972777070,0,0
1529943895.985314002,0,0
1529943895.997769762,0,0
1529943896.010425727,132,2
1529943896.022998726,132,2
1529943896.035623500,0,0
1529943896.048142078,396,6
1529943896.068692315,396,6
1529943896.081339894,330,5
1529943896.093954779,396,6
1529943896.106721516,330,5
1529943896.119465773,330,5
1529943896.132082641,330,5
1529943896.144697914,330,5
1529943896.157426615,264,4
1529943896.169847930,330,5
1529943896.182404701,330,5
1529943896.194995328,330,5
1529943896.207660092,264,4
1529943896.220166471,264,4
1529943896.232582066,330,5
1529943896.245197273,330,5
1529943896.257752054,264,4
1529943896.270251912,330,5
1529943896.282902759,396,6
1529943896.295409246,330,5
1529943896.308170990,330,5
1529943896.320731549,264,4
1529943896.333202949,396,6
1529943896.345824881,264,4
1529943896.358417532,330,5
1529943896.371019877,264,4
1529943896.383798843,264,4
1529943896.396414045,330,5
1529943896.409064499,264,4
1529943896.421752372,264,4
1529943896.434328697,330,5
1529943896.446907948,330,5
1529943896.459562300,264,4
1529943896.472142466,264,4
1529943896.484666777,330,5
1529943896.497158289,396,6
1529943896.509731137,330,5
1529943896.522389448,264,4
1529943896.535104900,330,5
1529943896.547842535,330,5
1529943896.560383679,330,5
1529943896.572845734,264,4
1529943896.585370083,264,4
1529943896.597879145,396,6
1529943896.610482977,330,5
1529943896.623080708,330,5
1529943896.635703549,264,4
1529943896.648114513,330,5
1529943896.660733341,396,6
1529943896.673317416,330,5
1529943896.685889470,264,4
1529943896.698593338,330,5
1529943896.711233608,330,5
1529943896.723809188,330,5
1529943896.736265626,264,4
1529943896.748894175,264,4
1529943896.761372457,330,5
1529943896.774015899,330,5
1529943896.786762591,330,5
1529943896.799548446,330,5
1529943896.812037458,330,5
1529943896.824457637,264,4
1529943896.836980521,330,5
1529943896.849416559,264,4
1529943896.861895356,330,5
1529943896.874695055,330,5
1529943896.887341411,330,5
1529943896.899988487,330,5
1529943896.912602552,264,4
1529943896.925218944,330,5
1529943896.937739158,330,5
1529943896.950384856,264,4
1529943896.962913832,330,5
1529943896.975562037,330,5
1529943896.988091982,264,4
1529943897.000709704,330,5
1529943897.013323275,330,5
1529943897.025969073,330,5
1529943897.038593585,330,5
1529943897.051303278,264,4
1529943897.064034873,330,5
1529943897.076479722,330,5
1529943897.088904926,330,5
1529943897.101377602,330,5
1529943897.113919173,330,5
1529943897.126424513,330,5
1529943897.139105579,330,5
1529943897.151777353,264,4
1529943897.164347595,264,4
1529943897.176912565,330,5
1529943897.189418256,330,5
1529943897.201891725,330,5
1529943897.214441387,396,6
1529943897.227069970,330,5
1529943897.239581854,264,4
1529943897.252107966,330,5
1529943897.264706097,330,5
1529943897.277247138,264,4
1529943897.289917100,264,4
1529943897.302503358,330,5
1529943897.315104048,264,4
1529943897.327693663,330,5
1529943897.340086047,264,4
1529943897.352725137,330,5
1529943897.365473686,330,5
1529943897.377873855,330,5
1529943897.390474691,264,4
1529943897.402980476,264,4
1529943897.415529429,330,5
1529943897.428052903,330,5
1529943897.440659262,264,4
1529943897.453165869,264,4
1529943897.465820299,330,5
1529943897.478341207,330,5
1529943897.491107973,330,5
1529943897.503723252,264,4
1529943897.516248202,330,5
1529943897.528643945,330,5
1529943897.541266941,330,5
1529943897.553735352,264,4
1529943897.566367995,264,4
1529943897.579099901,330,5
1529943897.591620542,330,5
1529943897.604122702,264,4
1529943897.616503924,330,5
1529943897.629236149,330,5
1529943897.641861815,330,5
1529943897.654460559,330,5
1529943897.667192985,264,4
1529943897.679733798,330,5
1529943897.692291187,330,5
1529943897.704800093,330,5
1529943897.717275991,264,4
1529943897.729784125,330,5
1529943897.742445050,330,5
1529943897.755069118,330,5
1529943897.767824611,264,4
1529943897.780262722,264,4
1529943897.792773978,330,5
1529943897.805307459,330,5
1529943897.817908180,330,5
1529943897.830601886,264,4
1529943897.843061448,330,5
1529943897.855809688,330,5
1529943897.868206432,330,5
1529943897.880918839,264,4
1529943897.893659586,264,4
1529943897.906310400,330,5
1529943897.918824063,264,4
1529943897.931427398,330,5
1529943897.944012328,264,4
1529943897.956643707,330,5
1529943897.969261128,264,4
1529943897.981821474,264,4
1529943897.994382827,330,5
1529943898.007004090,330,5
1529943898.019592152,330,5
1529943898.032137266,264,4
1529943898.044936722,330,5
1529943898.057334063,330,5
1529943898.069948318,330,5
1529943898.082517383,264,4
1529943898.095074422,264,4
1529943898.107700882,330,5
1529943898.120189591,330,5
1529943898.132753242,264,4
1529943898.145440480,264,4
1529943898.157862057,330,5
1529943898.170569941,330,5
1529943898.183269985,396,6
1529943898.195839814,264,4
1529943898.208345410,396,6
1529943898.220799515,330,5
1529943898.233356395,330,5
1529943898.245884500,264,4
1529943898.258576506,330,5
1529943898.271177314,330,5
1529943898.283738287,330,5
1529943898.296270358,264,4
1529943898.308751489,264,4
1529943898.321281534,264,4
1529943898.333779173,330,5
1529943898.346431995,330,5
1529943898.359018881,264,4
1529943898.371746627,330,5
1529943898.384217075,264,4
1529943898.396745211,330,5
1529943898.409309314,330,5
1529943898.421860591,396,6
1529943898.434407756,264,4
1529943898.446911144,330,5
1529943898.459625574,330,5
1529943898.472225984,330,5
1529943898.484779286,264,4
1529943898.497331518,330,5
1529943898.509931464,396,6
1529943898.522669981,264,4
1529943898.535249714,330,5
1529943898.547797991,264,4
1529943898.560315454,396,6
1529943898.572734857,330,5
1529943898.585249862,264,4
1529943898.597665335,330,5
1529943898.610216666,264,4
1529943898.622722949,330,5
1529943898.635403323,264,4
1529943898.648064383,264,4
1529943898.660623217,264,4
1529943898.673056623,264,4
1529943898.685585125,330,5
1529943898.698037746,396,6
1529943898.710620313,330,5
1529943898.723390961,264,4
1529943898.735975377,330,5
1529943898.748678233,264,4
1529943898.761284118,264,4
1529943898.773786009,264,4
1529943898.786461964,330,5
1529943898.799176926,396,6
1529943898.811891273,330,5
1529943898.824386714,330,5
1529943898.836846858,330,5
1529943898.849462975,330,5
1529943898.862065046,264,4
1529943898.874581633,264,4
1529943898.887125815,330,5
1529943898.899704802,330,5
1529943898.912261536,330,5
1529943898.924717741,264,4
1529943898.937255954,330,5
1529943898.949771202,330,5
1529943898.962374631,330,5
1529943898.974951366,264,4
1529943898.987475250,264,4
1529943899.000096400,264,4
1529943899.012683513,330,5
1529943899.025325245,264,4
1529943899.037923677,264,4
1529943899.050448341,264,4
1529943899.062976287,330,5
1529943899.075477948,330,5
1529943899.088119004,330,5
1529943899.100689475,264,4
1529943899.113327108,330,5
1529943899.125786578,330,5
1529943899.138395920,330,5
1529943899.150907468,264,4
1529943899.163573528,264,4
1529943899.176120698,396,6
1529943899.188568225,330,5
1529943899.201098592,264,4
1529943899.213722046,264,4
1529943899.226382145,330,5
1529943899.239045638,264,4
1529943899.251593420,330,5
1529943899.264237525,330,5
1529943899.276899610,330,5
1529943899.289557087,330,5
1529943899.302032878,264,4
1529943899.314637632,330,5
1529943899.327415853,330,5
1529943899.339953513,330,5
1529943899.352354447,264,4
1529943899.365013993,264,4
1529943899.377453337,330,5
1529943899.390183375,330,5
1529943899.402746425,264,4
1529943899.415518410,264,4
1529943899.428183608,396,6
1529943899.440564060,330,5
1529943899.453026974,330,5
1529943899.465540781,330,5
1529943899.478010996,264,4
1529943899.490498379,264,4
1529943899.503100509,330,5
1529943899.515898513,264,4
1529943899.528430516,264,4
1529943899.541020148,264,4
1529943899.553449095,330,5
1529943899.565978929,330,5
1529943899.578469358,330,5
1529943899.590973274,264,4
1529943899.603678959,330,5
1529943899.616258920,330,5
1529943899.628847317,330,5
1529943899.641391547,264,4
1529943899.654034748,264,4
1529943899.666570492,330,5
1529943899.679141745,330,5
1529943899.691652038,264,4
1529943899.704117119,264,4
1529943899.716737256,330,5
1529943899.729226404,330,5
1529943899.741783648,330,5
1529943899.754367049,264,4
1529943899.767109201,396,6
1529943899.779677654,330,5
1529943899.792097343,330,5
1529943899.804550841,330,5
1529943899.816989913,264,4
1529943899.829442908,330,5
1529943899.841950540,264,4
1529943899.854687072,396,6
1529943899.867418297,330,5
1529943899.880086442,264,4
1529943899.892715518,330,5
1529943899.905274571,330,5
1529943899.917808472,330,5
1529943899.930459266,330,5
1529943899.943035826,264,4
1529943899.955610177,396,6
1529943899.968231505,264,4
1529943899.980758812,330,5
1529943899.993365771,264,4
1529943900.005883377,396,6
1529943900.018711927,330,5
1529943900.031451587,264,4
1529943900.044088261,330,5
1529943900.056648628,264,4
1529943900.069195633,330,5
1529943900.081903030,330,5
1529943900.094477257,330,5
1529943900.107136448,330,5
1529943900.119850202,264,4
1529943900.132482425,330,5
1529943900.144978260,330,5
1529943900.157509593,330,5
