ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in, data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate
1529354912.164027952,204,0.207,0.092,1448,1500,536,1448,174,4628856390,3196812,102254,3196810,10106.8e6,0.022,1,2,9737.3e6,10469.8e6,9156.9e6
1529354912.193611274,204,0.183,0.016,1448,1500,536,1448,174,4657966982,3216972,102785,3216970,9737.3e6,0.022,1,2,11014.3e6,7664.8e6,8086.9e6
1529354912.223564881,204,0.178,0.011,1448,1500,536,1448,180,4685161870,3235737,103265,3235735,11364.1e6,0.022,1,2,11714.2e6,11772.2e6,8755.3e6
1529354912.256972061,204,0.181,0.025,1448,1500,536,1448,174,4713797518,3255537,103770,3255535,10221.2e6,0.022,1.25,2,11136.0e6,13235.3e6,10221.2e6
1529354912.289022024,204,0.249,0.163,1448,1500,536,1448,178,4744173662,3276462,104310,3276460,11175.2e6,0.022,1,2,8280.9e6,11576.5e6,10377.3e6
1529354912.317426619,204,0.21,0.024,1448,1500,536,1448,180,4773544894,3296802,104828,3296800,11378.4e6,0.022,1,2,9929.1e6,11787.0e6,7743.7e6
1529354912.350740362,204,0.176,0.018,1448,1500,536,1448,172,4802654038,3316917,105349,3316915,9712.7e6,0.022,0.75,2,11320.7e6,7546.2e6,9025.6e6
1529354912.379324379,204,0.218,0.067,1448,1500,536,1448,180,4830089294,3335817,105833,3335815,11390.9e6,0.022,1,2,9564.8e6,11800.0e6,7914.5e6
1529354912.409945513,204,0.177,0.035,1448,1500,536,1448,176,4858271718,3355302,106335,3355300,10307.8e6,0.022,1.25,2,11518.6e6,13347.5e6,10064.8e6
1529354912.441587164,204,0.176,0.024,1448,1500,536,1448,174,4888290206,3376047,106872,3376045,9901.4e6,0.022,1.25,2,11452.4e6,12821.2e6,9783.8e6
1529354912.470719525,204,0.173,0.021,1448,1500,536,1448,174,4917801894,3396387,107403,3396385,10158.3e6,0.022,1.25,2,11651.0e6,13153.8e6,8504.7e6
1529354912.502299843,204,0.25,0.046,1448,1500,536,1448,176,4945639694,3415647,107894,3415645,10425.6e6,0.022,1,2,8155.1e6,10800.0e6,4082.6e6
1529354912.531795209,204,0.189,0.031,1448,1500,536,1448,176,4976160638,3436707,108425,3436705,10561.9e6,0.022,1,2,10787.2e6,10941.2e6,9126.8e6
1529354912.564089493,204,0.25,0.083,1448,1500,536,1448,180,5005636126,3457092,108945,3457090,11438.3e6,0.022,1,2,8340.5e6,11849.1e6,4588.7e6
1529354912.595566380,204,0.233,0.087,1448,1500,536,1448,176,5036662422,3478512,109493,3478510,10311.0e6,0.022,1.25,2,8750.1e6,13351.6e6,6790.6e6
1529354912.627300696,204,0.181,0.019,1448,1500,536,1448,176,5064458230,3497727,109981,3497725,10686.0e6,0.022,1,2,11264.0e6,11069.8e6,6752.2e6
1529354912.662774907,204,0.206,0.052,1448,1500,536,1448,178,5094470926,3518427,110505,3518425,11009.6e6,0.022,1.25,2,10009.5e6,14256.2e6,6939.5e6
1529354912.697123129,204,0.193,0.03,1448,1500,536,1448,178,5127304326,3541062,111093,3541060,10855.9e6,0.022,1.25,2,10683.7e6,11245.7e6,10331.7e6
1529354912.727893938,204,0.243,0.098,1448,1500,536,1448,176,5156970950,3561582,111611,3561580,10713.5e6,0.022,1,2,8390.1e6,11098.3e6,4339.9e6
1529354912.758718321,204,0.193,0.022,1448,1500,536,1448,176,5185731126,3581472,112119,3581470,10333.9e6,0.022,1,2,10563.6e6,10705.0e6,6442.1e6
1529354912.790047744,204,0.166,0.03,1448,1500,536,1448,176,5214355190,3601182,112629,3601180,10588.5e6,0.022,1.25,2,12281.8e6,13710.9e6,10588.5e6
1529354912.819569269,204,0.309,0.174,1448,1500,536,1448,176,5243633750,3621342,113154,3621340,10747.4e6,0.022,1.25,2,6598.0e6,13916.7e6,2402.2e6
1529354912.846704581,204,0.164,0.025,1448,1500,536,1448,174,5269942462,3639612,113620,3639610,10034.0e6,0.022,1.25,2,12290.3e6,12993.0e6,9326.1e6
1529354912.875109056,204,0.451,0.316,1448,1500,536,1448,174,5298172670,3659097,114116,3659095,10126.4e6,0.022,1.25,2,4469.2e6,13112.6e6,2592.6e6
1529354912.906737511,204,0.183,0.017,1448,1500,536,1448,178,5325828022,3678222,114602,3678220,10995.0e6,0.022,1.25,2,11267.5e6,14237.3e6,10094.6e6
1529354912.936585204,204,0.192,0.029,1448,1500,536,1448,180,5354175518,3697797,115109,3697795,11380.8e6,0.022,1.25,2,10860.0e6,14736.8e6,9222.9e6
1529354912.966091235,204,0.182,0.036,1448,1500,536,1448,182,5383051534,3717687,115616,3717685,12289.1e6,0.022,1,2,11584.0e6,12730.4e6,10746.6e6
1529354912.996590161,204,0.17,0.016,1448,1500,536,1448,174,5409140150,3735732,116074,3735730,10221.2e6,0.022,1,2,11856.6e6,10588.2e6,7591.5e6
1529354913.025705655,204,0.218,0.025,1448,1500,536,1448,180,5438449118,3755982,116581,3755980,11651.7e6,0.022,1.25,2,9564.8e6,15087.7e6,9426.2e6
1529354913.057121230,204,0.188,0.041,1448,1500,536,1448,174,5466376694,3775242,117084,3775240,9929.1e6,0.022,1.25,2,10721.4e6,12857.1e6,7043.1e6
1529354913.089449717,204,0.258,0.161,1448,1500,536,1448,170,5496177982,3795807,117622,3795805,9170.7e6,0.022,1.25,2,7632.9e6,11875.0e6,8499.5e6
1529354913.120081354,204,0.176,0.017,1448,1500,536,1448,174,5523878222,3814932,118113,3814930,10058.0e6,0.022,1,2,11452.4e6,10419.2e6,9351.7e6
1529354913.152795279,204,0.187,0.016,1448,1500,536,1448,178,5552948270,3835047,118625,3835045,10818.1e6,0.022,1.25,2,11026.5e6,14008.3e6,8819.6e6
1529354913.179903357,204,0.25,0.087,1448,1500,536,1448,176,5581046710,3854397,119126,3854395,10351.7e6,0.022,1,2,8155.1e6,10688.5e6,10351.7e6
1529354913.210755562,204,0.213,0.044,1448,1500,536,1448,176,5609152390,3873837,119625,3873835,10321.6e6,0.022,1.25,2,9571.8e6,13365.4e6,8332.4e6
1529354913.238926575,204,0.212,0.029,1448,1500,536,1448,174,5635516126,3892017,120091,3892015,9778.7e6,0.022,1,2,9507.6e6,10129.9e6,8862.5e6
1529354913.267083261,204,0.183,0.009,1448,1500,536,1448,176,5661423742,3909927,120552,3909925,10296.9e6,0.022,1,2,11140.9e6,10666.7e6,9377.5e6
1529354913.299410341,204,0.204,0.027,1448,1500,536,1448,174,5688100246,3928422,121032,3928420,10044.4e6,0.022,1,2,9880.5e6,10405.1e6,8299.0e6
1529354913.326773484,204,0.189,0.025,1448,1500,536,1448,176,5715261830,3947142,121524,3947140,10399.3e6,0.022,1,2,10787.2e6,10772.7e6,9279.0e6
1529354913.355703576,204,0.194,0.013,1448,1500,536,1448,180,5742242414,3965772,122000,3965770,11584.0e6,0.022,1.25,2,10748.0e6,15000.0e6,9161.2e6
1529354913.387303371,204,0.278,0.047,1448,1500,536,1448,178,5773607542,3987372,122559,3987370,11194.6e6,0.022,1.25,2,7417.1e6,14495.8e6,4194.9e6
1529354913.417790245,204,0.183,0.026,1448,1500,536,1448,174,5800350654,4005867,123030,4005865,10177.4e6,0.022,1,2,11014.3e6,10542.9e6,9278.4e6
1529354913.446449052,204,0.205,0.009,1448,1500,536,1448,182,5827102454,4024407,123504,4024405,11881.0e6,0.022,1.25,2,10284.3e6,15384.6e6,8165.8e6
1529354913.475502789,204,0.173,0.017,1448,1500,536,1448,176,5855907518,4044252,124017,4044250,10318.0e6,0.022,1,2,11784.9e6,10688.5e6,7579.7e6
1529354913.506047289,204,0.195,0.059,1448,1500,536,1448,174,5884052294,4063692,124512,4063690,10043.6e6,0.022,1.25,2,10336.5e6,13005.3e6,4721.0e6
1529354913.537021653,204,0.164,0.032,1448,1500,536,1448,178,5910762102,4082187,124981,4082185,11279.2e6,0.022,1.25,2,12572.9e6,14605.3e6,9580.8e6
1529354913.563888187,204,0.169,0.025,1448,1500,536,1448,172,5937771646,4100772,125463,4100770,9674.5e6,0.022,1,2,11789.6e6,10022.0e6,9055.5e6
1529354913.594308324,204,0.177,0.011,1448,1500,536,1448,174,5965919318,4120257,125961,4120255,10260.1e6,0.022,1.25,2,11387.7e6,13285.7e6,9195.5e6
1529354913.624841739,204,0.209,0.077,1448,1500,536,1448,172,5994368174,4139877,126459,4139875,9438.8e6,0.022,0.75,2,9533.2e6,7333.3e6,8303.0e6
1529354913.655676270,204,0.218,0.024,1448,1500,536,1448,176,6021088118,4158372,126938,4158370,10582.1e6,0.022,1,2,9352.2e6,10962.2e6,7953.2e6
1529354913.687503530,204,0.175,0.049,1448,1500,536,1448,174,6053411822,4180692,127510,4180690,9929.1e6,0.022,1.25,2,11517.8e6,12857.1e6,9569.4e6
1529354913.722378818,204,0.218,0.043,1448,1500,536,1448,178,6083421622,4201392,128040,4201390,11294.4e6,0.022,1,2,9458.5e6,11700.0e6,8705.1e6
1529354913.751147764,204,0.175,0.029,1448,1500,536,1448,178,6108487950,4218672,128480,4218670,10878.9e6,0.022,1,2,11782.6e6,11269.6e6,8931.6e6
1529354913.785080327,204,0.201,0.027,1448,1500,536,1448,178,6139417230,4240047,129024,4240045,11113.1e6,0.022,1,2,10258.5e6,11512.2e6,6360.9e6
1529354913.814742167,204,0.237,0.121,1448,1500,536,1448,174,6168950638,4260387,129550,4260385,9992.8e6,0.022,1,2,8504.7e6,10351.6e6,3297.3e6
1529354913.845183702,204,0.179,0.011,1448,1500,536,1448,176,6195089934,4278522,130011,4278520,10347.5e6,0.022,1,2,11389.9e6,10719.1e6,10347.5e6
1529354913.874569752,204,0.187,0.023,1448,1500,536,1448,174,6224456822,4298772,130523,4298770,10251.3e6,0.022,1.25,2,10778.7e6,13274.3e6,7446.9e6
1529354913.902854684,204,0.2,0.019,1448,1500,536,1448,176,6250765534,4316997,130985,4316995,10721.4e6,0.022,1,2,10193.9e6,11106.4e6,7845.2e6
1529354913.934248753,204,0.176,0.023,1448,1500,536,1448,180,6278813294,4336347,131484,4336345,11584.0e6,0.022,1.25,2,11847.3e6,15000.0e6,8395.1e6
1529354913.963621794,204,0.215,0.034,1448,1500,536,1448,172,6309157582,4357317,132011,4357315,9494.1e6,0.022,1.25,2,9267.2e6,12293.8e6,8846.0e6
1529354913.994540273,204,0.249,0.068,1448,1500,536,1448,174,6338777870,4377702,132536,4377700,9940.9e6,0.022,1.25,2,8094.8e6,12872.3e6,4601.0e6
1529354914.025744308,204,0.269,0.207,1448,1500,536,1448,178,6365589038,4396287,133004,4396285,11008.9e6,0.022,1.25,2,7665.2e6,14255.3e6,9062.8e6
1529354914.055513065,204,0.166,0.028,1448,1500,536,1448,174,6394499806,4416177,133515,4416175,9833.9e6,0.022,1.25,2,12142.3e6,12733.8e6,7227.6e6
1529354914.084799632,204,0.193,0.01,1448,1500,536,1448,180,6418681406,4432962,133946,4432960,11584.0e6,0.022,1,2,10803.7e6,12000.0e6,8424.7e6
1529354914.113822137,204,0.199,0.059,1448,1500,536,1448,170,6446391782,4452087,134438,4452085,8997.3e6,0.022,1.25,2,9895.9e6,11650.5e6,8305.5e6
1529354914.143721884,204,0.199,0.028,1448,1500,536,1448,176,6472882942,4470357,134893,4470355,10738.5e6,0.022,1,2,10245.1e6,11124.1e6,6678.5e6
1529354914.174040549,204,0.194,0.008,1448,1500,536,1448,172,6502083310,4490517,135412,4490515,9367.3e6,0.022,1,2,10270.4e6,9703.7e6,8481.1e6
1529354914.209329519,204,0.766,0.917,1448,1500,536,1448,176,6529761830,4509552,135892,4509550,10500.6e6,0.022,1,2,2661.6e6,10877.7e6,1015.0e6
1529354914.237309234,204,0.24,0.113,1448,1500,536,1448,176,6558885454,4529757,136405,4529755,10304.4e6,0.022,1.25,2,8494.9e6,13343.0e6,9142.3e6
1529354914.270547636,204,0.16,0.019,1448,1500,536,1448,176,6588459406,4550187,136936,4550185,10654.8e6,0.022,1,2,12742.4e6,11037.4e6,9255.6e6
1529354914.299767008,204,0.179,0.015,1448,1500,536,1448,176,6616372502,4569492,137429,4569490,10559.6e6,0.022,0.75,2,11389.9e6,8204.1e6,8332.4e6
1529354914.328572091,204,0.219,0.098,1448,1500,536,1448,174,6642488630,4587492,137890,4587490,10221.2e6,0.022,1.25,2,9203.7e6,13235.3e6,8575.2e6
1529354914.357072273,204,0.189,0.047,1448,1500,536,1448,174,6669670486,4606257,138373,4606255,9894.7e6,0.022,1.25,2,10664.6e6,12812.5e6,7489.7e6
1529354914.384112819,204,0.318,0.125,1448,1500,536,1448,172,6695856118,4624347,138834,4624345,9535.1e6,0.022,1.25,2,6265.6e6,12346.9e6,3358.1e6
1529354914.413796140,204,0.19,0.024,1448,1500,536,1448,176,6722167726,4642482,139299,4642480,10640.1e6,0.022,1.25,2,10730.4e6,11022.2e6,8982.2e6
1529354914.445752320,204,0.17,0.036,1448,1500,536,1448,172,6751984942,4663092,139830,4663090,9545.2e6,0.022,1.25,2,11720.3e6,12360.0e6,8377.7e6
1529354914.475237778,204,0.191,0.031,1448,1500,536,1448,178,6777995366,4681047,140292,4681045,10974.3e6,0.022,1,2,10795.6e6,11368.4e6,7460.9e6
1529354914.503256186,204,0.186,0.009,1448,1500,536,1448,176,6804587886,4699407,140761,4699405,10751.6e6,0.022,1,2,10961.2e6,11137.7e6,6337.4e6
1529354914.533675110,204,0.164,0.016,1448,1500,536,1448,172,6831720510,4718127,141242,4718125,9466.5e6,0.022,1,2,12149.1e6,9806.5e6,8264.6e6
1529354914.563966202,204,0.193,0.031,1448,1500,536,1448,178,6861432022,4738692,141767,4738690,11181.1e6,0.022,1,2,10683.7e6,8687.0e6,7722.7e6
1529354914.596754388,204,0.237,0.055,1448,1500,536,1448,180,6891921110,4759707,142300,4759705,11584.0e6,0.022,1,2,8798.0e6,12000.0e6,8407.0e6
1529354914.626863594,204,0.285,0.157,1448,1500,536,1448,182,6919483790,4778787,142778,4778785,12040.1e6,0.022,1,2,7397.5e6,12472.4e6,5392.6e6
1529354914.657347194,204,0.213,0.068,1448,1500,536,1448,176,6948062966,4798542,143278,4798540,10351.7e6,0.022,1.25,2,9571.8e6,13404.3e6,8332.4e6
1529354914.685517562,204,0.162,0.018,1448,1500,536,1448,172,6973621614,4816137,143728,4816135,9512.7e6,0.022,1.25,2,12299.1e6,12317.9e6,8722.1e6
1529354914.714000034,204,0.148,0.033,1448,1500,536,1448,174,6999283070,4833912,144181,4833910,9801.8e6,0.022,1.25,2,13619.0e6,12692.3e6,9784.5e6
1529354914.743708606,204,0.177,0.042,1448,1500,536,1448,172,7028974310,4854342,144710,4854340,9528.8e6,0.022,1,2,11256.8e6,9871.0e6,6355.8e6
1529354914.775726731,204,0.183,0.029,1448,1500,536,1448,174,7058278934,4874637,145216,4874635,9902.5e6,0.022,1,2,11014.3e6,10258.1e6,8293.9e6
1529354914.804017692,204,0.3,0.17,1448,1500,536,1448,176,7084794710,4892907,145690,4892905,10393.1e6,0.022,1.25,2,6795.9e6,13457.9e6,8487.3e6
1529354914.837436976,204,0.244,0.107,1448,1500,536,1448,176,7112878670,4912347,146184,4912345,10647.1e6,0.022,1.25,2,8355.7e6,13786.8e6,3048.4e6
1529354914.868994813,204,0.35,0.155,1448,1500,536,1448,176,7142656790,4932867,146709,4932865,10686.6e6,0.022,1,2,5825.1e6,11070.4e6,2723.7e6
1529354914.901775543,204,0.195,0.025,1448,1500,536,1448,180,7172135174,4953297,147226,4953295,11432.6e6,0.022,1.25,2,10692.9e6,14803.9e6,9032.8e6
1529354914.930982970,204,0.174,0.013,1448,1500,536,1448,174,7200281398,4972692,147719,4972690,9929.1e6,0.022,1.25,2,11584.0e6,12857.1e6,9001.6e6
1529354914.961702892,204,0.17,0.033,1448,1500,536,1448,174,7229102390,4992627,148238,4992625,9791.2e6,0.022,1,2,11856.6e6,10142.9e6,9456.3e6
1529354914.995180695,204,0.184,0.024,1448,1500,536,1448,176,7258489550,5012877,148760,5012875,10484.8e6,0.022,1,2,11080.3e6,10861.3e6,9461.3e6
1529354915.028548659,204,0.389,0.405,1448,1500,536,1448,174,7290769814,5035197,149333,5035195,10225.0e6,0.022,1,2,5181.5e6,10592.2e6,6269.7e6
1529354915.057374036,204,0.181,0.023,1448,1500,536,1448,176,7317153822,5053422,149794,5053420,10399.3e6,0.022,1,2,11264.0e6,10772.7e6,9278.2e6
1529354915.087202982,204,0.338,0.214,1448,1500,536,1448,174,7346151470,5073447,150310,5073445,9788.0e6,0.022,1,2,5963.4e6,10139.5e6,1596.6e6
1529354915.117517053,204,0.181,0.037,1448,1500,536,1448,174,7373721390,5092392,150796,5092390,10039.5e6,0.022,1,2,11136.0e6,10400.0e6,5441.8e6
1529354915.147285007,204,0.175,0.025,1448,1500,536,1448,174,7398931070,5109897,151241,5109895,10034.0e6,0.022,1.25,2,11517.8e6,12993.0e6,8462.1e6
1529354915.175649549,204,0.237,0.074,1448,1500,536,1448,172,7425190550,5127942,151709,5127940,9389.1e6,0.022,1.25,2,8407.0e6,12486.9e6,2743.6e6
1529354915.202902900,204,0.207,0.085,1448,1500,536,1448,178,7452068326,5146572,152176,5146570,11045.2e6,0.022,1.25,2,9961.1e6,14302.3e6,10516.0e6
1529354915.231988506,204,0.227,0.04,1448,1500,536,1448,180,7479803318,5165787,152667,5165785,11584.0e6,0.022,1.25,2,9185.6e6,15000.0e6,6412.6e6
1529354915.263147264,204,0.168,0.02,1448,1500,536,1448,180,7508942870,5185902,153186,5185900,11485.8e6,0.022,1,2,12411.4e6,11898.3e6,9816.9e6
1529354915.295808409,204,0.261,0.149,1448,1500,536,1448,174,7537055790,5205297,153684,5205295,10123.8e6,0.022,1,2,7722.7e6,10487.4e6,2120.6e6
1529354915.328669303,204,0.183,0.02,1448,1500,536,1448,178,7567148126,5226042,154214,5226040,10922.1e6,0.022,1,2,11267.5e6,14142.9e6,9884.2e6
1529354915.357653256,204,0.168,0.024,1448,1500,536,1448,178,7595656350,5245752,154716,5245750,11054.0e6,0.022,1,2,12273.5e6,11451.0e6,6326.6e6
1529354915.385926054,204,0.179,0.029,1448,1500,536,1448,178,7621813022,5263797,155180,5263795,11167.3e6,0.022,1,2,11519.3e6,11568.3e6,9218.7e6
1529354915.416327408,204,0.164,0.02,1448,1500,536,1448,174,7647753942,5281707,155640,5281705,10213.8e6,0.022,1,2,12290.3e6,10580.6e6,6738.4e6
1529354915.445150463,204,0.196,0.009,1448,1500,536,1448,178,7675991390,5301237,156148,5301235,10928.3e6,0.022,1,2,10520.2e6,11320.8e6,8589.8e6
1529354915.476964031,204,0.195,0.018,1448,1500,536,1448,176,7704144854,5320677,156651,5320675,10391.5e6,0.022,1,2,10455.3e6,10764.7e6,6770.9e6
1529354915.506322760,204,0.183,0.04,1448,1500,536,1448,172,7733177254,5340702,157175,5340700,9612.3e6,0.022,1,2,10887.7e6,9957.4e6,7347.6e6
1529354915.536968292,204,0.219,0.051,1448,1500,536,1448,178,7760408342,5359512,157656,5359510,10963.4e6,0.022,1,2,9415.3e6,11357.1e6,7446.9e6
1529354915.564778763,204,0.23,0.162,1448,1500,536,1448,176,7787564134,5378232,158144,5378230,10585.4e6,0.022,1.25,2,8864.3e6,13706.9e6,7821.7e6
1529354915.596343676,204,0.192,0.103,1448,1500,536,1448,174,7814229054,5396637,158619,5396635,11155.0e6,0.022,1.25,2,10498.0e6,10331.1e6,5967.5e6
1529354915.627390314,204,0.233,0.091,1448,1500,536,1448,178,7846546966,5419047,159192,5419045,11177.5e6,0.022,1.25,2,8849.6e6,14473.7e6,9136.7e6
1529354915.658918375,204,0.206,0.009,1448,1500,536,1448,176,7873169894,5437362,159663,5437360,10682.3e6,0.022,1,2,9897.0e6,11065.9e6,6950.4e6
1529354915.686865857,204,0.312,0.127,1448,1500,536,1448,180,7901103262,5456622,160148,5456620,11380.8e6,0.022,1.25,2,6683.1e6,11789.5e6,3352.1e6
1529354915.717071676,204,0.198,0.057,1448,1500,536,1448,178,7927842030,5475162,160623,5475160,10983.3e6,0.022,1,2,10413.9e6,11377.8e6,7135.1e6
1529354915.747578312,204,0.194,0.034,1448,1500,536,1448,178,7956590622,5495007,161142,5495005,11284.4e6,0.022,1.25,2,10628.6e6,14612.1e6,7977.0e6
1529354915.775317903,204,0.267,0.166,1448,1500,536,1448,176,7984366158,5514222,161638,5514220,10340.5e6,0.022,1.25,2,7635.9e6,13389.8e6,8902.5e6
1529354915.806060608,204,0.247,0.064,1448,1500,536,1448,180,8013178462,5534022,162155,5534020,11657.8e6,0.022,1,2,8441.8e6,12076.4e6,5974.4e6
1529354915.837627947,204,0.254,0.11,1448,1500,536,1448,182,8041017710,5553372,162649,5553370,11973.4e6,0.022,1.25,2,8300.3e6,15504.2e6,8828.3e6
1529354915.863180478,204,0.202,0.014,1448,1500,536,1448,180,8066279518,5570742,163096,5570740,11584.0e6,0.022,1,2,10322.4e6,12000.0e6,10368.0e6
1529354915.893182965,204,0.206,0.035,1448,1500,536,1448,174,8092544790,5588877,163570,5588875,10020.5e6,0.022,1,2,9784.5e6,10380.4e6,7232.9e6
1529354915.922006226,204,0.274,0.142,1448,1500,536,1448,174,8119421118,5607507,164049,5607505,9877.8e6,0.022,1.25,2,7356.3e6,12790.7e6,6499.9e6
1529354915.947919922,204,0.185,0.019,1448,1500,536,1448,174,8146529126,5626182,164526,5626180,10191.4e6,0.022,1.25,2,10895.2e6,10557.4e6,9856.6e6
1529354915.979969945,204,0.195,0.031,1448,1500,536,1448,182,8174956262,5645847,165038,5645845,11994.1e6,0.022,1,2,10811.7e6,12424.8e6,9080.9e6
1529354916.009458964,204,0.18,0.021,1448,1500,536,1448,180,8204224686,5666007,165558,5666005,11744.9e6,0.022,1,2,11584.0e6,12166.7e6,10816.4e6
1529354916.038153170,204,0.194,0.018,1448,1500,536,1448,176,8230116374,5683917,166019,5683915,10576.7e6,0.022,1,2,10509.2e6,10956.5e6,7404.2e6
1529354916.067302526,204,0.187,0.049,1448,1500,536,1448,174,8257396694,5702727,166509,5702725,10185.9e6,0.022,1.25,2,10778.7e6,13189.7e6,3384.1e6
1529354916.096948365,204,0.19,0.032,1448,1500,536,1448,178,8284926070,5721807,167016,5721805,10995.0e6,0.022,1,2,10852.4e6,11389.8e6,6963.1e6
1529354916.129311822,204,0.254,0.106,1448,1500,536,1448,172,8313712310,5741652,167531,5741650,9723.4e6,0.022,1.25,2,7844.3e6,12590.7e6,3322.9e6
1529354916.161380658,204,0.198,0.065,1448,1500,536,1448,176,8345010830,5763252,168094,5763250,10625.9e6,0.022,1,2,10296.9e6,11007.5e6,8503.9e6
1529354916.189900988,204,0.193,0.022,1448,1500,536,1448,176,8373032526,5782647,168592,5782645,10468.5e6,0.022,0.75,2,10563.6e6,13555.6e6,8044.4e6
1529354916.219781424,204,0.187,0.013,1448,1500,536,1448,174,8398514430,5800242,169053,5800240,10265.5e6,0.022,1,2,10778.7e6,10634.1e6,10265.5e6
1529354916.249627818,204,0.159,0.027,1448,1500,536,1448,174,8427170350,5819997,169560,5819995,9929.1e6,0.022,1,2,12676.8e6,10285.7e6,6825.2e6
1529354916.280961740,204,0.2,0.014,1448,1500,536,1448,174,8455578662,5839617,170065,5839615,10016.2e6,0.022,1,2,10078.1e6,10375.9e6,8293.1e6
1529354916.311124241,204,0.247,0.051,1448,1500,536,1448,172,8483498998,5858877,170568,5858875,9363.2e6,0.022,1,2,8066.6e6,9699.5e6,5361.5e6
1529354916.339890588,204,0.195,0.028,1448,1500,536,1448,174,8511310734,5878047,171065,5878045,10524.9e6,0.022,1,2,10336.5e6,7786.5e6,8832.8e6
1529354916.369381152,204,0.209,0.028,1448,1500,536,1448,172,8538357926,5896767,171542,5896765,9279.0e6,0.022,1,2,9533.2e6,7172.6e6,8378.4e6
1529354916.399226519,204,0.194,0.019,1448,1500,536,1448,176,8566339078,5916117,172030,5916115,10392.5e6,0.022,1,2,10509.2e6,10765.7e6,6914.5e6
1529354916.427299516,204,0.195,0.016,1448,1500,536,1448,182,8591555998,5933577,172472,5933575,12083.3e6,0.022,1.25,2,10811.7e6,12517.2e6,7817.4e6
1529354916.455422195,204,0.197,0.047,1448,1500,536,1448,174,8620009198,5953152,172975,5953150,9795.3e6,0.022,1,2,10231.6e6,10147.1e6,9795.3e6
1529354916.487501424,204,0.182,0.016,1448,1500,536,1448,176,8646824710,5971737,173447,5971735,10493.7e6,0.022,1,2,11202.1e6,10870.6e6,8080.2e6
1529354916.518048776,204,0.203,0.024,1448,1500,536,1448,178,8676588350,5992257,173968,5992255,10834.4e6,0.022,1.25,2,10157.4e6,14029.4e6,8545.6e6
1529354916.546739034,204,0.209,0.037,1448,1500,536,1448,174,8705719214,6012372,174494,6012370,10120.1e6,0.022,1.25,2,9644.1e6,13104.4e6,5562.4e6
1529354916.577674515,204,0.178,0.023,1448,1500,536,1448,178,8734001550,6031947,174996,6031945,11276.5e6,0.022,1,2,11584.0e6,11681.4e6,6645.6e6
1529354916.608846614,204,0.209,0.063,1448,1500,536,1448,180,8762564798,6051657,175505,6051655,11500.7e6,0.022,1.25,2,9976.7e6,14892.1e6,4306.4e6
1529354916.640574581,204,0.33,0.094,1448,1500,536,1448,180,8794462790,6073707,176075,6073705,11479.6e6,0.022,1,2,6318.5e6,11891.9e6,1644.4e6
1529354916.671659088,204,0.185,0.024,1448,1500,536,1448,178,8823687774,6093867,176587,6093865,10919.3e6,0.022,1.25,2,11145.7e6,14139.3e6,8369.9e6
