ts,backlog_in_bytes, backlog_in_packets
1529941862.160483649,1980,30
1529941862.173202261,1980,30
1529941862.185867482,1980,30
1529941862.198577850,1848,28
1529941862.211532932,2112,32
1529941862.224148277,2000,31
1529941862.236782571,1980,30
1529941862.249372061,1980,30
1529941862.261977495,1914,29
1529941862.274796534,1782,27
1529941862.287533462,1914,29
1529941862.300295282,1914,29
1529941862.312893572,1782,27
1529941862.325582001,1848,28
1529941862.338207747,1980,30
1529941862.350761408,1914,29
1529941862.363412769,1980,30
1529941862.376012862,1914,29
1529941862.388571748,1980,30
1529941862.401198578,2000,31
1529941862.413794542,2310,35
1529941862.426365551,2310,35
1529941862.439006327,2178,33
1529941862.451900244,2112,32
1529941862.464571850,2244,34
1529941862.477364370,2178,33
1529941862.490205605,2244,34
1529941862.503141085,1980,30
1529941862.515782109,2000,31
1529941862.528430398,2000,31
1529941862.540999672,1914,29
1529941862.553770843,2000,31
1529941862.566402367,2178,33
1529941862.579130686,2112,32
1529941862.591878638,1914,29
1529941862.604548555,1914,29
1529941862.617170053,1782,27
1529941862.630105926,1848,28
1529941862.642855346,1914,29
1529941862.655569371,1980,30
1529941862.668238560,1980,30
1529941862.680986320,1914,29
1529941862.693716546,1914,29
1529941862.706273798,1848,28
1529941862.719048071,1848,28
1529941862.731932760,1848,28
1529941862.744527811,1848,28
1529941862.757293707,1914,29
1529941862.769975288,2112,32
1529941862.782794050,2178,33
1529941862.795474983,1848,28
1529941862.808212755,2000,31
1529941862.820893840,2000,31
1529941862.833578809,1848,28
1529941862.846402789,1914,29
1529941862.859196631,1914,29
1529941862.871847630,1848,28
1529941862.884610599,1914,29
1529941862.897298449,1914,29
1529941862.909845120,1914,29
1529941862.922593747,1848,28
1529941862.935397463,1848,28
1529941862.948094168,1848,28
1529941862.960669205,1848,28
1529941862.973214268,1848,28
1529941862.985815304,2000,31
1529941862.998590254,2112,32
1529941863.011284863,2000,31
1529941863.024057515,2244,34
1529941863.036730607,2376,36
1529941863.049484482,2244,34
1529941863.062028525,1914,29
1529941863.074665645,1782,27
1529941863.087678343,1980,30
1529941863.100155654,1980,30
1529941863.112864506,1782,27
1529941863.125592247,1914,29
1529941863.138185673,1980,30
1529941863.150787352,2112,32
1529941863.163417735,1980,30
1529941863.176229333,1848,28
1529941863.188807676,1782,27
1529941863.201359087,1914,29
1529941863.214039395,1980,30
1529941863.226748246,1848,28
1529941863.239341021,1782,27
1529941863.252161321,2000,31
1529941863.264795770,2112,32
1529941863.277431658,1914,29
1529941863.289919949,1914,29
1529941863.302668646,1848,28
1529941863.315537377,1980,30
1529941863.328237618,1980,30
1529941863.341016114,1848,28
1529941863.353771254,1980,30
1529941863.366383725,2112,32
1529941863.379262062,2244,34
1529941863.391986904,2000,31
1529941863.404529668,1914,29
1529941863.417080814,1980,30
1529941863.429699401,2178,33
1529941863.442306389,2178,33
1529941863.455034192,1914,29
1529941863.467900593,2112,32
1529941863.480740752,2442,37
1529941863.493290373,2376,36
1529941863.505903655,2310,35
1529941863.518652742,2178,33
1529941863.531334877,2000,31
1529941863.544071029,1980,30
1529941863.556646703,2112,32
1529941863.569299003,2112,32
1529941863.582050173,1980,30
1529941863.594766475,1914,29
1529941863.607565698,1848,28
1529941863.620248600,1848,28
1529941863.632958590,1848,28
1529941863.645601241,1914,29
1529941863.658202377,1980,30
1529941863.671054177,1914,29
1529941863.683818659,2000,31
1529941863.696556907,2000,31
1529941863.709213275,1914,29
1529941863.721819171,1914,29
1529941863.734467114,1914,29
1529941863.747125480,1980,30
1529941863.759738639,2112,32
1529941863.772182939,2112,32
1529941863.784703635,1848,28
1529941863.797424671,1980,30
1529941863.810064943,1980,30
1529941863.822682925,2310,35
1529941863.835557746,2508,38
1529941863.848090540,2244,34
1529941863.860672238,1914,29
1529941863.873368592,1980,30
1529941863.886032966,1914,29
1529941863.898728065,1848,28
1529941863.911328302,1980,30
1529941863.924017879,1914,29
1529941863.936579498,1848,28
1529941863.949152481,1848,28
1529941863.961854880,1914,29
1529941863.974615197,2000,31
1529941863.987276260,1980,30
1529941864.000026922,2112,32
1529941864.012631711,2112,32
1529941864.025368119,2112,32
1529941864.038056586,1914,29
1529941864.050856029,2112,32
1529941864.063793261,2112,32
1529941864.076322691,2000,31
1529941864.088889939,2112,32
1529941864.101627320,2000,31
1529941864.114243253,1914,29
1529941864.126877876,2112,32
1529941864.139766356,2376,36
1529941864.152409266,2178,33
1529941864.164929451,1848,28
1529941864.177651755,2112,32
1529941864.190261885,2112,32
1529941864.203029734,1782,27
1529941864.215705402,2000,31
1529941864.228251283,2112,32
1529941864.240884727,1848,28
1529941864.253491413,1914,29
1529941864.266247047,1848,28
1529941864.279011145,1848,28
1529941864.291852912,1848,28
1529941864.304539952,2000,31
1529941864.329431961,2178,33
1529941864.341906167,2000,31
1529941864.354516561,1914,29
1529941864.367224305,1914,29
1529941864.379991066,1914,29
1529941864.392574893,1914,29
1529941864.405123072,2244,34
1529941864.417686384,2310,35
1529941864.430216263,2244,34
1529941864.442790875,1782,27
1529941864.455418808,1914,29
1529941864.468053824,1914,29
1529941864.480578923,1782,27
1529941864.493112967,1782,27
1529941864.505781248,1914,29
1529941864.518499398,1914,29
1529941864.531435796,1848,28
1529941864.544121337,1914,29
1529941864.556862642,1848,28
1529941864.569356193,1848,28
1529941864.582024611,1914,29
1529941864.594740350,1914,29
1529941864.607428311,1782,27
1529941864.620154748,1914,29
1529941864.632688391,2112,32
1529941864.645292147,2112,32
1529941864.657873729,1914,29
1529941864.670394941,1848,28
1529941864.683148790,2178,33
1529941864.695944713,2376,36
1529941864.708587967,2376,36
1529941864.721208480,1980,30
1529941864.733862587,1980,30
1529941864.746688888,1914,29
1529941864.759397022,1782,27
1529941864.772009164,1782,27
1529941864.784579053,1914,29
1529941864.797328370,1914,29
1529941864.810085256,1914,29
1529941864.822613830,1980,30
1529941864.835399423,1914,29
1529941864.848160609,1914,29
1529941864.860738391,1980,30
1529941864.873235198,1914,29
1529941864.885879503,1980,30
1529941864.898607339,1980,30
1529941864.911276197,1980,30
1529941864.923900677,1914,29
1529941864.936684626,1848,28
1529941864.949253952,1980,30
1529941864.961834053,1914,29
1529941864.974576919,1980,30
1529941864.987437894,1848,28
1529941865.000075630,1320,20
1529941865.012698611,594,9
1529941865.025343500,0,0
1529941865.037774692,0,0
1529941865.050328299,0,0
1529941865.062974352,132,2
1529941865.075599338,132,2
1529941865.088195185,0,0
1529941865.100660222,0,0
1529941865.113145717,132,2
1529941865.125754522,132,2
1529941865.138416099,132,2
1529941865.151055517,0,0
1529941865.163593356,0,0
1529941865.176229352,132,2
1529941865.188861887,132,2
1529941865.201426225,132,2
1529941865.213985821,0,0
1529941865.226505830,0,0
1529941865.239145970,132,2
1529941865.251824719,132,2
1529941865.264197088,0,0
1529941865.276706612,0,0
1529941865.289475956,0,0
1529941865.302074025,594,9
1529941865.314699361,1320,20
1529941865.327498566,1848,28
1529941865.340132780,2000,31
1529941865.352656934,2112,32
1529941865.365292589,2112,32
1529941865.378049083,1914,29
1529941865.390651847,1848,28
1529941865.403203309,1980,30
1529941865.415818082,2000,31
1529941865.428444056,2000,31
1529941865.441087353,1914,29
1529941865.453772760,1980,30
1529941865.466335251,1980,30
1529941865.479007289,2000,31
1529941865.491770628,2112,32
1529941865.504386331,2000,31
1529941865.517005184,2178,33
1529941865.529723383,2178,33
1529941865.542439724,2000,31
1529941865.555041492,2112,32
1529941865.567776457,1914,29
1529941865.580457993,2112,32
1529941865.592954524,2000,31
1529941865.605717066,1980,30
1529941865.618532120,1980,30
1529941865.631283465,2178,33
1529941865.644059554,2112,32
1529941865.656672184,1914,29
1529941865.669179982,1914,29
1529941865.681728389,1848,28
1529941865.694375699,1848,28
1529941865.707093394,1848,28
1529941865.719759055,1980,30
1529941865.732548105,2112,32
1529941865.745152905,2000,31
1529941865.757627522,2000,31
1529941865.770186842,2000,31
1529941865.782847799,2000,31
1529941865.795494951,1914,29
1529941865.808171836,2000,31
1529941865.820712760,2112,32
1529941865.833381155,2178,33
1529941865.845976958,1914,29
1529941865.858578711,1782,27
1529941865.871260803,1848,28
1529941865.883905391,1848,28
1529941865.896440903,1782,27
1529941865.909041255,2000,31
1529941865.921647868,2112,32
1529941865.934402753,2000,31
1529941865.947113536,2000,31
1529941865.959792825,2112,32
1529941865.972355619,2112,32
1529941865.984946317,2000,31
1529941865.997464129,1980,30
1529941866.010075303,1980,30
1529941866.022708195,2000,31
1529941866.035303367,1980,30
1529941866.048007112,1980,30
1529941866.060726098,1980,30
1529941866.073419125,2000,31
1529941866.086078355,2244,34
1529941866.098730373,2000,31
1529941866.111592518,1914,29
1529941866.124216377,1848,28
1529941866.136809664,1914,29
1529941866.149440383,1914,29
1529941866.161924616,2000,31
1529941866.174542052,2112,32
1529941866.187236311,2000,31
1529941866.199939609,1914,29
1529941866.212662143,1914,29
1529941866.225208682,1914,29
1529941866.237766431,2000,31
1529941866.250499307,2000,31
1529941866.263208871,2000,31
1529941866.275974612,1980,30
1529941866.288645110,2000,31
1529941866.301235552,1980,30
1529941866.313921264,2000,31
1529941866.326610834,2244,34
1529941866.339381231,2244,34
1529941866.351952703,2178,33
1529941866.364571962,1980,30
1529941866.377323613,1848,28
1529941866.389816938,1980,30
1529941866.402357020,2000,31
1529941866.415250901,1980,30
1529941866.427947563,2000,31
1529941866.440411375,1914,29
1529941866.452938576,2000,31
1529941866.465673325,1980,30
1529941866.478211160,1914,29
1529941866.490967394,1848,28
1529941866.503754182,1914,29
1529941866.516226558,2000,31
1529941866.528837678,2000,31
1529941866.541632507,2112,32
1529941866.554233506,1914,29
1529941866.566784642,1848,28
1529941866.579671894,1848,28
1529941866.592383889,1980,30
1529941866.604903142,1848,28
1529941866.617387435,1782,27
1529941866.630015496,1980,30
1529941866.642727153,1980,30
1529941866.655490704,1980,30
1529941866.668160182,1980,30
1529941866.680783664,1914,29
1529941866.693498255,1848,28
1529941866.706006685,1848,28
1529941866.718570665,1914,29
1529941866.731320317,1914,29
1529941866.743844273,2000,31
1529941866.756405258,2112,32
1529941866.769048384,1848,28
1529941866.781721262,1848,28
1529941866.794457553,1914,29
1529941866.807126722,1914,29
1529941866.819980817,1980,30
1529941866.832616403,2000,31
1529941866.845125135,1914,29
1529941866.857779652,2000,31
1529941866.870461276,2112,32
1529941866.883305209,2112,32
1529941866.896063098,1980,30
1529941866.908662489,1848,28
1529941866.921180237,1782,27
1529941866.933671272,1782,27
1529941866.946370107,1914,29
1529941866.959103812,2000,31
1529941866.971741709,2000,31
1529941866.984569329,2178,33
1529941866.997203352,2000,31
1529941867.009943644,1914,29
1529941867.022556366,1914,29
1529941867.035228064,1848,28
1529941867.047904888,1782,27
1529941867.060588799,1980,30
1529941867.073187718,1914,29
1529941867.085720806,1782,27
1529941867.098334489,1848,28
1529941867.111209424,1848,28
1529941867.123955710,1848,28
1529941867.136439012,1914,29
1529941867.149032113,1980,30
1529941867.161936364,1848,28
1529941867.174515729,1848,28
1529941867.187123961,1848,28
1529941867.199796926,1914,29
1529941867.212444234,2178,33
1529941867.224973396,2178,33
1529941867.237565192,2112,32
1529941867.250370804,2376,36
1529941867.263116859,2310,35
1529941867.275912375,2112,32
1529941867.288675362,2178,33
1529941867.301176282,2112,32
1529941867.313707655,1914,29
1529941867.326255234,1848,28
1529941867.338963754,1848,28
1529941867.351687223,1848,28
1529941867.364555484,1848,28
1529941867.377164925,1782,27
1529941867.389735875,1848,28
1529941867.402417160,1848,28
1529941867.415198725,1782,27
1529941867.427935050,1782,27
1529941867.440660456,2000,31
1529941867.453303468,2244,34
1529941867.465873450,2244,34
1529941867.478520797,2112,32
1529941867.491228358,2178,33
1529941867.504027151,1980,30
1529941867.516580897,1980,30
1529941867.529129194,2112,32
1529941867.541944556,2112,32
1529941867.554635243,1980,30
1529941867.567371661,1980,30
1529941867.580148400,1914,29
1529941867.592683872,1980,30
1529941867.605214167,2112,32
1529941867.617736437,1980,30
1529941867.630299151,1848,28
1529941867.643045419,1848,28
1529941867.655719409,2000,31
1529941867.668469843,1980,30
1529941867.681136714,1848,28
1529941867.693687369,1848,28
1529941867.706488418,1782,27
1529941867.719276183,1782,27
1529941867.731836144,1848,28
1529941867.744663027,1782,27
1529941867.757386210,1782,27
1529941867.770022972,1914,29
1529941867.782572347,1914,29
1529941867.795301811,1980,30
1529941867.808056453,2000,31
1529941867.820559803,1782,27
1529941867.833165972,1980,30
1529941867.845781934,1980,30
1529941867.858413161,1782,27
1529941867.871291887,1782,27
1529941867.883912934,1848,28
1529941867.896468400,1782,27
1529941867.909170851,1782,27
1529941867.921897110,1914,29
1529941867.934532327,1914,29
1529941867.947175259,1782,27
1529941867.959858414,1848,28
1529941867.972544787,1848,28
1529941867.985287891,1782,27
1529941867.997857699,1848,28
1529941868.010647281,1848,28
1529941868.023421308,1782,27
1529941868.036157939,1848,28
1529941868.048753068,1782,27
1529941868.061446752,1782,27
1529941868.073966442,1848,28
1529941868.086542311,1848,28
1529941868.099327914,1848,28
1529941868.112002061,1848,28
1529941868.124529295,1914,29
1529941868.137146905,1848,28
1529941868.149923406,1782,27
1529941868.162611518,1848,28
1529941868.175228803,1848,28
1529941868.188041567,1914,29
1529941868.200666744,1914,29
1529941868.213163950,1914,29
1529941868.225978654,2112,32
1529941868.238710421,2178,33
1529941868.251353631,1980,30
1529941868.264063805,1914,29
1529941868.276595594,1848,28
1529941868.289144845,1782,27
1529941868.301775333,1782,27
1529941868.314500119,1848,28
1529941868.327100056,1914,29
1529941868.339760975,2000,31
1529941868.352458646,2244,34
1529941868.365270858,1980,30
1529941868.377840465,1782,27
1529941868.390507045,1848,28
1529941868.403207302,1848,28
1529941868.415862189,1782,27
1529941868.428402305,1848,28
1529941868.441112072,1848,28
1529941868.453807993,1980,30
1529941868.466587538,2000,31
1529941868.479242924,1914,29
1529941868.491810976,1848,28
1529941868.504580165,1914,29
1529941868.517091590,1914,29
1529941868.529847652,1914,29
1529941868.542575190,1980,30
1529941868.555477083,1848,28
1529941868.568342209,1782,27
1529941868.580948315,1980,30
1529941868.593436086,2000,31
1529941868.606071185,1980,30
1529941868.618729168,1980,30
1529941868.631330923,1848,28
1529941868.644021195,1914,29
1529941868.656679617,2244,34
1529941868.669184633,2244,34
1529941868.681697591,2000,31
1529941868.694229950,1848,28
1529941868.706909012,1782,27
1529941868.719561095,1914,29
1529941868.732113816,1914,29
1529941868.744686170,1848,28
1529941868.757409202,1848,28
1529941868.769990175,1782,27
1529941868.782551033,1848,28
1529941868.795112103,1848,28
1529941868.807757795,1848,28
1529941868.820406660,1848,28
1529941868.833156087,1848,28
1529941868.845905167,1914,29
1529941868.858680103,1914,29
1529941868.871382720,1848,28
1529941868.884189157,1848,28
1529941868.896951933,1914,29
1529941868.909598894,1914,29
1529941868.922452716,1848,28
1529941868.935135785,1914,29
1529941868.948069144,1848,28
1529941868.960833024,1782,27
1529941868.973407730,1980,30
1529941868.986351662,2112,32
1529941868.999083120,1980,30
1529941869.011848766,2000,31
1529941869.024690410,2000,31
1529941869.037227070,1914,29
1529941869.049922688,1848,28
1529941869.062720460,1848,28
1529941869.075408460,1980,30
1529941869.088347126,2000,31
1529941869.101080331,1980,30
1529941869.113625985,1848,28
1529941869.126377451,1980,30
1529941869.139185974,1848,28
1529941869.151999304,1782,27
1529941869.164839338,1782,27
1529941869.177631216,1848,28
1529941869.190342180,2000,31
1529941869.203099990,2112,32
1529941869.215753048,1782,27
1529941869.228623635,1848,28
1529941869.241344704,1848,28
1529941869.253912275,1848,28
1529941869.266553342,1848,28
1529941869.279335970,1848,28
1529941869.292151999,1782,27
1529941869.304894290,1848,28
1529941869.329133067,1914,29
1529941869.341781878,1782,27
1529941869.354487551,1848,28
1529941869.367306928,1980,30
1529941869.380227584,2000,31
1529941869.392931106,1980,30
1529941869.405829467,1848,28
1529941869.418470993,1980,30
1529941869.431142409,2000,31
1529941869.443767227,1914,29
1529941869.456453319,1848,28
1529941869.469050098,1914,29
1529941869.481753244,1980,30
1529941869.494693436,1848,28
1529941869.507329015,2112,32
1529941869.520016815,2000,31
1529941869.532653242,1914,29
1529941869.545237744,1848,28
1529941869.557913188,1980,30
1529941869.570781443,1980,30
1529941869.583686871,1914,29
1529941869.596514069,1848,28
1529941869.609098018,1848,28
1529941869.621751837,1848,28
1529941869.634312561,1848,28
1529941869.647193710,1782,27
1529941869.659990351,1848,28
1529941869.672921751,2000,31
1529941869.685685075,2000,31
1529941869.698277915,2178,33
1529941869.710985258,2178,33
1529941869.723776871,1980,30
1529941869.736453092,1848,28
1529941869.749330114,1848,28
1529941869.761912663,1914,29
1529941869.774718810,1980,30
1529941869.787610749,1848,28
1529941869.800269539,1848,28
1529941869.813014568,1914,29
1529941869.825730020,1848,28
1529941869.838571028,1782,27
1529941869.851534758,1848,28
1529941869.864153234,1848,28
1529941869.876681774,1782,27
1529941869.889286386,1848,28
1529941869.902173612,1848,28
1529941869.914752764,1782,27
1529941869.927454979,1848,28
1529941869.940172174,1848,28
1529941869.952852577,1782,27
1529941869.965542616,1914,29
1529941869.978348460,1914,29
1529941869.991031259,2000,31
1529941870.003934768,2112,32
1529941870.016805576,1914,29
1529941870.029393416,1980,30
1529941870.042209025,1980,30
1529941870.054918677,1848,28
1529941870.067636145,1782,27
1529941870.080318315,1782,27
1529941870.093076104,1782,27
1529941870.105673035,1782,27
1529941870.118557226,1848,28
1529941870.131377591,1848,28
1529941870.144003700,1782,27
1529941870.156827487,1848,28
1529941870.169558671,1848,28
1529941870.182396173,1848,28
1529941870.195060580,1848,28
1529941870.207699832,1782,27
1529941870.220355632,1914,29
1529941870.233141938,1914,29
1529941870.245798518,1782,27
1529941870.258706544,1848,28
1529941870.271581806,1848,28
1529941870.284175726,1782,27
1529941870.296998026,1848,28
1529941870.309656357,2112,32
1529941870.322527556,2244,34
1529941870.335337420,2112,32
1529941870.348215817,1980,30
1529941870.361088134,1914,29
1529941870.373787205,1848,28
1529941870.386738115,1782,27
1529941870.399521154,1782,27
1529941870.412133732,1914,29
1529941870.425014133,1914,29
1529941870.437851680,1848,28
1529941870.450370919,1980,30
1529941870.463298163,1848,28
1529941870.476255012,1914,29
1529941870.489219114,1980,30
1529941870.502003068,1848,28
1529941870.514768875,1848,28
1529941870.527808457,1848,28
1529941870.540394277,2000,31
1529941870.553270918,2244,34
1529941870.565913965,2112,32
1529941870.578504351,1848,28
1529941870.591535927,1782,27
1529941870.604122467,1914,29
1529941870.616781593,1848,28
1529941870.629538992,2000,31
1529941870.642117944,1980,30
1529941870.654714238,1782,27
1529941870.667583728,1782,27
1529941870.680338242,1914,29
1529941870.692858390,1980,30
1529941870.705673295,1980,30
1529941870.718436897,1980,30
1529941870.731180375,1914,29
1529941870.743798709,1980,30
1529941870.756461489,1914,29
1529941870.769021707,1782,27
1529941870.781831714,1848,28
1529941870.794566615,2000,31
1529941870.807369935,2244,34
1529941870.820027327,2112,32
1529941870.832880683,1914,29
1529941870.845516854,1782,27
1529941870.858429269,1980,30
1529941870.871269734,1980,30
1529941870.884007746,1914,29
1529941870.896690940,2178,33
1529941870.909217470,2376,36
1529941870.921745503,2112,32
1529941870.934518481,1914,29
1529941870.947276066,1914,29
1529941870.960153517,1914,29
1529941870.972896349,2178,33
1529941870.985546249,2244,34
1529941870.998433154,1980,30
1529941871.011248003,1980,30
1529941871.024224358,1980,30
1529941871.036911612,1980,30
1529941871.049510319,2310,35
1529941871.062008595,2376,36
1529941871.074547442,1980,30
1529941871.087162532,1848,28
1529941871.099992014,1914,29
1529941871.112584369,1782,27
1529941871.125438352,1782,27
1529941871.138461578,1848,28
1529941871.151249738,1914,29
1529941871.163971335,1980,30
1529941871.176612063,1848,28
1529941871.189140058,1782,27
1529941871.201784109,1914,29
1529941871.214375123,2000,31
1529941871.226922379,2000,31
1529941871.239763286,2000,31
1529941871.252410639,1914,29
1529941871.264968506,1848,28
1529941871.277682090,1782,27
1529941871.290296859,1848,28
1529941871.302826975,1848,28
1529941871.315531762,1782,27
1529941871.328163433,1848,28
1529941871.340897273,1914,29
1529941871.353387947,1848,28
1529941871.366067403,1914,29
1529941871.378855487,1848,28
1529941871.391563663,1782,27
1529941871.404371150,1848,28
1529941871.416957024,1848,28
1529941871.429602176,1980,30
1529941871.442018726,2000,31
1529941871.454726141,1980,30
1529941871.467642349,1848,28
1529941871.480126175,1848,28
1529941871.492852609,1848,28
1529941871.505693263,1848,28
1529941871.518229478,1782,27
1529941871.530793785,1914,29
1529941871.543799392,1914,29
1529941871.556271761,1914,29
1529941871.568912710,1848,28
1529941871.581530124,1782,27
1529941871.594349815,1782,27
1529941871.607025609,1848,28
1529941871.619695456,1782,27
1529941871.632459105,1848,28
1529941871.645007646,2000,31
1529941871.657560559,2112,32
1529941871.670385249,2000,31
1529941871.683062004,1914,29
1529941871.695605058,2112,32
1529941871.708235899,2112,32
1529941871.720935933,1914,29
1529941871.733686112,1782,27
1529941871.746444740,1782,27
1529941871.759260929,1782,27
1529941871.772036157,1782,27
1529941871.784924245,1848,28
1529941871.797442736,1782,27
1529941871.810011815,1980,30
1529941871.822941799,2000,31
1529941871.835789556,1980,30
1529941871.848406125,1914,29
1529941871.861015275,1848,28
1529941871.873823845,1848,28
1529941871.886453289,1782,27
1529941871.899339165,1914,29
1529941871.912138854,1914,29
1529941871.925053939,1782,27
1529941871.937814818,1782,27
1529941871.950393252,1914,29
1529941871.963251455,1848,28
1529941871.976095663,1848,28
1529941871.988682625,1980,30
1529941872.001570675,1914,29
1529941872.014273502,1848,28
1529941872.026867701,1980,30
1529941872.039598444,1980,30
1529941872.052108116,2112,32
1529941872.064804479,2000,31
1529941872.077830258,1848,28
1529941872.090686460,1848,28
1529941872.103259112,1980,30
1529941872.116110352,1980,30
1529941872.128713248,1980,30
1529941872.141287297,1914,29
1529941872.153850251,1914,29
1529941872.166451528,2244,34
1529941872.179298882,2310,35
1529941872.192136470,2112,32
1529941872.204656459,2000,31
1529941872.217371809,2112,32
1529941872.229946821,2178,33
1529941872.242575566,2310,35
1529941872.255274465,2112,32
1529941872.268075123,2000,31
1529941872.280724758,2112,32
1529941872.293479694,2244,34
1529941872.305984312,2178,33
1529941872.318813482,2244,34
1529941872.331426229,2178,33
1529941872.344113255,2112,32
1529941872.356625267,2112,32
1529941872.369337455,2244,34
1529941872.382003896,2088,32
1529941872.394708805,2154,33
1529941872.407554233,2178,33
1529941872.420254461,2000,31
1529941872.432977851,2112,32
1529941872.445566397,2178,33
1529941872.458418392,2244,34
1529941872.471063837,2376,36
1529941872.483726852,2178,33
1529941872.496515149,2244,34
1529941872.509272746,2112,32
1529941872.522108551,2178,33
1529941872.534916031,2178,33
1529941872.547522596,2310,35
1529941872.560284120,2244,34
1529941872.572859334,1914,29
1529941872.585595108,1980,30
1529941872.598441353,2112,32
1529941872.611144608,1848,28
1529941872.623733733,1980,30
1529941872.636304920,2000,31
1529941872.649036168,1980,30
1529941872.661769706,1914,29
1529941872.674636063,1980,30
1529941872.687502338,1782,27
1529941872.700151657,1782,27
1529941872.712994644,1914,29
1529941872.725541159,1848,28
1529941872.738104983,1782,27
1529941872.750832098,1914,29
1529941872.763664011,1914,29
1529941872.776262252,1980,30
1529941872.788969495,1914,29
1529941872.801715585,2000,31
1529941872.814400440,2000,31
1529941872.827130795,2000,31
1529941872.839909886,2244,34
1529941872.852475393,2000,31
1529941872.865129227,2000,31
1529941872.877983724,1914,29
1529941872.890656441,1848,28
1529941872.903518151,2112,32
1529941872.916202074,2112,32
1529941872.928909637,2000,31
1529941872.941661929,1914,29
1529941872.954438096,2000,31
1529941872.967214435,2000,31
1529941872.980008149,1914,29
1529941872.992732295,1848,28
1529941873.005371160,1980,30
1529941873.018230275,2000,31
1529941873.030950811,1980,30
1529941873.043693579,1914,29
1529941873.056250893,1980,30
1529941873.068821800,1980,30
1529941873.081479828,1914,29
1529941873.094314053,1980,30
1529941873.107032831,1980,30
1529941873.119702993,1980,30
1529941873.132472018,2000,31
1529941873.145138446,2112,32
1529941873.157715135,1980,30
1529941873.170575872,1848,28
1529941873.183462411,1914,29
1529941873.196022705,1914,29
1529941873.208817657,1914,29
1529941873.221533051,2000,31
1529941873.234269265,2000,31
1529941873.247115535,2000,31
1529941873.259760886,1782,27
1529941873.272427937,1782,27
1529941873.284969494,1848,28
1529941873.297620383,2000,31
1529941873.310351734,2000,31
1529941873.323097650,2000,31
1529941873.335923187,2000,31
1529941873.348460853,1782,27
1529941873.361000774,1980,30
1529941873.373779174,2178,33
1529941873.386394976,2244,34
1529941873.398974816,2178,33
1529941873.411596459,2112,32
1529941873.424275633,1980,30
1529941873.436846294,2112,32
1529941873.449409864,2112,32
1529941873.462106347,1848,28
1529941873.474883721,1782,27
1529941873.487492870,1848,28
1529941873.500050341,1782,27
1529941873.512868785,1848,28
1529941873.525508457,1980,30
1529941873.538098842,1980,30
1529941873.550878960,2178,33
1529941873.563701672,2178,33
1529941873.576199333,1980,30
1529941873.589025017,2112,32
1529941873.601707269,1980,30
1529941873.614352449,1980,30
1529941873.627040669,2000,31
1529941873.639884232,1914,29
1529941873.652505610,1848,28
1529941873.665065640,1848,28
1529941873.677585229,1848,28
1529941873.690260159,2112,32
1529941873.702851123,2112,32
1529941873.715715447,1980,30
1529941873.728397386,1980,30
1529941873.741003470,2112,32
1529941873.753785958,1980,30
1529941873.766675732,2000,31
1529941873.779284240,2310,35
1529941873.792066127,2310,35
1529941873.804808905,2112,32
1529941873.817376451,2112,32
1529941873.829947704,2178,33
1529941873.842695007,2000,31
1529941873.855444790,2000,31
1529941873.868285835,2376,36
1529941873.880891093,2310,35
1529941873.893590097,2000,31
1529941873.906294629,2000,31
1529941873.919018596,2000,31
1529941873.931707365,1914,29
1529941873.944308296,1980,30
1529941873.957083681,2000,31
1529941873.969764081,2000,31
1529941873.982695017,2112,32
1529941873.995538245,1848,28
1529941874.008123371,1980,30
1529941874.020948778,2178,33
1529941874.033661884,2178,33
1529941874.046246869,1980,30
1529941874.059098390,2000,31
1529941874.071764975,1782,27
1529941874.084583874,1848,28
1529941874.097376014,1980,30
1529941874.110034151,1914,29
1529941874.122890517,1914,29
1529941874.135730693,2000,31
1529941874.148271177,2000,31
1529941874.160810630,2112,32
1529941874.173401544,2112,32
1529941874.185961698,1848,28
1529941874.198563493,1848,28
1529941874.211136842,2112,32
1529941874.223856329,2178,33
1529941874.236489473,2000,31
1529941874.248981827,1980,30
1529941874.261559451,1914,29
1529941874.274380920,1980,30
1529941874.287151777,2000,31
1529941874.299918636,2112,32
1529941874.312641346,2000,31
1529941874.334943706,1782,27
1529941874.347606131,1914,29
1529941874.360206770,1914,29
1529941874.372798982,1980,30
1529941874.385386509,2000,31
1529941874.398088038,2178,33
1529941874.410805632,2178,33
1529941874.423539144,1980,30
1529941874.436185699,2000,31
1529941874.448838973,2112,32
1529941874.461655785,2000,31
1529941874.474185553,2112,32
1529941874.486852444,2178,33
1529941874.499642121,2244,34
1529941874.512136249,2112,32
1529941874.524784773,1848,28
1529941874.537504378,2000,31
1529941874.550068162,2112,32
1529941874.562937284,1980,30
1529941874.575927667,1914,29
1529941874.588617707,1980,30
1529941874.601486578,2112,32
1529941874.614217711,1980,30
1529941874.626984218,1914,29
1529941874.639843904,2000,31
1529941874.652583834,2244,34
1529941874.665092234,2442,37
1529941874.677881112,2310,35
1529941874.690632151,2000,31
1529941874.703317959,2178,33
1529941874.716195563,2000,31
1529941874.728826375,2000,31
1529941874.741677254,1914,29
1529941874.754335860,1914,29
1529941874.766865613,1914,29
1529941874.779474417,2000,31
1529941874.792104143,1980,30
1529941874.804931354,2000,31
1529941874.817720546,2000,31
1529941874.830542064,2178,33
1529941874.843145976,2112,32
1529941874.855980123,1980,30
1529941874.868878376,1914,29
